Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.15593,-0.325,29.0131,0.00014881,2.07946,0.0703869,0.0479744,0.126484,2.12734,2.12734,1,0.127976,1.97757,3.43764,45,-0.00230655,0.0533482,0.00122821,6.31407,0,0,0,0,0,0
0.161507,-0.344964,33.1032,-0.0115291,2.24818,0.0776699,0.0688418,0.113674,2.23641,2.23641,1,0.124393,2.05402,3.49703,44,0.0111499,0.0467992,0.00176883,6.78585,0,0,0,0,0,0
0.166329,-0.365372,36.1521,-0.00252525,2.58586,0.078125,0.0546915,0.170214,2.30427,2.30427,1,0.112374,2.12585,3.62208,43,-0.00260417,0.0483744,0.00114879,7.21958,0,0,0,0,0,0
0.1719,-0.354798,34.7715,0.00702336,2.68671,0.081834,0.0752265,0.167144,2.40963,2.40963,1,0.108586,2.17416,3.78533,43,-0.00268308,0.0552399,0.00108908,7.7485,0,0,0,0,0,0
0.176809,-0.35827,34.7159,-0.000552399,2.45786,0.0764678,0.0580333,0.169904,2.4595,2.4595,1,0.123106,2.20531,3.7037,43,0.00591856,0.0589489,0.00194976,8.20243,0,0,0,0,0,0
0.182558,-0.367567,36.5261,0.000379248,1.86423,0.0700091,0.0646266,0.11127,2.47311,2.47311,1,0.134102,1.9971,3.85522,43,-0.00189624,0.0531705,0.00133218,8.73775,0,0,0,0,0,0
0.188184,-0.379167,39.3202,0.00833333,2.79583,0.0822917,0.089092,0.199893,2.57674,2.57674,1,0.107738,2.18903,3.63719,43,0.00520833,0.0526786,0.00138466,9.27481,0,0,0,0,0,0
0.193122,-0.401828,44.0106,-0.000147406,2.55867,0.0790094,0.099783,0.185511,2.6934,2.6934,1,0.122642,2.14584,3.48879,43,0.0168042,0.0614682,0.00203843,9.76206,0,0,0,0,0,0
0.197911,-0.427228,49.2946,0.00339988,2.62572,0.0826823,0.100604,0.173294,2.85417,2.85417,1,0.104167,2.17255,3.41221,43,0.00311053,0.0537471,0.00162163,10.2626,0,0,0,0,0,0
0.202799,-0.430491,49.7804,-0.0140187,2.97956,0.0867407,0.0961513,0.213634,2.96968,2.96968,1,0.098715,2.38185,3.6073,42,-0.00335864,0.0538843,0.00173629,10.805,0,0,0,0,0,0
0.207922,-0.438393,51.5655,-0.0116815,2.67634,0.087872,0.102254,0.14547,3.0567,3.0567,1,0.101786,2.29536,3.70975,42,0.000446429,0.0565476,0.00163286,11.3774,0,0,0,0,0,0
0.213015,-0.445532,53.2354,-0.00175234,3.21028,0.0879089,0.1098,0.262418,3.08767,3.08767,1,0.0992991,2.3525,3.71211,41,-0.00153329,0.0609667,0.00171861,11.9568,0,0,0,0,0,0
0.218051,-0.464137,58.253,0.000446429,3.19435,0.091369,0.147615,0.230519,3.32358,3.32358,1,0.106548,2.29214,3.92744,38,0.00550595,0.058631,0.00182655,12.5389,0,0,0,0,0,0
0.222496,-0.489137,64.2387,0.0145089,3.61057,0.0956101,0.147991,0.282658,3.44933,3.44933,1,0.0934524,2.45869,4.19955,36,-0.00230655,0.0578125,0.001762,13.075,0,0,0,0,0,0
0.227027,-0.501786,66.6262,0.00900298,3.60045,0.0970982,0.111753,0.26945,3.40901,3.40901,1,0.105952,2.51473,4.19955,36,-0.0177827,0.0530506,0.00162027,13.6503,0,0,0,0,0,0
0.232347,-0.518692,71.625,0.00686332,3.97167,0.100613,0.148486,0.320678,3.73487,3.73487,1,0.101051,2.41996,4.53315,36,0.000803154,0.0587763,0.00158959,14.3416,0,0,0,0,0,0
0.23707,-0.527891,73.2015,0.00737442,3.8547,0.098788,0.104659,0.321557,3.83865,3.83865,1,0.0911215,2.53092,4.60302,35,0.00737442,0.0611127,0.0018605,14.9766,0,0,0,0,0,0
0.24281,-0.528621,74.965,-0.0119013,4.8807,0.108864,0.202112,0.448409,4.00481,4.00481,1,0.0946262,2.63231,4.41087,35,-0.000803154,0.0576081,0.00243972,15.76,0,0,0,0,0,0
0.247041,-0.5625,83.8857,0.00334821,5.03051,0.113616,0.176113,0.426368,4.32232,4.32232,1,0.0857143,2.57764,4.70748,35,0.00833333,0.0577381,0.00160609,16.3404,0,0,0,0,0,0
0.251652,-0.562211,83.6042,0.00499132,4.7053,0.111473,0.170194,0.383566,4.49722,4.49722,1,0.087963,2.55081,4.98971,35,0.00303819,0.0562789,0.0021823,17.0124,0,0,0,0,0,0
0.25643,-0.573206,86.7199,-0.005136,5.05512,0.109013,0.171442,0.516154,4.64153,4.62731,0.999669,0.083912,2.60321,5.09259,35,0.000217014,0.0628617,0.00229716,17.708,0.000330688,0,0,0.0142196,0,0
0.261281,-0.598708,94.259,-0.0113431,4.532,0.105995,0.170363,0.43265,4.95398,4.95398,1,0.0907452,2.5794,5.26997,34,-0.00473257,0.064378,0.00213212,18.4277,0,0,0,0,0,0
0.26624,-0.596094,93.8494,-0.00804688,5.65641,0.122266,0.204533,0.487084,4.955,4.955,1,0.070625,2.79847,5.7,33,-0.00757812,0.0608594,0.00202551,19.1956,0,0,0,0,0,0
0.270851,-0.617812,100.517,-0.0267187,5.51813,0.113281,0.205723,0.604803,5.27077,5.27077,1,0.08625,2.84016,5.46,33,0.00335937,0.0671094,0.00200573,19.9073,0,0,0,0,0,0
0.275529,-0.625152,102.912,0.00280643,5.5666,0.119615,0.217384,0.524561,5.3928,5.3928,1,0.0879854,2.72813,5.81582,33,0.000530947,0.0640928,0.00232569,20.6551,0,0,0,0,0,0
0.280158,-0.645783,109.393,0.0231341,4.5763,0.110816,0.206546,0.401346,5.97654,5.93528,0.999191,0.0855583,2.76207,6.04204,33,-0.0132737,0.0574181,0.00184138,21.4038,0.000809061,0,0,0.0412621,0,0
0.284987,-0.651042,111.574,0.0346967,5.33195,0.112515,0.24906,0.595928,5.81699,5.81699,1,0.0833333,2.77211,5.94002,33,0.00811887,0.0548407,0.00167784,22.21,0,0,0,0,0,0
0.28946,-0.672969,119.612,-0.0177344,6.11547,0.118516,0.307735,0.729354,6.43591,6.43591,1,0.075,2.9874,5.92,32,0.00125,0.0710937,0.00306824,22.9634,0,0,0,0,0,0
0.293547,-0.666513,116.422,-0.0142463,6.36121,0.124387,0.232373,0.704611,6.29902,6.23725,0.99902,0.0735294,2.8818,6.26682,31,0.0117953,0.0597426,0.00248766,23.6754,0.000980392,0,0,0.0617647,0,0
0.298317,-0.709865,131.991,0.0301011,8.0648,0.148361,0.266163,0.724909,6.98971,6.90245,0.998529,0.057598,3.00645,6.09381,31,0.00245098,0.0640319,0.00213388,24.4972,0.00147059,0,0,0.0872549,0,0
0.302847,-0.729219,139.139,0.00757812,7.12172,0.129297,0.275957,0.860688,8.055,7.76333,0.996667,0.074375,3.12589,5.94,30,-0.00195312,0.0739844,0.00346125,25.3283,0.00166667,0.00111111,0.000555556,0.149444,0.0944444,0.0477778
0.307363,-0.76102,151.885,0.00542763,9.23947,0.156086,0.342196,0.922895,7.84145,7.84145,1,0.0486842,3.28429,5.88366,29,-0.00394737,0.0825658,0.0031631,26.1793,0,0,0,0,0,0
0.311479,-0.772949,156.061,0.0423991,10.1157,0.164632,0.302041,0.989618,9.04492,8.79297,0.996094,0.0553385,3.41141,5.75087,29,0.00227865,0.063151,0.00275506,26.9891,0.00195312,0.00195312,0,0.110026,0.141927,0
0.315918,-0.763609,152.335,0.00982863,9.1749,0.153142,0.305614,1.0018,8.72273,8.30492,0.994624,0.0705645,3.26517,5.70008,28,-0.0175571,0.0745128,0.00315356,27.8754,0.00230415,0.0030722,0,0.152842,0.264977,0
0.320394,-0.775493,157.955,0.00608553,9.15592,0.154112,0.410482,0.98547,10.2618,10.0218,0.996491,0.0625,3.40842,5.90582,28,-0.00534539,0.0653783,0.00214594,28.7584,0.00210526,0.000701754,0.000701754,0.132632,0.0392982,0.0680702
0.324312,-0.785855,161.97,-0.0209704,9.24194,0.147451,0.407271,1.19219,9.43684,8.90263,0.992105,0.0697368,3.37567,5.8615,28,-0.000164474,0.0782895,0.00323805,29.544,0.00350877,0.00438596,0,0.222807,0.311404,0
0.328292,-0.810059,171.303,0.00789388,11.6968,0.174072,0.357475,1.29337,11.2225,10.6682,0.993304,0.0540365,3.61276,5.79427,28,8.13802e-05,0.068929,0.0029602,30.3527,0.00520833,0.000744048,0.000744048,0.386905,0.0706845,0.0967262
0.332593,-0.833281,182.474,-0.0078125,13.2581,0.191406,0.521988,1.2902,11.36,10.6209,0.990909,0.043125,3.70274,5.94,28,-0.00726563,0.0716406,0.00309821,31.2524,0.00454545,0.00363636,0.000909091,0.410909,0.244545,0.0836364
0.336199,-0.825126,177.857,0.0133365,11.5399,0.169902,0.402837,1.39524,11.124,10.2755,0.989899,0.0517677,3.7331,6.19325,27,-0.00094697,0.0768624,0.00451994,32.0295,0.00734619,0.000918274,0.00183655,0.55831,0.0844812,0.205693
0.340349,-0.83125,180.51,0.0009375,11.1503,0.163438,0.419331,1.46761,13.6942,12.2667,0.985,0.0575,3.78799,6.48,27,-0.0078125,0.0776562,0.00382913,32.9138,0.00416667,0.0075,0.00333333,0.37,0.615,0.4425
0.344466,-0.851032,188.888,-0.00144114,16.3078,0.206842,0.412824,1.84469,13.1899,12.5631,0.99137,0.0467233,4.14961,6.53219,27,0.00106189,0.0913228,0.00396673,33.7978,0.00647249,0.0021575,0,0.455232,0.171521,0
0.348665,-0.892538,208.341,-0.0129145,15.8265,0.206792,0.535465,1.70121,16.1622,13.5439,0.970408,0.0401786,4.12977,6.37234,26,-0.0243941,0.0974171,0.00545854,34.7207,0.0142857,0.0112245,0.00408163,1.25204,0.881633,0.484694
0.352398,-0.919271,219.977,-0.0133464,19.4212,0.219889,0.452216,2.48204,16.1669,13.847,0.974349,0.0416667,4.56175,6.2283,26,0.00952148,0.09611,0.00427261,35.5814,0.0136719,0.00807292,0.00390625,1.15547,0.689974,0.474479
0.356503,-0.91375,218.796,0.016875,17.3431,0.213125,0.64206,2.03742,18.3986,14.9031,0.9635,0.039375,4.221,6.56,26,-0.00203125,0.0778125,0.00345205,36.5553,0.017375,0.01175,0.007375,1.4915,1.028,0.976
0.359988,-0.925897,223.076,0.0175588,18.6654,0.21991,0.467948,2.26255,18.8277,14.7969,0.959972,0.0377475,4.53121,6.40133,26,-0.00788985,0.0917389,0.00551813,37.3784,0.0190948,0.011174,0.00975955,1.70552,1.02772,1.2976
0.36411,-0.935268,227.827,-0.0337213,17.74,0.223613,0.516607,1.79843,20.9943,15.5985,0.946356,0.0376276,4.44489,6.28905,26,-0.00669643,0.1022,0.00576928,38.3635,0.0249271,0.0189504,0.00976676,2.35656,1.73615,1.30306
0.368078,-0.960938,241.049,-0.00112847,24.9665,0.265191,0.631165,2.56292,23.6333,16.1381,0.929915,0.0375,5.01117,6.2716,26,-0.0269097,0.0894097,0.00457507,39.3215,0.0271795,0.0222222,0.0206838,2.50137,2.10068,2.89316
0.371707,-0.957845,239.894,0.0426432,18.8232,0.214355,0.693911,2.62443,24.4858,16.165,0.922538,0.0397135,4.51612,6.40191,26,0.0158691,0.113363,0.00612131,40.2221,0.0304924,0.0261364,0.0208333,2.89867,2.50133,2.92083
0.375203,-0.996976,257.798,-0.0556116,30.796,0.289483,0.470819,3.50559,25.8876,16.7065,0.916325,0.0255376,5.45978,6.4863,26,0.0137769,0.131888,0.00777161,41.0872,0.028739,0.026393,0.0285435,2.73548,2.5304,3.91515
0.379486,-0.986951,254.099,-0.00970124,24.6969,0.268458,0.682119,2.37068,29.1196,17.376,0.898901,0.0212912,4.99316,6.38812,26,0.00892857,0.098386,0.00458901,42.1883,0.0367033,0.0268132,0.0375824,3.63319,2.66132,5.44901
0.383085,-1.04776,287.022,-0.0234375,34.0692,0.312322,0.878098,3.48517,33.0078,17.6038,0.87197,0.0255682,5.70547,6.27583,26,-0.000976562,0.15119,0.00960199,43.1056,0.040404,0.0330808,0.0545455,3.96364,3.34495,8.09545
0.386287,-1.05155,289.139,0.0277062,38.8692,0.338434,0.905338,3.68809,34.9188,17.4067,0.85567,0.0231959,6.00167,5.98363,26,-0.00459085,0.126369,0.0089124,43.9726,0.0453608,0.0378866,0.0610825,4.62784,3.85206,9.03222
0.389467,-1.0529,288.369,0.0163574,34.5291,0.308838,0.693123,3.93815,38.7073,18.1109,0.832812,0.0260417,5.6659,6.14149,26,-0.0154622,0.122396,0.00936593,44.8366,0.0609375,0.0364583,0.0697917,6.36901,3.68776,10.5396
0.393132,-1.09646,314.28,0.0179369,38.6759,0.321987,1.00617,4.77064,42.2478,16.1831,0.800875,0.0255102,5.81368,6.66389,25,0.0219228,0.139908,0.00921891,45.8322,0.0620991,0.0370262,0.1,6.47959,3.9309,15.6542
0.396202,-1.12274,328.548,-0.0411566,45.6535,0.363322,0.917579,4.6993,47.4088,16.2112,0.767894,0.0238402,6.44897,6.89765,25,-0.00531572,0.144008,0.0118445,46.702,0.0580265,0.0483063,0.125773,5.9782,5.11694,20.1025
0.399442,-1.13536,335.987,-0.00709503,56.9568,0.411432,0.955683,5.44124,50.8565,16.8497,0.752381,0.0204082,7.14585,7.24698,24,0.00406569,0.213568,0.0206734,47.6413,0.0561224,0.0534014,0.138095,6.19218,5.76054,22.0541
0.402642,-1.1875,367.688,0.0448023,64.3103,0.449298,1.08418,5.08609,58.5718,15.1269,0.696259,0.0121173,7.59469,7.14286,24,0.0391422,0.226323,0.0257126,48.5795,0.0642857,0.0534014,0.186054,6.84558,5.7381,30.8612
0.405672,-1.16634,354.296,-0.0511882,58.1066,0.406657,0.994912,6.39822,64.6104,14.6446,0.6675,0.0227865,7.1156,6.92274,24,0.0170898,0.192383,0.026824,49.5083,0.0629167,0.0425,0.227083,6.97875,4.6625,38.3246
0.408857,-1.19906,374.691,0.0123698,66.9893,0.44987,1.10839,6.20615,62.9813,14.1073,0.668229,0.0169271,7.82322,6.57552,23,-0.0226237,0.245931,0.0296287,50.4676,0.071875,0.0463542,0.213542,8.21094,5.16354,35.4995
0.411899,-1.23027,394.065,-0.0281723,75.8041,0.495502,1.11835,5.33429,73.6347,12.1592,0.604848,0.00820707,8.25444,6.45852,23,-0.0283302,0.275331,0.0252095,51.4093,0.069899,0.0525253,0.272727,7.87071,6.04929,47.5556
0.41495,-1.25984,412.876,0.0278906,86.1852,0.531484,1.12795,5.75594,83.0295,11.122,0.5515,0.010625,8.75557,6.08,23,0.0459375,0.304063,0.0341939,52.378,0.0635,0.0535,0.3315,7.4855,5.88,58.542
0.418011,-1.25603,413.327,0.0357364,83.1256,0.511757,1.65239,6.72175,82.104,11.1079,0.559901,0.0111386,8.5198,6.18567,23,0.0509746,0.296798,0.037429,53.373,0.0673267,0.0509901,0.321782,7.88168,5.80891,57.3054
0.420558,-1.29013,434.346,-0.00696998,91.4698,0.55216,1.45863,5.64406,87.5005,10.5696,0.527941,0.00796569,9.17705,6.11303,23,-0.013557,0.296952,0.02969,54.1999,0.0715686,0.0519608,0.348529,8.42206,5.92598,62.5828
0.423286,-1.30288,445.337,-0.176457,97.4929,0.563477,1.93046,6.86208,96.9647,10.7096,0.490385,0.00661058,9.20866,5.93565,23,0.0150992,0.3282,0.048101,55.1086,0.0737179,0.0448718,0.391026,9.24295,5.00962,72.0026
0.425672,-1.29207,438.006,0.0706881,94.63,0.555514,1.9261,6.65304,95.6776,10.0173,0.498718,0.00961538,9.17448,6.10207,23,0.000901442,0.322115,0.0422636,55.9125,0.0596154,0.0448718,0.396795,6.925,5.1859,73.5494
0.428075,-1.33624,465.318,-0.127757,102.404,0.590533,1.5059,5.62036,106.248,8.60327,0.448366,0.00612745,9.66372,6.09381,22,0.00919118,0.355852,0.0418661,56.715,0.0555556,0.0281046,0.467974,6.78954,3.2817,87.5739
0.430807,-1.37227,491.413,-0.0307949,118.01,0.643356,1.73217,5.19109,117.924,6.81165,0.397411,0.00667476,10.4358,6.06089,22,-0.0347391,0.391232,0.0445292,57.6575,0.0466019,0.023301,0.532686,5.7301,2.87832,102.504
0.433371,-1.3973,507.975,-0.033753,126.309,0.676654,1.53043,3.94232,121.893,5.87573,0.370874,0.00242718,10.9446,5.94778,22,-0.0813865,0.482175,0.0338294,58.5661,0.0446602,0.0375405,0.546926,5.62071,4.46861,105.928
0.436115,-1.41581,521.401,-0.100273,132.596,0.69372,1.56848,4.09816,129.205,5.17735,0.333333,0.00424757,11.1736,5.96663,22,-0.0561286,0.465261,0.0369147,59.5555,0.0466019,0.0265372,0.593528,5.78706,3.18058,115.06
0.438843,-1.42307,526.266,0.003125,134.904,0.703423,1.50919,3.61379,136.249,4.86571,0.320952,0.00178571,11.3009,6.17687,22,-0.011756,0.497173,0.0334672,60.552,0.0190476,0.0266667,0.633333,2.5,3.19619,125.687
0.441641,-1.47588,564.243,-0.0690989,149.467,0.744463,1.29095,3.34991,143.194,4.33107,0.300971,0.00364078,11.9945,6.38137,22,-0.00204794,0.549985,0.0322199,61.5792,0.0262136,0.0184466,0.654369,3.59126,2.3466,132.925
0.444686,-1.45042,546.44,-0.0438702,133.531,0.691406,1.55973,4.95903,150.629,3.36346,0.252885,0.00420673,11.1974,6.25,22,-0.0216346,0.486028,0.0417946,62.7375,0.0298077,0.0182692,0.699038,3.74231,2.33846,141.185
0.447475,-1.53701,611.853,-0.0133495,160.227,0.774575,1.4167,2.96933,149.087,3.37476,0.267961,0.00121359,12.4358,6.38137,22,-0.0203277,0.572967,0.0311499,63.781,0.0174757,0.0223301,0.692233,2.23981,2.85243,140.62
0.45042,-1.51996,599.168,-0.0553837,153.599,0.755724,1.57008,3.32964,159.17,3.00099,0.230693,0.00123762,12.1192,6.34252,22,-0.0704672,0.574954,0.0370504,64.9475,0.0257426,0.0138614,0.729703,3.4297,1.78515,150.954
0.453236,-1.52054,598.982,-0.0778274,158.985,0.775893,1.45907,2.20741,158.248,2.64952,0.24,0,12.4143,6.57596,22,0.0691964,0.607589,0.0255804,66.0509,0.0190476,0.012381,0.728571,2.60286,1.57238,151.423
0.456175,-1.56101,631.381,-0.0115327,169.008,0.79442,1.57546,3.39651,167.962,1.84762,0.208571,0.00238095,12.7882,6.63039,22,-0.0857143,0.610565,0.0465632,67.2028,0.0104762,0.0114286,0.769524,1.37429,1.45524,163.285
0.459022,-1.58903,652.222,-0.0304393,173.523,0.812279,1.22524,2.11844,175.261,1.97642,0.193396,0,12.9965,6.56817,22,0.0688384,0.667453,0.0210491,68.3482,0.00754717,0.00566038,0.793396,1.11509,0.686792,171.483
0.46227,-1.56761,635.519,-0.097927,167.734,0.791615,1.3737,3.37937,178.078,1.18317,0.174257,0.00185644,12.7048,6.38173,22,0.0322556,0.60543,0.0391152,69.6772,0.0128713,0.00594059,0.806931,1.57822,0.817822,174.499
0.46536,-1.61139,670.903,-0.221999,181.525,0.832147,1.33894,1.97916,179.762,1.24158,0.169307,0,13.3144,6.40133,22,0.131575,0.695312,0.0257665,70.9246,0.00792079,0.0049505,0.817822,0.994059,0.653465,176.873
0.46851,-1.64228,696.135,-0.0144982,190.909,0.856746,1.2476,1.40618,189.467,1.10769,0.142308,0,13.7079,6.49038,22,-0.0418419,0.717924,0.0217402,72.2319,0.00673077,0.000961538,0.85,0.928846,0.153846,187.277
0.471796,-1.65839,708.282,-0.0948989,191.966,0.857001,0.937567,1.86215,194.355,0.765686,0.126471,0.000612745,13.7526,6.95886,21,-0.10026,0.742724,0.0226803,73.6208,0.00392157,0,0.869608,0.440196,0,193.149
0.475613,-1.66012,708.999,-0.00498512,198.387,0.877753,0.783588,0.547659,197.931,0.465714,0.12381,0,14.044,6.9932,21,-0.0581845,0.774851,0.00614279,75.2489,0.00285714,0.00190476,0.871429,0.350476,0.280952,196.834
0.479821,-1.66992,717.783,-0.0172776,197.588,0.875451,0.895923,0.665208,201.192,0.581731,0.1125,0,14.0072,7.21154,21,-0.0670823,0.77216,0.0092047,77.0452,0.00288462,0.00192308,0.882692,0.424038,0.339423,199.847
0.483792,-1.68254,728.838,-0.0113431,198.454,0.877028,0.9633,0.746911,195.641,0.595192,0.1375,0,14.0325,7.13757,21,-0.0290715,0.773062,0.0108307,78.7504,0.000961538,0.000961538,0.860577,0.164423,0.165385,194.716
0.487653,-1.67895,725.448,0.0100236,196.896,0.872789,0.907513,0.919203,201.193,0.451887,0.121698,0,13.9646,7.22677,21,0.0235112,0.745357,0.0160025,80.4212,0.000943396,0,0.877358,0.119811,0,200.622
0.491663,-1.72292,764.1,0.027753,207.829,0.897693,1.01017,0.752643,202.917,0.457143,0.117143,0,14.3631,7.7551,21,0.138393,0.802232,0.0109402,82.1524,0.000952381,0.000952381,0.880952,0.12381,0.155238,202.181
0.495495,-1.72581,765.569,0.0102163,209.928,0.903996,0.759232,0.357875,209.322,0.353846,0.101923,0,14.4639,8.02515,21,0.0579177,0.819336,0.00487071,83.8501,0,0.000961538,0.897115,0,0.124038,208.844
0.499949,-1.72766,767.403,0.0025,207.977,0.898906,0.823663,0.560071,209.585,0.412,0.103,0,14.3825,7.48,21,-0.134219,0.807656,0.00958958,85.8258,0,0,0.897,0,0,209.173
