Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency, Dominant Amplitude
0.468107,-1.1832,360.944,-0.0121875,1.05625,0.0515625,0.559048,0.175833,224.613,0.1025,0.93125,0.20625,5.0381
0.475953,-1.20008,371.464,-0.013125,0.9025,0.045625,0.628848,0.175912,227.065,0.09625,0.935,0.20375,5.18819
0.483476,-1.2268,388.325,0.0025,1.16125,0.051875,0.70999,0.22837,232.049,0.07875,0.9525,0.18875,5.48028
0.490667,-1.26774,413.123,0.00683594,0.64388,0.0413411,0.406388,0.101251,233.717,0.0794271,0.955729,0.204427,5.67166
0.500314,-1.27781,420.319,0.0254687,0.995938,0.0517188,0.580948,0.155688,238.101,0.04375,0.9675,0.21125,5.63323
0.50854,-1.30118,435.371,-0.00302934,0.615115,0.0412946,0.503218,0.0908108,233.698,0.0880102,0.946429,0.205357,5.66488
0.517525,-1.30648,439.111,0.00890625,0.724688,0.0429688,0.574258,0.130433,236.428,0.06875,0.955,0.20375,5.89118
0.526085,-1.3526,470.194,0.0049426,0.822385,0.0441645,0.508246,0.169954,240.394,0.0420918,0.968112,0.207908,6.16824
0.535333,-1.36448,478.545,-0.00751202,0.842548,0.0459736,0.550367,0.161389,244.44,0.0276442,0.980769,0.209135,6.22916
0.544377,-1.38349,493.301,-0.00555889,0.671575,0.0401142,0.979854,0.141338,242.124,0.046875,0.96875,0.215144,6.55301
0.55127,-1.39759,504.219,-0.00245098,0.697304,0.0379902,1.27087,0.180723,244.725,0.0355392,0.976716,0.218137,6.92577
0.557398,-1.4438,538.795,0.00717474,0.631059,0.037787,1.59997,0.148005,246.546,0.0191327,0.983418,0.219388,7.36813
0.562921,-1.49797,580.6,-0.00634766,0.642253,0.0379232,1.95234,0.154286,248.418,0.0143229,0.988281,0.229167,7.8449
0.567971,-1.53731,610.541,-0.00653699,0.498406,0.0336416,1.78449,0.118522,246.106,0.0255102,0.977041,0.232143,8.35939
0.573299,-1.56477,634.173,-0.008125,0.395,0.03,2.41862,0.0943651,249.144,0.01375,0.98875,0.23625,8.64349
0.57792,-1.59622,658.958,-0.000956633,0.256378,0.0239158,2.23445,0.0635447,246.413,0.0318878,0.975765,0.23852,8.98482
0.582765,-1.6525,704.499,-0.000459559,0.258272,0.0237439,1.84333,0.0664041,250.301,0.0122549,0.990196,0.241422,9.59995
0.588145,-1.68589,734.034,0.00597426,0.182292,0.0191483,2.2218,0.0520082,251.392,0.00735294,0.992647,0.245098,9.9898
0.59309,-1.72995,769.46,-0.00692807,0.14888,0.0190153,1.16758,0.0333996,250.807,0.0117925,0.989387,0.248821,10.369
0.599969,-1.74888,785.842,0.00143495,0.197385,0.0208865,1.02301,0.0514213,250.71,0.0140306,0.98852,0.248724,10.5011
0.607404,-1.78414,816.543,0.00169837,0.0577446,0.0112092,0.611459,0.0155367,251.658,0.0108696,0.990489,0.25,10.8686
0.617139,-1.77899,811.591,-0.00243056,0.104167,0.0142361,0.532642,0.0322665,252.45,0.00694444,0.993056,0.25,10.8654
0.627737,-1.769,802.072,0.000887784,0.0983665,0.0154474,0.376953,0.0234013,253.318,0.00568182,0.995739,0.25,10.8012
0.640551,-1.79597,826.653,-0.00163517,0.0570494,0.0114462,0.379879,0.0150589,253.509,0.00436047,0.99564,0.25,10.8866
0.653577,-1.81344,842.419,0.00015625,0.0659375,0.0114062,0.23451,0.021327,254.192,0.0025,0.9975,0.25,10.9743
0.670492,-1.82977,857.714,0.000625,0.06,0.01125,0.276485,0.0185056,254.115,0.00375,0.99625,0.25,11.0683
0.686473,-1.83919,866.545,0.000813802,0.0309245,0.00764974,0.278831,0.010945,254.13,0.00390625,0.996094,0.25,11.1034
0.702767,-1.84078,868.137,0.00152853,0.0275136,0.00764266,0.340985,0.00882714,254.967,0.0013587,0.998641,0.25,11.1055
0.71785,-1.84915,875.762,-0.00465426,0.0465426,0.00897606,0.208364,0.0186043,254.028,0.00531915,0.994681,0.25,11.1383
0.73756,-1.86125,887.181,-0.00328125,0.0315625,0.00734375,0.181154,0.0130963,254.903,0.0025,0.9975,0.25,11.175
0.759279,-1.85952,885.61,0.000289352,0.03125,0.00694444,0.23612,0.0143537,255.345,0.00115741,0.998843,0.25,11.1803
0.778863,-1.86591,891.575,-0.00015024,0.023137,0.00615986,0.169768,0.010455,255.373,0.00120192,0.998798,0.25,11.2039
0.802554,-1.87538,900.557,-0.00180288,0.0204327,0.00420673,0.126696,0.0127625,255.167,0.00240385,0.997596,0.25,11.2292
0.830813,-1.8737,899.005,-0.000578704,0.0121528,0.00376157,0.175459,0.00708727,255.192,0.00231481,0.997685,0.25,11.226
0.855672,-1.88142,906.323,-0.000558036,0.0078125,0.00279018,0.110769,0.00497959,255.833,0,1,0.25,11.2541
0.887894,-1.88734,911.962,-0.000548246,0.00767544,0.00274123,0.0636206,0.00510696,255.325,0.00219298,0.997807,0.25,11.2737
0.932013,-1.88708,911.733,0,0.00636574,0.00260417,0.085114,0.00431487,255.912,0,1,0.25,11.2779
0.972052,-1.89292,917.324,0.000153186,0.00275735,0.00137868,0.0343297,0.0022073,255.963,0,1,0.25,11.2982
1.0378,-1.89721,921.459,0,0.000612745,0.000306373,0.0101451,0.000610972,255.973,0,1,0.25,11.3103
1.16694,-1.89656,920.833,0.00046875,0.0009375,0.00046875,0.0192007,0.00102837,255.996,0,1,0.25,11.3084
1.27249,-1.89777,922,0.000166223,0.000332447,0.000166223,0.00842965,0.000414034,255.999,0,1,0.25,11.3118
