Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency, Dominant Amplitude
0.217288,-0.424902,48.3341,0.0359375,2.79453,0.0859375,0.0998736,0.196408,4.08211,4.07883,7.8125e-05,0.117188,2.24647
0.22806,-0.495185,65.3751,-0.0136265,2.05414,0.0724927,0.135319,0.161652,4.61123,4.59124,0.000436047,0.12936,2.37917
0.237773,-0.4774,60.4662,0.0100446,2.52232,0.078125,0.119923,0.228219,5.08854,5.05513,0.00078125,0.114583,2.40942
0.248529,-0.523165,72.4456,0.0134448,3.23401,0.09375,0.14688,0.244556,5.70854,5.67424,0.000799419,0.0915698,2.41491
0.258689,-0.518852,70.659,0.0115489,3.47283,0.0923913,0.116568,0.33308,6.26121,6.1627,0.00203804,0.103261,2.49564
0.270559,-0.566679,84.0541,0.0123547,4.36192,0.101744,0.135145,0.463153,7.18568,7.10138,0.00145349,0.101744,2.72996
0.282089,-0.59446,93.152,-0.0332031,4.82351,0.104226,0.213732,0.576187,8.39062,8.10618,0.0053267,0.112216,2.60844
0.291648,-0.592297,91.8946,0.0243459,4.44549,0.107195,0.177427,0.438601,9.93387,9.29433,0.0101744,0.0944767,2.69516
0.302495,-0.616233,99.1341,0.000520833,4.21632,0.108854,0.175686,0.357827,11.3052,10.2389,0.0166667,0.108333,2.76418
0.313802,-0.634175,104.677,-0.0172602,4.14717,0.101562,0.169353,0.472755,12.7518,11.0938,0.0225291,0.0915698,2.76056
0.325748,-0.675,118.081,-0.00729167,3.94167,0.0961806,0.15286,0.51256,15.8566,12.7007,0.0402778,0.104167,2.86504
0.338801,-0.697177,126.168,-0.0104759,5.50391,0.121982,0.199479,0.574184,20.6449,14.4826,0.0696023,0.0923295,3.1953
0.350685,-0.722497,135.494,-0.0310906,5.47608,0.121652,0.2289,0.591781,25.2073,15.3916,0.101722,0.0867347,3.06827
0.362168,-0.740479,142.886,0.0086263,6.33822,0.124512,0.330389,0.858123,32.1514,16.2686,0.153646,0.0833333,3.21436
0.372039,-0.746719,145.162,-0.0234375,5.39187,0.113125,0.334859,0.787151,37.1897,15.4834,0.19,0.08875,3.01519
0.382111,-0.812583,171.359,0.015625,5.55785,0.114362,0.339333,0.844361,45.5545,14.4624,0.257314,0.0784574,3.40402
0.392388,-0.790336,162.153,-0.0278533,6.04688,0.12466,0.346012,0.811688,54.0333,14.7004,0.301291,0.080163,3.34742
0.402839,-0.854672,189.393,0.0243941,7.16231,0.131856,0.388517,1.0923,66.7768,12.0204,0.396365,0.0688776,3.84157
0.412964,-0.889151,204.816,-0.00840212,8.75029,0.150206,0.413633,1.22833,78.3594,11.6907,0.449587,0.0625,3.99749
0.423023,-0.910993,215.584,0.0514788,10.1203,0.156948,0.559606,1.61355,93.5893,9.03655,0.529297,0.0680804,3.92815
0.431882,-0.938068,228.278,-0.0110795,10.2665,0.163636,0.560479,1.47341,105.109,7.48864,0.583239,0.0670455,4.05454
0.44092,-0.935514,226.678,0.017214,12.6891,0.175583,0.511341,2.115,113.872,6.61997,0.614672,0.0667373,4.26388
0.45058,-0.957415,237.454,-0.00345799,15.0761,0.192239,0.56704,2.53019,130.099,5.14652,0.675973,0.057377,4.42083
0.459954,-0.978814,248.127,-0.010196,17.4139,0.204317,0.605013,3.09417,137.807,4.22537,0.704184,0.0561441,4.73125
0.469218,-1.03701,277.825,-0.0340676,15.7449,0.199283,0.555619,2.61739,152.631,3.25307,0.752049,0.0563525,4.83285
0.47908,-1.03953,278.783,0.0693696,22.2982,0.239359,0.491406,3.656,162.853,3.48599,0.780172,0.0463362,5.26866
0.489787,-1.05388,286.962,0.0828394,24.976,0.251751,0.631612,4.28617,173.236,1.43534,0.811422,0.044181,5.3958
0.499442,-1.102,314.473,0.0207913,25.2674,0.240297,0.893826,5.23676,184.417,1.09577,0.84375,0.047379,5.66216
0.507718,-1.12464,326.399,0.047822,30.3248,0.299953,0.671043,3.70232,192.567,0.91572,0.867424,0.0407197,6.01887
0.517428,-1.14572,339.252,-0.0373411,32.7993,0.297669,0.85826,5.23421,200.041,0.745763,0.881356,0.0391949,6.19209
0.526178,-1.15729,345.938,0.0248698,39.2706,0.325651,0.850268,6.3784,210.277,0.4125,0.913542,0.0375,6.6466
0.535117,-1.19922,370.791,0.0315505,40.8948,0.319411,0.753219,7.90734,207.614,0.663462,0.891827,0.0384615,7.06721
0.544777,-1.23079,391.482,-0.0486288,56.5577,0.39493,1.09319,9.05937,216.448,0.280612,0.919643,0.0331633,7.96617
0.55294,-1.26017,410.46,-0.0078125,67.7869,0.444723,1.19987,9.486,223.37,0.129717,0.941038,0.0283019,8.38809
0.560848,-1.29297,431.681,-0.0123197,79.4567,0.493389,1.16638,9.61173,226.939,0.213942,0.945913,0.0204327,9.08024
0.568984,-1.32685,454.311,-0.143532,93.7812,0.544331,1.16955,10.2015,230.481,0.143895,0.953488,0.0159884,9.90356
0.577226,-1.378,489.714,-0.120821,115.01,0.611737,1.19981,11.0879,227.682,0.196221,0.9375,0.0159884,10.7059
0.585482,-1.38072,493.154,0.0675872,131.209,0.671875,1.75383,9.1605,233.36,0.104651,0.953488,0.00872093,11.2556
0.592408,-1.45342,544.066,-0.003125,158.38,0.745313,1.15315,9.58211,236.45,0.10625,0.959375,0.00625,12.5069
0.601051,-1.50029,578.921,0.0434451,180.626,0.817073,0.976082,5.841,241.335,0.035061,0.97561,0.00457317,13.3611
0.610582,-1.5198,593.2,-0.0850291,187.265,0.837209,0.704736,4.78079,240.336,0.0712209,0.968023,0.00290698,13.5964
0.621977,-1.53077,602.374,-0.245427,189.784,0.844131,0.965972,4.58326,241.555,0.0640244,0.967988,0.00304878,13.7092
0.631891,-1.56777,631.591,-0.243641,209.749,0.901708,0.945757,1.01178,240.888,0.0712209,0.963663,0,14.4273
0.64207,-1.58033,641.399,-0.121943,211.733,0.905231,0.845559,1.25562,245.94,0.0353261,0.980978,0,14.4837
0.653009,-1.59431,652.793,-0.232621,217.412,0.916614,0.890032,1.51899,246.56,0.0357143,0.980867,0,14.6658
0.663853,-1.61671,671.262,-0.0873724,225.633,0.933992,0.944193,1.53603,247.026,0.0204082,0.980867,0,14.9439
0.674556,-1.63174,682.992,0.0363051,228.31,0.939798,0.624691,1.4877,248.311,0.0171569,0.984069,0,15.0368
0.687927,-1.65256,700.513,-0.0119399,233.874,0.954746,0.655204,0.357494,246.788,0.0306604,0.976415,0,15.2759
0.701242,-1.66016,706.189,-0.0307993,235.804,0.958984,0.306377,0.261649,249.856,0.0192308,0.986779,0,15.3438
0.721089,-1.6875,729.525,-0.114375,242.771,0.973125,0.272984,0.249749,251.499,0.01375,0.99125,0,15.57
0.742711,-1.69063,732.219,-0.0304687,244.11,0.976094,0.285118,0.151054,252.561,0.0075,0.99375,0,15.6175
0.764502,-1.69738,738.028,0.135024,244.906,0.977594,0.274795,0.190241,251.178,0.0129717,0.987028,0,15.6415
0.78735,-1.71459,752.862,0.130095,249.655,0.987432,0.16713,0.0387675,254.083,0.00271739,0.997283,0,15.7989
0.817522,-1.71848,756.184,0.0481179,250.512,0.989169,0.112545,0.0221892,253.608,0.00568182,0.994318,0,15.8267
0.8557,-1.72629,763.062,0.0677689,252.4,0.992914,0.118985,0.0129437,254.943,0.00145349,0.998547,0,15.8866
0.894563,-1.72801,764.609,-0.0433084,252.467,0.993037,0.153084,0.0177626,254.867,0.00407609,0.997283,0,15.8886
0.930383,-1.74183,776.747,-0.000710227,254.556,0.997159,0.0416235,0.00798947,255.259,0.00142045,0.99858,0,15.9545
1.00183,-1.73989,775.065,0.0429688,254.193,0.996433,0.0936795,0.0154538,255.769,0,1,0,15.9429
1.05311,-1.74586,780.331,0.0389063,255.13,0.998281,0.0402734,0.0100637,255.875,0,1,0,15.9725
1.13532,-1.74752,781.801,-0.0770733,255.467,0.998948,0.0261485,0.00616022,255.942,0,1,0,15.9832
1.24531,-1.74842,782.598,-0.0770733,255.77,0.999549,0.0161369,0.00105781,255.981,0,1,0,15.9928
