Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency, Dominant Amplitude
0.236312,-0.632659,105.82,0.00842525,1.48254,0.0580576,0.187291,0.146429,15.2252,9.84522,0.0900735,0.17402,2.33054
0.243156,-0.665135,116.783,0.00367647,0.881127,0.0487132,0.208568,0.0665384,17.5119,10.0975,0.116667,0.20098,2.40126
0.249829,-0.667886,116.765,-0.00432181,0.84641,0.0442154,0.16043,0.086423,20.3821,10.4104,0.145346,0.183511,2.52285
0.257646,-0.668139,117.056,0.0110394,1.45686,0.0630095,0.184206,0.113491,23.1827,10.4569,0.175272,0.188859,2.4545
0.26517,-0.670545,117.265,-0.0244348,1.34009,0.0576795,0.151819,0.129509,26.9249,9.37932,0.212434,0.182181,2.22541
0.2737,-0.731383,139.644,-0.000166223,1.33477,0.0570146,0.202547,0.137562,36.4205,9.65492,0.295878,0.180851,2.48922
0.281322,-0.757487,149.954,-0.00878906,1.04427,0.0481771,0.242576,0.126619,40.5085,8.85026,0.323568,0.188802,2.71025
0.28848,-0.750372,146.749,0.00799851,0.835193,0.0481771,0.216842,0.0695265,49.1823,7.98884,0.396949,0.208333,2.58451
0.296245,-0.779433,157.615,-0.0112645,1.1359,0.0537791,0.183484,0.117165,60.2965,7.85574,0.454215,0.196221,2.70289
0.304913,-0.821332,175.84,-0.00526495,0.934443,0.0467052,0.29247,0.114651,71.6097,5.71807,0.512568,0.195652,2.96888
0.311979,-0.825798,176.987,0.00797872,1.31051,0.0561835,0.23452,0.156744,82.3617,5.23737,0.566157,0.1875,2.70192
0.320053,-0.886364,204.906,-0.000177557,1.23189,0.0537997,0.387434,0.157121,94.2301,4.28089,0.613281,0.201705,2.92331
0.326497,-0.86875,195.733,0.00121528,1.00243,0.0501736,0.268989,0.116879,105.147,3.40972,0.651389,0.206944,3.01266
0.334387,-0.93716,227.855,0.00237772,1.06454,0.0523098,0.337416,0.121731,121.074,2.41984,0.69803,0.201087,3.30392
0.341602,-0.935587,226.816,-0.000797194,0.951849,0.0489477,0.319008,0.115634,130.333,2.44133,0.716837,0.209184,3.27207
0.349182,-0.979267,249.102,0.0063101,0.96274,0.0495793,0.439857,0.11644,145.049,1.88552,0.767127,0.207933,3.30723
0.355781,-0.955676,235.593,-0.00430485,1.17698,0.0556441,0.225825,0.136738,155.263,1.56346,0.793048,0.205357,3.25686
0.365164,-1.03156,275.549,0.0003125,0.625,0.0384375,0.417867,0.0901134,166.009,1.13219,0.809688,0.215,3.55575
0.372244,-0.997159,257.426,0.00142045,1.01278,0.0518466,0.398878,0.120845,173.572,0.789773,0.829545,0.21733,3.449
0.379631,-1.02548,271.213,-0.00713315,0.564538,0.0380435,0.288772,0.073659,181.317,0.714674,0.843071,0.213315,3.7201
0.388485,-1.0657,294.331,0.0111861,0.942827,0.0488281,0.541763,0.129162,191.637,0.567827,0.863991,0.210227,3.81076
0.3951,-1.06395,292.203,0.00672238,0.698038,0.0416061,0.376563,0.100705,199.424,0.40516,0.886265,0.210756,3.85758
0.40317,-1.12612,328.582,0.00204613,1.05766,0.0518973,0.640215,0.148435,201.369,0.369048,0.880952,0.202381,4.13999
0.409485,-1.11628,322.308,-0.00272529,0.74891,0.0412427,0.555337,0.128359,207.795,0.315044,0.900436,0.209302,4.02181
0.416372,-1.14931,340.517,0.00243056,0.795833,0.0447917,0.410085,0.117509,212.206,0.217361,0.908681,0.205556,4.48662
0.424521,-1.17873,358.819,0.00590701,0.788491,0.0436357,0.563758,0.127801,217.393,0.18064,0.921494,0.216463,4.89061
0.431607,-1.19687,369.834,0.0128906,0.640625,0.0398437,0.579695,0.10109,220.883,0.154297,0.929688,0.210938,4.55164
0.438712,-1.21635,381.747,0.00480769,0.899038,0.0472756,0.576503,0.143407,225.073,0.116987,0.941106,0.214744,5.03149
0.445954,-1.28516,426.769,0.01875,0.661719,0.0398437,0.786021,0.113858,227.123,0.101172,0.942578,0.21875,5.72444
0.452258,-1.27798,421.089,0.0119913,0.601017,0.0374273,0.609781,0.109632,227.672,0.136265,0.940044,0.222384,5.10397
0.459517,-1.27557,421.597,0.00799006,0.631747,0.0410156,1.06963,0.092401,229.782,0.0894886,0.943892,0.225852,5.39742
0.465085,-1.3309,461.193,0.000347222,0.519444,0.0357639,1.67413,0.0892992,232.904,0.0763889,0.954167,0.226389,5.80483
0.46959,-1.36816,484.962,-0.00716146,0.611979,0.0377604,1.27078,0.115971,237.728,0.0546875,0.971354,0.233073,6.20511
0.474811,-1.41125,515.89,-0.0103125,0.618125,0.0365625,1.36025,0.131,235.056,0.0825,0.955,0.235,6.53015
0.479913,-1.44068,537.899,-0.00217014,0.435475,0.0302373,1.50952,0.0966621,237.531,0.0555556,0.961806,0.241898,6.92809
0.484809,-1.46665,558.004,0.00420673,0.477764,0.0354567,1.72383,0.0755945,238.207,0.0552885,0.96274,0.240385,7.18304
0.489437,-1.51139,591.061,0.00146484,0.689779,0.0421549,1.50388,0.114947,240.217,0.0455729,0.96875,0.24349,7.80111
0.494439,-1.56624,637.056,-0.00509511,0.326766,0.0258152,2.21563,0.0772123,242.168,0.0679348,0.972826,0.245924,8.23152
0.498602,-1.58236,650.345,0.000813802,0.67806,0.0356445,2.32661,0.175909,240.542,0.0833333,0.964844,0.247396,8.30503
0.502699,-1.60193,664.193,-0.00334821,0.356399,0.0282738,1.83155,0.0762847,245.827,0.0208333,0.983631,0.25,8.73578
0.507354,-1.67308,721.811,0.000200321,0.242388,0.0194311,1.34346,0.0739371,245.05,0.0240385,0.979167,0.248397,9.39897
0.51284,-1.66406,714.269,0.0015625,0.225,0.0222656,1.41448,0.0503024,245.095,0.03125,0.978125,0.25,9.37631
0.518245,-1.70387,747.836,-0.00520833,0.192708,0.0212054,1.24213,0.0402124,246.065,0.0223214,0.980655,0.25,9.67722
0.524073,-1.71366,755.276,-0.00672238,0.218387,0.0245276,0.960261,0.0337377,246.714,0.0276163,0.981105,0.25,9.91364
0.530775,-1.72535,765.401,0.00381944,0.173611,0.0194444,0.939458,0.0407747,247.169,0.0277778,0.980556,0.25,9.9531
0.537639,-1.80937,839.79,0.00711806,0.108681,0.0157986,0.487861,0.0240776,248.993,0.0166667,0.986111,0.25,10.4368
0.547286,-1.8176,847.73,-0.00302934,0.120217,0.0170599,0.59552,0.0250165,251.065,0.0102041,0.992347,0.25,10.5702
0.556174,-1.83705,866.093,0.00318878,0.122449,0.0153061,0.666006,0.0347464,250.431,0.0140306,0.98852,0.25,10.6364
0.564716,-1.8511,879.287,-0.00229779,0.128983,0.0151654,0.663878,0.0395895,251.132,0.0183824,0.990196,0.25,10.7095
0.573402,-1.84403,872.34,0.00113636,0.121023,0.0170455,0.598915,0.026745,251.067,0.0102273,0.989773,0.25,10.7054
0.582689,-1.84905,877.211,-0.00683594,0.11077,0.0157645,0.661831,0.0274732,251.52,0.0100446,0.991071,0.25,10.711
0.591665,-1.88822,914.613,-0.000751202,0.0658053,0.0133714,0.656701,0.0118534,252.636,0.00600962,0.99399,0.25,10.8531
0.600816,-1.8862,911.927,-0.000589623,0.0742925,0.0132665,0.411532,0.0175657,251.366,0.0129717,0.988208,0.25,10.9037
0.612554,-1.91276,937.896,0.00146484,0.0582682,0.0112305,0.480591,0.0159145,252.281,0.0104167,0.990885,0.25,10.9977
0.623629,-1.90529,930.654,0.00143495,0.0666454,0.0113202,0.520278,0.0211036,253.115,0.00637755,0.993622,0.25,10.9669
0.634465,-1.92188,946.548,-0.00132665,0.0268278,0.0078125,0.396849,0.0071078,254.289,0.00353774,0.997642,0.25,11.0379
0.647087,-1.94148,965.539,-0.00269886,0.0389205,0.00838068,0.246683,0.0135501,253.568,0.00681818,0.994318,0.25,11.1119
0.663416,-1.93837,962.876,-0.00101273,0.0471644,0.00969329,0.446658,0.015332,254.337,0.00462963,0.996528,0.25,11.1071
0.675857,-1.95312,977.07,-0.000797194,0.0462372,0.00908801,0.231887,0.0169598,254.351,0.00510204,0.996173,0.25,11.1471
0.693448,-1.96281,986.489,-0.00125,0.021875,0.006875,0.103255,0.00677845,254.877,0.0025,0.9975,0.25,11.2011
0.720495,-1.96293,986.746,-0.000153186,0.0291054,0.00658701,0.184439,0.0129674,254.989,0.00245098,0.997549,0.25,11.1948
0.741521,-1.96995,993.837,-0.0015024,0.0102163,0.00330529,0.205992,0.00550176,255.343,0.00120192,0.998798,0.25,11.2192
0.761998,-1.97727,1001.14,-0.000710227,0.00994318,0.00326705,0.163395,0.00549457,255.438,0.00113636,0.998864,0.25,11.2385
0.785624,-1.9821,1005.92,-0.000142045,0.00880682,0.00326705,0.100181,0.00477218,255.203,0.00227273,0.997727,0.25,11.2577
0.816732,-1.98177,1005.56,0.00072338,0.010706,0.00390625,0.0968924,0.00555359,254.962,0.00347222,0.996528,0.25,11.2599
0.849617,-1.99322,1017.13,0.000294811,0.0053066,0.00176887,0.0434292,0.00382804,255.901,0,1,0.25,11.2938
0.900714,-1.99392,1017.83,-0.00101273,0.00376157,0.00159144,0.0345861,0.00280411,255.62,0.00115741,0.998843,0.25,11.2958
0.961415,-1.99531,1019.24,0.0003125,0.003125,0.00125,0.0329289,0.00261986,255.959,0,1,0.25,11.2996
1.02782,-1.9988,1022.78,-0.000300481,0.000600962,0.000300481,0.00976709,0.000593922,255.983,0,1,0.25,11.3103
1.15816,-1.9982,1022.17,-0.000450721,0.000901442,0.000450721,0.0182301,0.000983784,255.999,0,1,0.25,11.3086
