Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency, Dominant Amplitude
0.280957,-0.630792,104.488,-0.01118,2.18615,0.0726024,0.207318,0.235091,27.3858,11.2414,0.194504,0.177802,2.48508
0.288691,-0.641298,107.428,0.00579203,1.58378,0.0631735,0.178765,0.162277,30.5364,11.2667,0.218211,0.18319,2.42113
0.297248,-0.714075,132.639,0.000256148,1.54047,0.064293,0.1859,0.143354,38.8486,10.9741,0.290215,0.170082,2.58449
0.305889,-0.712103,132.757,-0.00822368,1.2034,0.0556469,0.27524,0.125621,45.9446,10.0082,0.338816,0.183114,2.56723
0.313196,-0.714565,132.462,0.0107422,1.29157,0.0576172,0.171453,0.138345,56.029,8.8591,0.412388,0.185268,2.69254
0.322676,-0.762308,150.962,0.00471698,1.66392,0.068691,0.228766,0.147137,64.2518,7.34906,0.463738,0.168632,2.83853
0.331131,-0.764453,151.858,-0.00390625,1.56281,0.0626562,0.247209,0.184707,75.4209,6.84656,0.511563,0.1775,2.74883
0.339478,-0.783084,158.947,-0.00892857,1.46365,0.0589923,0.226138,0.194434,91.2621,5.11161,0.583865,0.190051,2.68407
0.348425,-0.804098,167.467,-0.00221108,1.49027,0.0608785,0.236079,0.188667,100.568,4.49882,0.621462,0.181604,2.81576
0.357413,-0.830262,179.418,0.00633844,1.59051,0.0667748,0.376596,0.160492,118.053,3.18101,0.67895,0.199292,3.41653
0.364712,-0.843444,184.845,0.00229779,1.29013,0.0562194,0.362793,0.175433,129.849,2.88634,0.713235,0.175245,3.09423
0.372301,-0.874372,198.054,-0.00920759,1.53739,0.0608259,0.323621,0.219748,138.681,2.18192,0.739397,0.189732,3.33968
0.380504,-0.860582,191.659,0.00284091,1.8875,0.0704545,0.298983,0.234678,151.712,1.7446,0.773011,0.188636,3.02011
0.389225,-0.89202,205.71,0.00990513,2.19057,0.0715681,0.304587,0.342261,161.599,1.40541,0.797991,0.175223,3.32996
0.398064,-0.949013,232.517,-0.0116502,1.53701,0.0642818,0.310057,0.190743,174.01,1.10088,0.82977,0.186404,3.43656
0.407024,-0.943649,230.359,-0.0041956,1.22193,0.0516493,0.397288,0.219392,183.363,0.811632,0.844907,0.19213,3.31776
0.415117,-0.974877,246.64,0.00474877,1.11121,0.0543811,0.575735,0.147011,191.409,0.610907,0.868566,0.196078,3.96881
0.421974,-0.97736,247.147,0.00924745,1.4375,0.0615434,0.464375,0.197432,195.388,0.483099,0.872449,0.184949,3.92915
0.429735,-1.00306,260.13,-0.00407609,1.48166,0.0584239,0.473157,0.26121,198.512,0.42663,0.875679,0.1875,4.2218
0.437565,-1.02186,269.975,-0.00631649,1.38231,0.0585106,0.509454,0.221364,207.149,0.258644,0.903258,0.1875,4.23265
0.445248,-1.02509,271.685,-0.00434028,0.976736,0.0512153,0.531185,0.135911,208.281,0.342708,0.894792,0.181944,4.09754
0.452905,-1.05297,287.206,0.00342988,0.867378,0.0449695,0.690337,0.158372,212.878,0.235518,0.908918,0.189024,4.58023
0.459737,-1.09139,307.668,-0.00454215,0.642805,0.0368823,0.578897,0.135424,216.073,0.223837,0.912427,0.197674,4.71288
0.46731,-1.09695,310.209,0.00692472,1.00036,0.0506037,0.473177,0.161132,221.466,0.140625,0.930398,0.191761,4.73675
0.475824,-1.12714,327.07,0.0172991,0.914807,0.0481771,0.415765,0.15256,225.938,0.110119,0.940476,0.190476,4.84625
0.485073,-1.12164,324.246,0.0110828,0.783794,0.043423,0.512725,0.146051,223.528,0.133721,0.927326,0.1875,4.99202
0.493563,-1.15752,345.212,0.00234375,0.913281,0.0480469,0.538328,0.159078,227.828,0.11875,0.939063,0.192188,5.45695
0.501994,-1.17678,356.98,0.0114183,0.678285,0.0382612,0.621703,0.152366,231.758,0.0849359,0.951923,0.19391,5.58021
0.509974,-1.21742,381.376,0.00342988,0.997713,0.0491616,0.509175,0.193278,231.831,0.125,0.945122,0.193598,6.0306
0.518931,-1.2063,374.285,-0.00199855,0.917515,0.0496003,0.474302,0.1493,234.894,0.0799419,0.954942,0.199128,5.91652
0.528375,-1.23269,390.704,-0.00284091,0.984375,0.050071,0.476539,0.180998,238.646,0.0482955,0.96733,0.198864,6.14183
0.537967,-1.25763,406.525,0.0093006,1.21949,0.0535714,0.471633,0.260807,240.768,0.0372024,0.973214,0.199405,6.13963
0.547785,-1.27195,415.312,-0.00818452,0.823661,0.047619,0.342542,0.1332,238.414,0.0684524,0.959821,0.200893,6.23603
0.559516,-1.29315,429.428,-0.00981105,0.981831,0.0472384,0.417996,0.229724,244.077,0.0276163,0.979651,0.19186,6.57172
0.570362,-1.30957,440.077,-0.00941051,1.18501,0.0545099,0.339472,0.242035,242.864,0.0397727,0.971591,0.193182,6.86336
0.582631,-1.33097,454.618,-0.000355114,1.12287,0.0557528,0.380889,0.190593,246.01,0.0198864,0.981534,0.193182,7.01396
0.594463,-1.33246,456.34,0.0064538,0.879076,0.045856,0.645808,0.202573,245.613,0.0285326,0.978261,0.197011,7.13072
0.603734,-1.36527,478.712,0.0110013,0.817283,0.0444834,0.559302,0.18759,249.371,0.0102041,0.991071,0.196429,7.38288
0.613852,-1.36858,481.656,0.00868056,0.81875,0.0482639,0.816637,0.136535,249.304,0.0111111,0.988889,0.197222,7.481
0.622365,-1.39962,503.691,-0.00508721,0.694767,0.0421512,0.853745,0.149322,247.907,0.0232558,0.982558,0.199128,7.86133
0.630807,-1.41415,514.929,0.0152778,0.759722,0.0378472,1.18384,0.247923,250.822,0.0111111,0.993056,0.2,8.0754
0.638074,-1.44434,537.714,0.000887784,0.792259,0.0431463,1.49439,0.201432,251.128,0.00994318,0.992898,0.204545,8.21376
0.644615,-1.47482,560.748,-0.00232713,0.665559,0.0375665,1.6313,0.196144,250.672,0.0106383,0.990691,0.208777,8.55835
0.650941,-1.49132,574.505,0.00381944,0.530556,0.03125,2.18298,0.182625,250.794,0.0125,0.988889,0.213889,8.86273
0.656463,-1.54543,616.29,0.0032269,0.458899,0.0290421,2.0989,0.159506,251.682,0.00951087,0.991848,0.224185,9.25393
0.662142,-1.5692,633.931,0.00382653,0.304847,0.0255102,1.56177,0.0915409,251.365,0.0102041,0.989796,0.229592,9.58463
0.668782,-1.60344,662.562,0.0101273,0.223958,0.0231481,1.95828,0.0580397,252.487,0.00694444,0.993056,0.231481,9.8598
0.674772,-1.6237,679.516,0.0109649,0.316338,0.0246711,2.09394,0.108315,254.1,0.00109649,0.998904,0.233553,9.99541
0.680616,-1.62428,679.821,0.00846354,0.308594,0.024349,2.04588,0.106733,253.169,0.00625,0.994792,0.235417,10.0917
0.68658,-1.65102,700.908,-0.000737028,0.217866,0.0231427,1.45586,0.0554455,252.474,0.00943396,0.991745,0.239387,10.3655
0.693712,-1.6918,735.181,-0.00265625,0.255312,0.0198438,1.18551,0.107183,253.174,0.00625,0.99375,0.24375,10.6609
0.701697,-1.6984,739.939,-0.00358073,0.150391,0.0166016,0.732233,0.0560193,253.919,0.00390625,0.996094,0.247396,10.798
0.711974,-1.71208,752.313,0.00016276,0.201497,0.0174154,0.975117,0.0881808,255,0,1,0.247396,10.8895
0.721011,-1.73607,772.525,-0.00162146,0.102889,0.0119399,0.497443,0.0478706,254.632,0.00589623,0.997642,0.248821,11.0071
0.733823,-1.74027,775.753,0.000919118,0.0508578,0.0110294,0.23917,0.014468,254.348,0.00367647,0.996324,0.25,11.0823
0.752629,-1.74094,776.27,0.0015625,0.038125,0.0078125,0.209095,0.0169342,253.768,0.00625,0.99375,0.25,11.1026
0.773258,-1.75432,788.109,0.00116356,0.0295878,0.00814495,0.138374,0.00974667,255.523,0,1,0.25,11.1657
0.799311,-1.76887,801.163,0.000831117,0.0176197,0.00581782,0.107189,0.0071577,255.281,0.00132979,0.99867,0.25,11.2107
0.829909,-1.77211,804.145,0.00147406,0.0123821,0.00471698,0.143856,0.00554885,255.723,0,1,0.25,11.2273
0.857333,-1.78449,815.337,0.000442217,0.00972877,0.00280071,0.0932574,0.00661923,255.468,0.00117925,0.998821,0.25,11.2689
0.892519,-1.78125,812.414,0.000442217,0.0144458,0.00368514,0.130573,0.00979022,255.559,0.00117925,0.998821,0.25,11.2556
0.923475,-1.78349,814.397,-0.000144676,0.00665509,0.00274884,0.0860705,0.00435947,255.885,0,1,0.25,11.2632
0.962926,-1.7886,819.027,-0.000306373,0.00551471,0.00214461,0.0534984,0.00417647,255.605,0.00122549,0.998775,0.25,11.2861
1.0151,-1.79267,822.729,0.000600962,0.00180288,0.000901442,0.033261,0.00161895,255.957,0,1,0.25,11.3002
1.08486,-1.79205,822.164,0.000765931,0.0033701,0.00137868,0.0415726,0.00312821,255.972,0,1,0.25,11.2982
1.15155,-1.79536,825.176,-0.000434028,0.000868056,0.000434028,0.0133176,0.000944074,255.991,0,1,0.25,11.3088
1.27661,-1.79635,826.082,-0.00015024,0.000300481,0.00015024,0.00588352,0.00037622,255.995,0,1,0.25,11.312
