Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.00191309,-0.00334896,2.02598,0.0043559,0.975851,0.0163316,7.32035e-06,0.000691249,0.981758,0.981761,1,0.228625,1.9441,1.098,951,0.000306424,0.0168446,0.000149663,0.0128559,0,0,0,nan,nan,nan
0.00375933,-0.0085232,2.11047,0.000287911,0.921794,0.0158818,2.7461e-05,0.00128063,0.992265,0.992229,1,0.224954,1.92424,1.21823,903,-0.000999474,0.0165086,0.000151043,0.0349677,0,0,0,nan,nan,nan
0.00563248,-0.0108516,2.32748,0.000802477,1.01105,0.0167951,6.52316e-05,0.00203419,1.00821,1.00799,1,0.223679,1.92276,1.31813,862,0.000305459,0.0166967,0.000157675,0.0796188,0,0,0,nan,nan,nan
0.00745339,-0.0133981,2.37956,5.85108e-05,1.02057,0.0169515,0.000109216,0.00267205,1.00588,1.00587,1,0.22466,1.94908,1.421,822,-0.000170293,0.0165254,0.000152679,0.132982,0,0,0,nan,nan,nan
0.00931561,-0.0181052,2.83283,0.00110297,1.0573,0.0171524,0.000180294,0.00353487,1.00996,1.00995,1,0.217597,1.95823,1.53841,782,-0.000264608,0.0162983,0.000157335,0.19832,0,0,0,nan,nan,nan
0.0111271,-0.0220972,3.17581,-0.000398437,1.07378,0.0170686,0.000253914,0.00447908,1.01888,1.0189,1,0.214521,1.95946,1.612,757,0.00142535,0.0163767,0.000152957,0.281734,0,0,0,nan,nan,nan
0.0129504,-0.0254888,3.60519,0.000342744,0.981519,0.0166291,0.000353595,0.00446012,1.02419,1.02417,1,0.227761,1.95008,1.73808,731,-0.000610567,0.0165697,0.000157518,0.382388,0,0,0,nan,nan,nan
0.0147487,-0.0293941,3.94328,-0.000355903,1.05022,0.0168507,0.000424735,0.00584058,1.03132,1.03132,1,0.221375,1.96098,1.808,706,-0.000401042,0.016316,0.000152211,0.495807,0,0,0,nan,nan,nan
0.0166172,-0.0331715,4.64505,0.000595164,1.07859,0.0172459,0.000582598,0.00653606,1.04005,1.04002,1,0.211951,1.95608,1.90437,680,0.000233041,0.0162565,0.000162221,0.630238,0,0,0,nan,nan,nan
0.0184148,-0.0366801,5.16022,4.85141e-05,1.07038,0.0172329,0.000698677,0.00711105,1.05132,1.0513,1,0.21902,1.96715,2.00198,658,-0.0005042,0.0165987,0.000165831,0.775439,0,0,0,nan,nan,nan
0.0202339,-0.0416354,5.99074,0.000815972,1.08833,0.0174219,0.000817485,0.00787124,1.06023,1.06025,1,0.218625,1.95358,2.096,641,0.00181337,0.0162821,0.000146038,0.937035,0,0,0,nan,nan,nan
0.0220817,-0.0428554,6.19597,-0.000139952,1.17551,0.0181796,0.000957886,0.00914293,1.06488,1.06489,1,0.209673,1.97101,2.20117,616,-0.00135966,0.0162814,0.000145873,1.12213,0,0,0,nan,nan,nan
0.0239446,-0.0465987,6.7996,-0.000381445,0.969221,0.0163576,0.00103008,0.00844618,1.07237,1.07218,1,0.219028,1.97841,2.32745,590,0.000569494,0.0171535,0.000166883,1.31392,0,0,0,nan,nan,nan
0.0258927,-0.0509812,8.05929,-0.00105986,1.11142,0.0175205,0.00138847,0.010465,1.08053,1.08049,1,0.216481,1.97936,2.47069,564,4.32227e-05,0.0164859,0.000158852,1.53089,0,0,0,nan,nan,nan
