Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy
0.0249093,-0.0735384,8.50739,1.44995e-05,1.05442,0.0254788,0.00184262,0.00970652,1.13566,1.13663,0,0.20952,1.86871,2.10867,3329,-0.000390311,0.0247472,0.00034532,0.945967
0.0271979,-0.0805177,9.57803,-0.000289279,1.07934,0.0259335,0.0021743,0.010625,1.15275,1.15367,0,0.211013,1.87885,2.21279,3230,0.000718292,0.0247265,0.000360611,1.12627
0.0294844,-0.086156,10.4082,-0.000409968,1.08601,0.0261037,0.00244037,0.0114476,1.17258,1.17404,0,0.209089,1.88217,2.30706,3142,-0.000175029,0.0250065,0.000354628,1.32266
0.0317961,-0.0916025,11.5179,0.000136766,1.05909,0.0255619,0.00295769,0.0124004,1.19003,1.19097,0,0.204724,1.88446,2.40456,3059,0.000170467,0.0252421,0.000357135,1.53425
0.0340967,-0.100684,13.1878,7.27435e-05,1.04402,0.0255267,0.00326366,0.0128465,1.20867,1.20953,0,0.208769,1.89125,2.50441,2972,-0.000201805,0.0248783,0.000358997,1.75799
0.0364157,-0.104999,14.1759,0.000443001,1.08756,0.0258979,0.00382778,0.0145939,1.23828,1.2402,0,0.204348,1.89958,2.60714,2893,0.000657837,0.0251946,0.00035222,2.00477
0.0387277,-0.113132,15.952,-0.000195077,1.04754,0.0256562,0.0042686,0.0144648,1.25054,1.25176,0,0.207399,1.89702,2.73369,2824,0.00060051,0.0248786,0.000342994,2.26127
0.0410446,-0.118072,17.0997,-2.59682e-05,1.06438,0.0257471,0.00475772,0.0158249,1.26845,1.27003,0,0.205807,1.90961,2.82006,2751,0.000761341,0.0246269,0.000355561,2.53747
0.0433682,-0.123888,18.5425,0.00033904,1.08398,0.0258864,0.00531503,0.0172514,1.28909,1.29075,0,0.203245,1.91304,2.91323,2698,-0.000693438,0.0250791,0.00035903,2.8262
0.045695,-0.13187,20.6047,9.11874e-05,1.02569,0.0250843,0.00584146,0.0174264,1.31076,1.3123,0,0.205974,1.91409,3.0378,2648,-0.000599733,0.0248408,0.000354873,3.1292
0.0480292,-0.137712,22.3126,1.31811e-05,1.10839,0.0262086,0.00667327,0.0194523,1.33378,1.33509,0,0.200966,1.93906,3.14285,2600,-0.000188799,0.024877,0.000345056,3.4522
0.0503474,-0.144258,24.1002,-3.82587e-05,1.07784,0.0259367,0.00707286,0.0195842,1.35485,1.3565,0,0.205104,1.93368,3.24434,2547,0.00013178,0.0249991,0.000365074,3.78707
0.0526788,-0.151643,26.1867,-0.000427728,1.11282,0.0263614,0.00732428,0.0211357,1.37967,1.38105,0,0.202557,1.94037,3.32279,2491,0.000315107,0.0253332,0.000352899,4.13922
0.0550489,-0.156896,27.9142,-0.000561842,1.10117,0.0261556,0.00820389,0.0220546,1.40486,1.40633,0,0.202291,1.94805,3.41902,2444,-7.33677e-06,0.0254682,0.000372043,4.51483
0.0574242,-0.164202,30.4238,0.000359786,1.07638,0.025973,0.0092809,0.0221424,1.42793,1.42944,0,0.201629,1.94451,3.51722,2402,-0.000736576,0.0253458,0.000372585,4.90425
0.0597788,-0.170511,32.5927,0.000170801,1.06376,0.0255186,0.0100806,0.0237283,1.4538,1.45525,0,0.201892,1.95976,3.67732,2344,0.000243557,0.0252327,0.000369967,5.30815
0.062122,-0.177012,34.8425,-0.000166016,1.12421,0.0264809,0.0106398,0.0252307,1.47872,1.48089,0,0.202481,1.96065,3.7352,2304,0.000143359,0.0251059,0.000363091,5.72522
0.064473,-0.182965,36.9663,0.000599254,1.09682,0.0262118,0.0111688,0.0253555,1.5084,1.50998,0,0.199898,1.97683,3.86284,2263,0.000221557,0.0251465,0.000349283,6.15915
0.0668429,-0.189533,39.5862,-0.000679787,1.09088,0.0261403,0.0125158,0.0261466,1.53394,1.53599,0,0.195393,1.97451,3.98959,2220,0.00056131,0.0254236,0.000380128,6.61093
0.0691978,-0.196029,42.0194,0.000307019,1.14129,0.0265842,0.0127837,0.0288981,1.56292,1.56459,0,0.195698,1.97884,4.07487,2185,0.00018165,0.0257407,0.000376078,7.07592
0.0715735,-0.202462,44.634,-0.000129119,1.08614,0.0258363,0.0136224,0.028816,1.59371,1.59583,0,0.196168,1.98086,4.15694,2154,-0.000361301,0.0252028,0.000359688,7.5605
0.0739621,-0.208542,47.3468,0.000500633,1.12591,0.0265474,0.0153897,0.0298976,1.62602,1.62775,0,0.199605,1.99956,4.2908,2118,6.13729e-05,0.0253076,0.000361381,8.06347
0.0763235,-0.215626,50.2377,-0.000551148,1.15429,0.0268088,0.0153047,0.0319283,1.65568,1.65743,0,0.197133,2.00514,4.43533,2089,-0.000162375,0.025472,0.000362342,8.57577
0.0787119,-0.222453,53.4654,-0.000668174,1.10993,0.0263472,0.0173009,0.0314134,1.68847,1.69036,0,0.198798,1.99928,4.51242,2067,0.000443787,0.0251256,0.000365604,9.1108
0.0810777,-0.228379,56.0647,0.000118,1.16343,0.0268296,0.0174587,0.0345659,1.72181,1.72376,0,0.197976,2.01408,4.58453,2043,0.000103824,0.0255481,0.000367006,9.6577
0.083462,-0.235123,59.3137,-0.00098345,1.11767,0.0263886,0.0188349,0.0337684,1.75581,1.75791,0,0.19887,2.02113,4.70964,2009,-0.000437387,0.025352,0.000368461,10.223
0.0858451,-0.239735,61.5232,0.000254938,1.1379,0.0265904,0.0196826,0.0355297,1.78912,1.79162,0,0.196832,2.02534,4.77671,1984,0.00036387,0.0253776,0.000362701,10.8046
0.0882348,-0.248542,65.8718,-0.000980015,1.20637,0.0273955,0.0203686,0.0386328,1.82566,1.82825,0,0.195699,2.03818,4.86338,1965,-0.000644393,0.025587,0.000382429,11.3991
0.0906403,-0.253489,68.4772,-0.000893686,1.12001,0.0263401,0.0220034,0.0371225,1.86629,1.86852,0,0.197192,2.02825,4.96693,1939,-0.000919275,0.0259188,0.000384039,12.0191
0.0930396,-0.260243,72.1062,0.000226867,1.20716,0.0272758,0.0238419,0.0414342,1.90511,1.90711,0,0.194686,2.0578,5.00778,1919,-0.000338956,0.025606,0.000369967,12.6498
0.095419,-0.266444,75.3288,0.00096122,1.14415,0.026526,0.0239672,0.0404229,1.94553,1.94812,0,0.195773,2.05246,5.12371,1887,-0.000236661,0.0255184,0.000377695,13.2919
0.0978155,-0.272314,78.6142,0.000377343,1.15825,0.027037,0.0256403,0.0400752,1.98867,1.99034,0,0.195153,2.05411,5.23684,1869,0.000430701,0.0257898,0.000377172,13.9535
0.10021,-0.27805,81.7872,-0.000485213,1.14416,0.0267159,0.0263076,0.0414164,2.02404,2.02572,0,0.196166,2.06674,5.32041,1850,-0.000495185,0.0251102,0.000362793,14.6291
0.102617,-0.284294,85.42,0.000416605,1.1644,0.0266704,0.0279814,0.0447431,2.07094,2.07317,0,0.189794,2.0749,5.45365,1823,0.000557267,0.0255935,0.000366937,15.3222
0.105022,-0.291541,89.6941,-0.00027731,1.20316,0.0273974,0.0293172,0.0456356,2.12256,2.12492,0,0.192116,2.09372,5.53773,1803,0.000320893,0.0257686,0.000374052,16.0301
0.107426,-0.299078,94.2464,-0.000504493,1.15823,0.0267945,0.0306033,0.0454473,2.16345,2.16636,0,0.195936,2.09859,5.59335,1780,0.000749599,0.025931,0.000379129,16.7556
0.10983,-0.303321,96.8541,-0.000272664,1.15879,0.0266294,0.0318759,0.0475174,2.21125,2.21406,0,0.189827,2.09691,5.63239,1767,-0.000217358,0.0260535,0.00038948,17.4998
0.112237,-0.310951,101.759,0.000191742,1.17214,0.0269137,0.0346173,0.0483074,2.26409,2.26664,0,0.190822,2.10249,5.76162,1741,-4.15311e-05,0.0257706,0.000391108,18.2552
0.114621,-0.317006,105.453,0.000179179,1.22697,0.0274547,0.0334767,0.0521665,2.31706,2.31964,0,0.190292,2.11327,5.87312,1726,0.000292038,0.0256524,0.000377572,19.0224
0.117039,-0.323374,109.712,-0.000507517,1.24041,0.0276585,0.0360455,0.0534932,2.36877,2.37101,0,0.192735,2.13012,5.92027,1706,-0.000107255,0.025857,0.00037421,19.815
0.119456,-0.331599,115.242,0.000488866,1.18104,0.0271902,0.0377429,0.0506485,2.42267,2.4259,0,0.189365,2.13243,6.01432,1690,-9.78512e-05,0.0254362,0.000378439,20.623
0.121868,-0.335808,118.111,0.000335559,1.19979,0.0271795,0.0391818,0.054029,2.48071,2.48299,0,0.18832,2.14673,6.18163,1666,0.000355505,0.0258087,0.000380895,21.45
0.12428,-0.341879,122.26,0.000297908,1.19451,0.027518,0.0397593,0.0520855,2.5331,2.5359,0,0.191812,2.14694,6.3381,1642,-0.00055498,0.0260599,0.000386359,22.2872
0.126706,-0.349189,127.502,-0.000141565,1.1696,0.0270155,0.042429,0.0535013,2.59907,2.60236,0,0.190518,2.15392,6.49076,1625,-0.000328243,0.0260992,0.000388,23.1444
0.129124,-0.353961,130.847,0.000211653,1.20896,0.027385,0.0425442,0.0569467,2.66758,2.67052,0,0.187998,2.16139,6.64196,1617,-0.000433423,0.0260894,0.000391967,24.0168
0.131559,-0.360595,135.785,0.000593414,1.22906,0.0276023,0.0456228,0.0590554,2.72655,2.72982,0,0.190721,2.17025,6.73841,1598,-0.000573945,0.0259903,0.000395578,24.9069
0.133982,-0.366519,140.073,-0.000263715,1.21999,0.0274953,0.04511,0.0597362,2.79412,2.79786,0,0.188659,2.18155,6.94426,1581,0.000591313,0.025883,0.000384858,25.8097
0.136429,-0.373368,145.426,-0.000218277,1.19558,0.027417,0.0498236,0.0580971,2.86804,2.87142,0,0.191249,2.17399,6.99469,1567,0.000792771,0.0264413,0.000404094,26.7357
0.138849,-0.380147,150.548,-0.000377112,1.2431,0.0278748,0.0495113,0.0621267,2.93549,2.94055,0,0.190159,2.20781,7.1005,1550,-0.000748331,0.025915,0.000393901,27.6689
0.14128,-0.386895,155.813,-0.000347757,1.20824,0.0273363,0.0505533,0.0625921,3.02136,3.02557,0,0.188252,2.2045,7.14382,1531,0.000355652,0.0268168,0.000408824,28.6233
0.143727,-0.392645,160.439,-0.000155029,1.21765,0.0275487,0.0530692,0.0633113,3.09797,3.10279,0,0.189327,2.21108,7.27371,1517,-0.000516234,0.0265999,0.000394219,29.6002
0.146172,-0.399214,165.86,-0.00054555,1.22313,0.0277129,0.056904,0.0638316,3.1665,3.17136,0,0.189556,2.21175,7.43845,1506,-0.000188368,0.0256748,0.000385586,30.5911
0.148594,-0.406166,171.44,-0.00031452,1.22306,0.0274443,0.055418,0.0671335,3.25989,3.26521,0,0.189078,2.22363,7.52536,1489,0.000353089,0.0261223,0.000376374,31.5893
0.151041,-0.410508,175.19,6.86147e-05,1.21431,0.0274842,0.0599756,0.0665783,3.33129,3.33762,0,0.189128,2.23666,7.59257,1472,-0.000165154,0.0264964,0.000406116,32.6146
0.153472,-0.416923,180.555,0.00039845,1.21128,0.0274643,0.0602547,0.0673567,3.4309,3.43675,0,0.189889,2.2553,7.68939,1455,-0.000283067,0.0270311,0.000408586,33.6445
0.155911,-0.424404,187.055,0.000196111,1.21543,0.0275526,0.0635188,0.0682993,3.52377,3.53105,0,0.189877,2.26062,7.8316,1442,-6.35065e-05,0.0267075,0.000395315,34.6939
0.158343,-0.430162,192.124,8.89951e-05,1.22123,0.027389,0.0662968,0.0717402,3.62091,3.62688,0,0.187748,2.27928,7.93725,1432,0.000294796,0.0271252,0.000422156,35.7584
0.160763,-0.436356,197.629,0.000557584,1.20832,0.0274227,0.0685688,0.0704563,3.72641,3.73265,0,0.190147,2.27768,8.05464,1423,8.05575e-05,0.0264576,0.000406807,36.8323
0.163175,-0.44319,203.735,0.000738076,1.25862,0.0280342,0.0693274,0.074056,3.82202,3.82921,0,0.189824,2.29741,8.07683,1414,-4.04752e-05,0.0270549,0.000410171,37.918
0.165594,-0.448182,208.298,-0.000689618,1.27826,0.0282751,0.0715604,0.0761062,3.92829,3.93476,1.51434e-06,0.190271,2.30453,8.19265,1405,-0.000827938,0.0270707,0.000412494,39.0239
0.168016,-0.455926,215.474,-4.30778e-05,1.2379,0.0277812,0.0738702,0.0752003,4.04758,4.0528,0,0.189492,2.3099,8.27445,1397,-0.000752874,0.0273015,0.000417499,40.1434
0.170438,-0.461365,220.626,-0.000354216,1.22166,0.027649,0.0772783,0.0747961,4.16284,4.1704,1.59829e-06,0.190166,2.32165,8.48141,1388,0.00030367,0.0269319,0.000427088,41.2818
0.17285,-0.468069,226.978,6.46573e-05,1.25022,0.0277293,0.0786084,0.0800036,4.28259,4.29056,0,0.188799,2.34214,8.57343,1374,-0.000619764,0.0272562,0.000416201,42.4289
0.175263,-0.474966,233.693,-0.000588376,1.22598,0.0274554,0.0824897,0.0795845,4.40957,4.41613,1.67808e-06,0.19003,2.34123,8.62936,1369,0.000173445,0.026755,0.000410778,43.5933
0.177664,-0.480532,239.126,0.000557078,1.27246,0.0280435,0.0843692,0.082994,4.53166,4.54024,5.19804e-06,0.190458,2.35929,8.81057,1364,-0.000560232,0.0276611,0.00043572,44.7692
0.180062,-0.487055,245.566,-0.000189701,1.23205,0.0275825,0.0859294,0.0815683,4.67428,4.68242,1.79068e-06,0.189049,2.36144,8.94717,1357,0.000194443,0.0272908,0.000428713,45.9573
0.182465,-0.492584,250.996,-0.000171077,1.23939,0.0278063,0.0843398,0.0816797,4.80547,4.81429,1.84325e-06,0.189971,2.36886,9.05461,1345,-0.000123159,0.0269933,0.000415466,47.1632
0.184896,-0.499458,258.058,-0.000394992,1.23133,0.0276657,0.0893177,0.0827528,4.93858,4.94616,7.59821e-06,0.190701,2.39968,9.16121,1334,3.73158e-05,0.0272056,0.000440893,48.3971
0.187323,-0.505085,263.794,8.25376e-05,1.2294,0.0275818,0.0898665,0.0843678,5.10556,5.11502,5.86066e-06,0.188821,2.39751,9.16822,1327,-0.000865057,0.0279168,0.000445201,49.6462
0.18976,-0.512069,271.108,0.000342815,1.25558,0.0278502,0.0936291,0.0875415,5.26688,5.27631,1.42321e-05,0.190386,2.41993,9.32561,1316,0.000800965,0.0276403,0.000427502,50.9145
0.192193,-0.518428,277.853,-0.000685159,1.24742,0.0278916,0.0973248,0.0866414,5.42386,5.4348,8.43108e-06,0.190769,2.41847,9.41551,1312,-0.000160954,0.0275882,0.000446617,52.1982
0.194616,-0.524906,284.784,0.00015024,1.20256,0.0272144,0.100192,0.0864406,5.60499,5.61486,1.08824e-05,0.193015,2.43986,9.44158,1302,-0.000223754,0.0279781,0.000437369,53.4923
0.197031,-0.530258,290.513,-0.000197163,1.25682,0.0280712,0.10062,0.0886468,5.75996,5.76995,4.50307e-06,0.190004,2.44908,9.54955,1295,0.000334373,0.0277803,0.000431284,54.7985
0.199455,-0.537011,297.936,-0.000510439,1.24904,0.0278429,0.104775,0.090794,5.94576,5.95667,1.15882e-05,0.192167,2.45778,9.6349,1285,-0.000375074,0.0284158,0.000448739,56.1226
0.201874,-0.544183,305.95,-0.000607737,1.28662,0.0282813,0.110341,0.0943942,6.18323,6.19431,1.66649e-05,0.191651,2.49472,9.68163,1279,-0.000352335,0.0273856,0.000423323,57.4605
0.204273,-0.549476,311.868,0.000317253,1.25785,0.0278586,0.112561,0.0946029,6.35751,6.37386,1.48073e-05,0.191289,2.48927,9.73612,1271,-3.6006e-06,0.0279386,0.000443304,58.8055
0.206665,-0.556884,320.164,-0.000204088,1.2468,0.0277483,0.111116,0.0947263,6.5872,6.59911,3.05334e-05,0.190939,2.50951,9.84627,1263,8.85588e-05,0.0278518,0.000442552,60.1592
0.209075,-0.562851,326.956,-0.000539953,1.20287,0.0272628,0.111528,0.0923636,6.80534,6.81913,5.25862e-05,0.19321,2.51714,10.023,1251,3.0843e-05,0.028356,0.000460623,61.5412
0.211505,-0.568476,333.535,0.000237182,1.29777,0.028549,0.116918,0.0979617,6.99744,7.00672,4.9238e-05,0.191695,2.52029,10.1207,1241,-0.000477995,0.0276515,0.000444121,62.9498
0.213932,-0.574785,340.904,0.00042131,1.21028,0.0274704,0.118902,0.093605,7.24629,7.25782,5.6548e-05,0.193812,2.53349,10.1234,1235,0.000327144,0.0287441,0.00047829,64.3703
0.21636,-0.582049,349.507,0.00052086,1.23379,0.0277311,0.121466,0.0965657,7.46798,7.47937,8.46355e-05,0.194183,2.57483,10.318,1224,0.000267513,0.0285178,0.000455751,65.8073
0.21879,-0.58874,357.601,-7.59594e-05,1.21981,0.0275086,0.127689,0.0973461,7.71777,7.7299,7.19541e-05,0.193157,2.56321,10.5112,1221,0.000187878,0.0290314,0.000488917,67.2634
0.221204,-0.594776,365.024,0.000428529,1.24582,0.0278898,0.13581,0.0993906,8.04986,8.05919,0.000105331,0.193069,2.59053,10.6098,1220,-0.000762499,0.0285955,0.000469477,68.7266
0.223586,-0.601498,373.123,9.20908e-06,1.2291,0.0275315,0.131959,0.101266,8.31445,8.32122,0.000176174,0.193772,2.61479,10.7834,1216,-0.000349545,0.0281393,0.000459554,70.1852
0.225982,-0.607857,380.929,-0.000856536,1.24525,0.027827,0.131268,0.102216,8.70542,8.71056,0.000171235,0.195679,2.61473,10.8535,1210,0.000134781,0.0290417,0.000482914,71.6688
0.228401,-0.613912,388.589,-0.000522273,1.2002,0.0272022,0.138533,0.101063,8.97676,8.98416,0.000232513,0.195415,2.61605,10.9074,1206,0.000331919,0.0298879,0.000489041,73.1823
0.230812,-0.620286,396.683,-6.09099e-05,1.2616,0.0281604,0.143538,0.103763,9.29299,9.28759,0.000267613,0.192623,2.64997,11.0347,1199,0.000364257,0.0296683,0.000520681,74.706
0.233211,-0.625355,403.144,0.000114092,1.17655,0.0269688,0.146264,0.100696,9.5893,9.58439,0.000371695,0.195478,2.66667,10.9058,1191,7.7391e-05,0.0287847,0.000469883,76.2375
0.235604,-0.632821,412.727,-0.000722982,1.2159,0.0274483,0.147276,0.104704,9.9964,9.98763,0.000368963,0.196142,2.67746,10.9975,1185,7.19405e-05,0.0295819,0.000501308,77.778
0.238003,-0.638839,420.566,-0.000162496,1.27144,0.0281134,0.150412,0.109983,10.3819,10.3692,0.000449187,0.195769,2.69483,11.0722,1179,0.000294871,0.0298613,0.00049654,79.3404
0.240404,-0.646996,431.299,1.97285e-05,1.20983,0.0272877,0.153091,0.107543,10.7719,10.7505,0.000522396,0.19589,2.71491,11.1601,1174,0.00022017,0.0295668,0.000504159,80.919
0.242808,-0.653157,439.47,-0.000245129,1.16469,0.026961,0.154337,0.102065,11.1705,11.129,0.000674764,0.19628,2.73326,11.3659,1170,0.000336064,0.0304569,0.000525507,82.5195
0.24522,-0.658107,446.201,-5.74918e-05,1.21691,0.0274236,0.162517,0.109566,11.6281,11.5827,0.00080433,0.195325,2.73649,11.519,1162,0.000181658,0.0297492,0.000495418,84.1407
0.247618,-0.665455,456.186,-7.48141e-05,1.17365,0.0269936,0.167275,0.105859,12.1098,12.0546,0.000998141,0.19672,2.76127,11.6869,1157,-0.000549565,0.0307466,0.000542801,85.7641
0.250002,-0.672388,465.778,-0.000304828,1.20178,0.0274034,0.176417,0.108204,12.5927,12.5077,0.00123688,0.197388,2.77996,11.6965,1151,-7.72018e-05,0.030209,0.000509326,87.3966
0.252359,-0.678081,473.658,-0.000571627,1.17627,0.0268393,0.180236,0.110692,13.1062,12.9861,0.00153749,0.196461,2.79048,11.6902,1147,-0.000640382,0.0299181,0.000524378,89.0277
0.254701,-0.683353,480.888,0.00012997,1.15819,0.0267488,0.175798,0.108382,13.6387,13.5021,0.00167437,0.198508,2.8129,11.6791,1144,0.00101432,0.0308064,0.00052466,90.6622
0.257062,-0.690114,490.51,0.000446806,1.16442,0.0267591,0.186557,0.110841,14.148,13.9772,0.00195452,0.196778,2.82774,11.6106,1140,0.000450413,0.0306834,0.000532115,92.3218
0.259408,-0.696949,500.143,-0.000119628,1.16895,0.0270056,0.184885,0.109508,14.594,14.4147,0.00212555,0.198155,2.84938,11.6584,1135,-0.000407931,0.0304337,0.000548425,93.9874
0.261762,-0.703903,510.181,-0.000342395,1.20144,0.0273944,0.192554,0.113337,15.4045,15.1607,0.00266743,0.199866,2.87345,11.7339,1131,-2.4713e-05,0.0312388,0.000549108,95.6754
0.264107,-0.710762,520.075,-3.7621e-05,1.17163,0.0270891,0.193049,0.110977,16.0106,15.7188,0.00306255,0.198392,2.89991,12.0594,1128,-0.000530258,0.0311593,0.000559449,97.3737
0.266457,-0.716734,528.845,-0.000260868,1.18658,0.0270916,0.199403,0.11591,16.6392,16.3068,0.00339646,0.199187,2.91852,12.133,1120,0.000496645,0.0312719,0.000540527,99.0918
0.2688,-0.722805,537.765,-0.000290448,1.16132,0.0268581,0.200823,0.113608,17.385,16.9547,0.0041165,0.199476,2.95083,12.2149,1114,-0.000201233,0.0315881,0.000570817,100.82
0.271147,-0.729472,547.604,-6.06586e-05,1.20116,0.0274615,0.198826,0.116303,18.07,17.5578,0.0049223,0.200612,2.9616,12.3,1108,0.000878946,0.0317562,0.000580872,102.564
0.273511,-0.736052,557.514,-0.000464497,1.20685,0.027331,0.204871,0.120874,18.8533,18.2303,0.00568757,0.199358,2.988,12.688,1104,5.63632e-05,0.0315886,0.00056196,104.337
0.275876,-0.74297,568.118,-0.000338962,1.15234,0.0267365,0.218082,0.115962,19.6318,18.8901,0.00667509,0.200947,3.01528,12.842,1100,-0.000679921,0.0318261,0.000589779,106.128
0.278215,-0.748811,577.014,9.42998e-05,1.18126,0.0272015,0.219747,0.117847,20.6029,19.7442,0.00738814,0.201571,3.00709,13.0476,1098,-0.000666492,0.0325127,0.000628283,107.916
0.280547,-0.755766,587.673,-0.0008293,1.11458,0.0263149,0.218965,0.113757,21.5797,20.547,0.0087781,0.201407,3.0528,13.0795,1096,2.23488e-05,0.0323044,0.000587879,109.711
0.282886,-0.762959,598.943,0.000672185,1.17364,0.0269524,0.229397,0.121578,22.5752,21.237,0.0106464,0.201791,3.07872,13.2019,1090,0.000109305,0.0331082,0.000615505,111.53
0.285213,-0.767933,606.771,0.000422727,1.12101,0.026217,0.235682,0.118987,23.639,22.2157,0.0115064,0.202502,3.09528,13.5424,1085,0.000631309,0.0330939,0.000632709,113.356
0.287527,-0.773785,615.858,3.0109e-05,1.11422,0.0261727,0.226908,0.118683,24.4333,22.7338,0.0132491,0.202307,3.12052,13.8338,1081,6.06142e-05,0.0338041,0.000647436,115.183
0.289865,-0.782555,629.902,-4.76178e-06,1.12702,0.0266049,0.236288,0.116587,25.8106,23.8698,0.014841,0.203588,3.13516,13.9998,1078,-0.000553954,0.0336515,0.00063522,117.044
0.292202,-0.787479,637.921,0.000879182,1.12597,0.0265552,0.248881,0.118009,27.1413,24.6017,0.0184396,0.202967,3.14962,14.0567,1076,-0.000132074,0.0331483,0.000625776,118.924
0.294517,-0.794108,648.631,0.000667066,1.13578,0.0263533,0.250559,0.125057,28.0238,25.2401,0.0205023,0.203405,3.17212,14.07,1072,-7.74734e-05,0.0341388,0.000665246,120.799
0.296827,-0.801746,661.096,1.46405e-05,1.14343,0.0265963,0.25303,0.124398,29.6939,26.5491,0.0217268,0.203391,3.19833,14.2694,1067,0.000902173,0.0335767,0.000639352,122.685
0.299138,-0.808548,672.383,-0.000206825,1.11061,0.0261485,0.263274,0.122783,31.4872,27.6277,0.0259001,0.202915,3.22541,14.2673,1061,0.00100157,0.0334624,0.000674912,124.59
0.301434,-0.814328,681.961,-4.92082e-05,1.11261,0.0263792,0.264883,0.12059,32.4919,28.4104,0.0271871,0.203848,3.26197,14.1617,1053,0.000508485,0.033678,0.00065948,126.5
0.30373,-0.819876,691.233,-0.000618436,1.09433,0.0260753,0.26795,0.120911,34.2771,29.4449,0.0316972,0.20363,3.30461,14.3224,1049,-7.26633e-05,0.0346276,0.000683125,128.422
0.306026,-0.827816,704.678,0.00038807,1.11508,0.0261907,0.27649,0.126285,36.1205,30.4901,0.0359499,0.205693,3.29915,14.5343,1044,-0.000191639,0.0346931,0.000697513,130.358
0.308314,-0.833992,715.126,-0.00030769,1.1048,0.026374,0.274845,0.121017,37.5853,31.5648,0.0376356,0.204824,3.31836,14.5907,1040,0.00060452,0.0350971,0.000699305,132.305
0.31061,-0.839978,725.425,2.42323e-06,1.09452,0.0262468,0.282599,0.120854,39.9852,32.7458,0.0446059,0.205451,3.35904,14.7309,1033,-0.000521399,0.0351978,0.000680173,134.273
0.312902,-0.84682,737.227,5.54591e-05,1.08076,0.0257973,0.285216,0.124936,41.3142,33.3517,0.0475309,0.204803,3.39666,14.8677,1031,0.000263632,0.0361634,0.00073923,136.253
0.315196,-0.85396,749.709,0.000805917,1.12816,0.0262661,0.293957,0.132916,43.4085,34.1746,0.0544099,0.205441,3.45055,14.9253,1028,0.00126367,0.036005,0.000731852,138.249
0.317481,-0.860138,760.553,-0.000368636,1.06331,0.0257746,0.298289,0.121605,45.9534,35.0593,0.0611548,0.206275,3.47348,15.0641,1027,0.000218271,0.0356599,0.000741448,140.256
0.319762,-0.867271,773.27,-0.000273727,1.05182,0.0255798,0.312771,0.122081,48.9746,37.0193,0.0650382,0.20641,3.49962,14.9444,1023,8.85588e-06,0.0356892,0.000725295,142.272
0.322021,-0.873855,785.027,-0.000287812,1.08322,0.0257864,0.319101,0.129558,51.1669,37.4455,0.0726858,0.205805,3.5022,15.1326,1019,6.59569e-05,0.0368124,0.000763591,144.287
