Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy
0.702991,-1.51443,2349.34,-5.93631e-05,0.418291,0.0161686,0.389425,0.105864,553.032,12.6839,0.858358,0.21875,16.6597,35.5612,617,0.00817825,0.343405,155982,0.0282737
0.711462,-1.52097,2369.61,-9.7404e-05,0.419576,0.0161326,0.372562,0.108903,555.704,12.9818,0.860521,0.218756,16.7478,36.0964,609,0.00276573,0.349524,161248,0.0283101
0.720228,-1.52691,2388.11,9.16252e-05,0.411143,0.0159571,0.357684,0.108324,558.233,12.1673,0.865058,0.218756,16.8249,36.3206,596,-0.000202774,0.349597,161569,0.0282137
0.729284,-1.53289,2406.81,0.000109707,0.407949,0.015919,0.34883,0.108264,560.343,11.528,0.868485,0.218762,16.8949,36.6536,593,0.00586554,0.353781,165786,0.0282411
0.738569,-1.53874,2425.17,6.9328e-05,0.405089,0.0159154,0.331935,0.107617,562.998,11.5305,0.869409,0.218765,16.9811,36.7487,587,-0.00249696,0.357424,169333,0.0282572
0.748209,-1.54436,2442.87,-0.000101798,0.406437,0.015985,0.326598,0.10833,565.886,10.5497,0.876273,0.218756,17.049,37.0657,583,0.00780727,0.363922,173949,0.0283024
0.758054,-1.55012,2461.07,-0.00027216,0.401896,0.0158248,0.30473,0.110269,566.109,10.1531,0.878082,0.218756,17.1143,37.4269,576,-0.00216179,0.365212,175959,0.0282518
0.768381,-1.55542,2477.88,0.000118966,0.404504,0.0158175,0.292346,0.113955,567.871,9.89332,0.881737,0.218756,17.1753,38.0722,572,-0.00752663,0.370045,180091,0.0283934
0.779067,-1.56066,2494.57,5.42535e-05,0.407342,0.0160229,0.278344,0.112533,571.01,10.0396,0.882809,0.218756,17.2365,37.9438,569,-0.00280303,0.3698,180791,0.028312
0.790172,-1.56558,2510.3,-0.000292256,0.41218,0.0160702,0.267031,0.116732,573.485,9.07352,0.886072,0.218753,17.2887,38.2348,567,-0.00121873,0.368277,180138,0.028247
0.80167,-1.57033,2525.52,6.7117e-05,0.412448,0.0160314,0.25791,0.11967,572.94,9.58732,0.886693,0.218753,17.3372,38.6336,563,-0.000424434,0.375085,185308,0.0283165
0.813541,-1.57493,2540.31,-0.00038602,0.408606,0.0159987,0.253247,0.119186,575.78,8.59829,0.890408,0.218759,17.3649,39.2748,557,0.00314457,0.372961,184667,0.0283895
0.825698,-1.57959,2555.36,-0.00011279,0.413508,0.0161386,0.250113,0.121215,576.213,8.38433,0.895163,0.218771,17.398,39.7872,553,-0.00702449,0.374971,186397,0.0283997
0.838113,-1.58389,2569.24,-6.22235e-05,0.416626,0.0161397,0.240051,0.12562,576.067,7.50306,0.900305,0.218768,17.4331,40.165,550,0.00629302,0.378705,189994,0.0283005
0.850977,-1.58809,2582.87,-5.87435e-05,0.420795,0.0162063,0.230993,0.129218,580.96,7.39156,0.900093,0.218759,17.4569,40.1464,546,0.00660096,0.377057,189688,0.0283484
0.864292,-1.59209,2595.89,6.49628e-05,0.427121,0.0163585,0.226285,0.132322,579.671,6.96564,0.903706,0.218772,17.4815,40.4994,538,-0.00182744,0.377544,189617,0.028436
0.877955,-1.59617,2609.19,-0.000303317,0.438814,0.0166056,0.214031,0.137356,582.229,6.85349,0.904656,0.218775,17.5083,40.3766,534,0.0018313,0.380603,192464,0.0282594
0.892225,-1.59994,2621.5,-0.000279871,0.456039,0.0168776,0.204079,0.146637,582.594,6.11541,0.908886,0.218775,17.5358,40.4193,528,0.00388949,0.380472,193053,0.0283416
0.907077,-1.60353,2633.26,0.00010808,0.46316,0.0170585,0.201624,0.149834,583.757,5.83112,0.912357,0.218815,17.5672,40.5127,525,-0.000834059,0.383298,195367,0.0283033
0.922268,-1.60714,2645.12,1.81731e-05,0.46497,0.0171529,0.196747,0.150964,584.673,5.40354,0.914089,0.218814,17.577,40.9128,519,-0.00512174,0.386004,198288,0.0283034
0.937904,-1.61066,2656.71,-0.00014391,0.481662,0.0174162,0.193725,0.160435,584.22,5.42275,0.916211,0.218817,17.5904,41.1749,516,0.00897182,0.382522,195311,0.0283222
0.953928,-1.6141,2668.04,-0.000532375,0.504792,0.0177982,0.189149,0.172101,583.328,4.8122,0.920866,0.218829,17.5937,41.3841,510,5.72652e-07,0.385114,197834,0.0283706
0.970422,-1.61735,2678.78,-0.000117272,0.526182,0.0182279,0.180793,0.180452,582.989,4.39071,0.924516,0.218863,17.585,41.7613,501,-0.00155643,0.385064,197924,0.028219
0.987584,-1.62053,2689.33,5.63659e-05,0.551969,0.0186491,0.172974,0.193402,585.653,4.033,0.926776,0.218906,17.5837,42.1743,498,0.00305942,0.387894,199916,0.0282342
1.00544,-1.6237,2699.84,9.91628e-05,0.562493,0.0188222,0.169607,0.200801,582.966,3.89442,0.928569,0.218909,17.5796,42.2004,494,0.00224775,0.387546,199915,0.0282654
1.0238,-1.62657,2709.38,-0.000208516,0.575799,0.0189837,0.166396,0.211689,584.061,3.64257,0.931439,0.218945,17.5591,42.5603,492,-0.000281382,0.382192,196490,0.028308
1.04267,-1.62952,2719.2,-0.000325457,0.594919,0.0192455,0.159554,0.224843,582.264,3.34279,0.934768,0.218964,17.5731,42.7958,487,-0.00182905,0.38287,197323,0.0282634
1.0623,-1.63241,2728.85,6.24479e-05,0.621475,0.019722,0.153534,0.237086,582.74,3.07148,0.937019,0.218974,17.5358,42.9181,482,-0.00264005,0.377468,193414,0.0283325
1.08269,-1.63506,2737.72,-0.000168544,0.640258,0.0200312,0.147912,0.248348,581.733,2.76939,0.939623,0.219015,17.5046,43.0478,478,0.00415239,0.380429,195777,0.0283465
1.10386,-1.63769,2746.53,9.81317e-05,0.668804,0.0204597,0.145818,0.265101,582.555,2.77128,0.94187,0.219048,17.4814,43.4366,477,0.00185651,0.380151,195484,0.0284134
1.1256,-1.64019,2754.9,-0.00036128,0.698288,0.0209665,0.143698,0.279312,579.84,2.93776,0.938634,0.219104,17.4573,43.4768,474,0.000194169,0.379942,196161,0.0283802
1.14793,-1.64267,2763.23,-0.000110057,0.736755,0.0214966,0.138455,0.302548,580.589,2.36382,0.946684,0.219199,17.4405,43.9316,473,-0.000276097,0.382587,198282,0.0283526
1.17113,-1.64509,2771.37,-0.000421085,0.775949,0.0220514,0.136569,0.32559,574.475,2.21767,0.948935,0.219243,17.4072,44.1019,469,0.000562217,0.377634,194263,0.0283544
1.19496,-1.64748,2779.45,-0.000341334,0.814793,0.0225423,0.154185,0.351845,579.432,1.92249,0.950434,0.219315,17.3737,44.4906,465,-0.00145694,0.374425,191939,0.028782
1.21784,-1.65083,2790.86,-0.000440539,0.849583,0.0229232,0.343906,0.379357,577.629,1.94629,0.952292,0.219817,17.4127,46.0475,463,0.00336446,0.370179,190215,0.034501
1.23346,-1.65726,2813.11,-6.43486e-05,0.827946,0.0219494,1.06985,0.412722,575.557,1.48839,0.96253,0.221513,17.6834,80.4954,457,-0.00805875,0.351149,177996,0.0425806
1.24243,-1.66624,2844.33,0.000162023,0.773658,0.0203071,2.05114,0.436566,576.465,1.30808,0.967291,0.224089,18.1415,236.048,450,0.00208802,0.33761,176226,0.0365025
1.24895,-1.67706,2881.94,-3.81982e-05,0.685672,0.0178625,2.98862,0.448305,590.81,1.01521,0.973232,0.227374,18.6918,610.283,446,-0.00544151,0.332556,190036,0.0330968
1.25438,-1.68878,2922.73,4.15968e-05,0.580766,0.0150839,3.61143,0.436252,618.976,0.804476,0.980477,0.230964,19.2982,1249.46,437,-0.007592,0.368605,247832,0.0311101
1.25934,-1.7008,2964.58,-3.04388e-05,0.462777,0.0121172,3.83519,0.393454,666.011,0.465257,0.988287,0.234682,19.9444,2170.71,423,-0.00946007,0.425488,330935,0.0297417
1.26418,-1.7125,3005.28,0.000235192,0.35292,0.00930827,3.6101,0.333992,729.666,0.236454,0.993426,0.23835,20.573,3323.77,411,-0.00562944,0.515646,448143,0.0286035
1.26918,-1.72276,3041.03,-0.000135634,0.253572,0.00675727,3.05137,0.262487,792.112,0.142758,0.995833,0.241536,21.1346,4566.3,394,-0.00472509,0.623826,586266,0.0275457
1.27465,-1.73162,3071.87,-3.44078e-05,0.169313,0.00457817,2.30076,0.188458,857.71,0.0386975,0.998713,0.244328,21.6259,5797.91,364,-0.00332016,0.72078,708589,0.0264939
1.28097,-1.73842,3095.57,-4.29849e-05,0.105599,0.00292028,1.55199,0.124083,915.807,0.0260365,0.999116,0.246484,21.9999,6857.27,316,0.00510848,0.827919,838974,0.025294
1.2887,-1.74414,3115.53,-6.26848e-05,0.0514772,0.00148871,0.800223,0.063414,968.805,0.000198728,0.999801,0.248314,22.3201,7820.25,242,-0.00178875,0.912383,941506,0.0238669
1.29953,-1.7474,3126.88,4.41866e-05,0.0195987,0.00065621,0.324354,0.0248961,1001.78,0,1,0.249358,22.5086,8400.7,136,0.00231592,0.964947,1.00651e+06,0.0215547
1.31669,-1.7491,3132.8,7.74435e-07,0.00436162,0.000257887,0.0623723,0.00565324,1018.71,0,1,0.249885,22.6035,8703.1,35,-0.0044652,0.992015,1.03874e+06,0.0182413
1.35634,-1.74958,3134.49,1.93878e-07,0.000300511,0.000121949,0.00570127,0.000386939,1021.23,9.92654e-05,0.999901,0.25,22.6246,8789.07,5,-0.00207973,0.998074,1.0463e+06,0.0131422
1.49142,-1.74984,3135.43,-1.93762e-07,0.000105019,4.51466e-05,0.00261895,0.000153515,1022.33,9.92063e-05,0.999901,0.25,22.6264,8805.83,4,0.0134861,0.998316,1.04671e+06,0.0212127
1.71057,-1.74997,3135.9,-5.79792e-07,1.66207e-05,8.31035e-06,0.00059322,2.83099e-05,1021.46,0,1,0.25,22.6272,8810.55,4,-0.0147456,0.998698,1.04719e+06,0.0178795
