Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy
0.143315,-0.295598,360.107,0.000220757,1.966,0.0174639,0.0453142,0.102724,1.92596,1.92826,0,0.129918,2.44794,12.5882,3759,0.000140597,0.013092,9.59974e-05,85.3533
0.147271,-0.304035,380.878,7.44015e-05,2.0621,0.017883,0.0489178,0.110776,1.97054,1.97256,0,0.125344,2.47368,13.126,3735,9.54355e-05,0.0132506,0.000100841,90.2135
0.151204,-0.312956,403.402,0.000361487,2.05784,0.0178532,0.0510586,0.113751,2.01681,2.01898,0,0.123858,2.49165,13.4163,3703,-1.50783e-05,0.0130093,9.79298e-05,95.1841
0.155137,-0.321979,426.937,-2.33398e-05,2.14806,0.0183092,0.0553994,0.120227,2.06695,2.06921,0,0.120639,2.50814,14.0532,3686,0.000173145,0.0131877,9.87973e-05,100.296
0.159039,-0.331326,451.921,2.42527e-05,2.15517,0.0182072,0.0575377,0.126807,2.1128,2.11525,0,0.116502,2.53605,14.6285,3667,-0.000142142,0.0130679,9.66378e-05,105.514
0.162937,-0.339611,474.696,-0.000483503,2.20325,0.0184376,0.0605861,0.132116,2.16928,2.17118,0,0.116453,2.55162,15.4892,3643,-2.51601e-05,0.0131898,0.00010031,110.875
0.166831,-0.347834,497.834,-0.000202851,2.3247,0.019008,0.0630713,0.140938,2.2197,2.2216,0,0.111062,2.5806,15.8946,3629,-1.26447e-05,0.0133833,0.000102681,116.363
0.170729,-0.357026,524.443,-0.000140998,2.39367,0.0192424,0.0681176,0.149736,2.27549,2.27728,0,0.109606,2.60094,16.1698,3616,-0.000193587,0.013308,0.000103164,121.987
0.1746,-0.365764,550.348,0.000281533,2.41288,0.0193409,0.0722819,0.153769,2.33422,2.33643,0,0.107541,2.61326,16.3185,3600,-1.84294e-05,0.0133997,0.000105178,127.719
0.178442,-0.374906,578.104,0.000106872,2.47235,0.0195857,0.0762103,0.160799,2.3866,2.38928,0,0.103806,2.64707,16.4285,3585,-2.21902e-05,0.0136985,0.000104906,133.547
0.182262,-0.384182,606.931,0.000227529,2.51143,0.0197523,0.0790478,0.166471,2.44846,2.4516,0,0.10296,2.66815,16.6089,3571,6.81908e-05,0.0136195,0.000105424,139.485
0.186076,-0.392432,633.16,-0.000192199,2.56683,0.0198746,0.0819072,0.17657,2.51458,2.51767,0,0.100417,2.68378,16.999,3553,0.000415776,0.0134737,0.000103566,145.558
0.189893,-0.401827,663.794,0.000335464,2.67952,0.0203715,0.0877233,0.186036,2.57982,2.58315,0,0.0984363,2.71489,17.363,3536,0.000168842,0.0137736,0.000107319,151.764
0.193685,-0.411022,694.354,-3.96886e-05,2.6949,0.0204443,0.0892856,0.190372,2.64803,2.65198,0,0.0953984,2.73503,17.1911,3526,9.44967e-05,0.0136992,0.000106264,158.076
0.197485,-0.420359,726.172,0.000227881,2.7652,0.0207395,0.0936995,0.198156,2.71798,2.72312,0,0.094814,2.76438,17.5985,3511,0.000289026,0.0136749,0.000106004,164.544
0.201279,-0.429951,759.612,-3.89845e-05,2.92987,0.0213637,0.0985757,0.21344,2.80134,2.80632,0,0.0912113,2.79961,17.7631,3498,-4.54657e-05,0.0137163,0.000109267,171.149
0.20506,-0.439642,794.137,0.000203818,2.90176,0.0211894,0.102711,0.217914,2.87775,2.88265,0,0.0887891,2.82119,17.8981,3491,0.000212773,0.0137968,0.000109915,177.878
0.20883,-0.44886,827.7,-0.000134019,2.99821,0.0216125,0.107188,0.226574,2.96132,2.96583,0,0.0879888,2.84672,18.2331,3477,-7.69129e-05,0.0141082,0.000112743,184.738
0.212588,-0.458449,863.314,-0.000397258,3.21746,0.0223821,0.110004,0.247778,3.0456,3.05061,0,0.0830784,2.89042,18.4841,3464,0.000123401,0.0141654,0.000109943,191.719
0.21635,-0.467955,899.504,0.000445668,3.21685,0.0224153,0.119602,0.250715,3.13246,3.13766,0,0.08241,2.92047,18.8805,3454,-3.04806e-05,0.0141638,0.00011478,198.854
0.220068,-0.477134,935.014,0.000365715,3.33417,0.0228111,0.122666,0.264707,3.22289,3.22834,0,0.0817137,2.94814,18.996,3440,0.000207718,0.0141891,0.000114431,206.053
0.223773,-0.486355,971.465,1.55312e-05,3.37632,0.0228302,0.12987,0.277794,3.31743,3.32258,0,0.0788817,2.97401,19.2532,3408,0.000439684,0.0142612,0.00011479,213.364
0.227449,-0.495753,1009.26,0.000673806,3.48625,0.0232425,0.133326,0.289665,3.41562,3.42104,0,0.0775328,3.00632,19.6739,3387,9.88236e-05,0.0143956,0.000119215,220.759
0.231117,-0.505382,1048.75,-0.000298648,3.64119,0.0237937,0.138269,0.305599,3.52317,3.52882,0,0.0748514,3.04023,19.9052,3380,3.58577e-05,0.0146285,0.000120383,228.278
0.234776,-0.514915,1088.63,0.000257729,3.71933,0.0240334,0.144499,0.31776,3.63401,3.63942,0,0.0732563,3.08059,20.18,3373,0.000216568,0.0145193,0.000118301,235.925
0.23842,-0.524293,1128.61,0.000219672,3.81233,0.0242563,0.152734,0.334356,3.74383,3.74956,0,0.0720177,3.10233,20.677,3361,0.000196489,0.0145725,0.000121197,243.682
0.242034,-0.533738,1169.56,0.000119898,4.01916,0.0249314,0.158863,0.356563,3.85995,3.86595,0,0.0699491,3.15883,21.494,3355,0.000334459,0.0147735,0.000124789,251.514
0.245624,-0.542988,1210.31,0.000246355,4.09298,0.025235,0.160883,0.364661,3.98066,3.98679,0,0.0686089,3.18692,21.7493,3346,0.00011838,0.0149367,0.000129803,259.435
0.249218,-0.553087,1255.66,-0.000942684,4.21305,0.0255835,0.16626,0.381838,4.11842,4.12351,0,0.0673602,3.21442,22.2002,3331,-0.000251928,0.0149834,0.000127698,267.5
0.25281,-0.563575,1303.72,-0.000334665,4.32277,0.0259248,0.176329,0.396882,4.25523,4.25883,0,0.0650217,3.26421,22.6591,3323,-0.000122932,0.0149751,0.000128559,275.708
0.256375,-0.572583,1345.65,-0.000144263,4.45368,0.0264042,0.182202,0.40969,4.40563,4.40606,0,0.0625857,3.30312,22.9193,3315,0.000162909,0.0151919,0.000134951,284.008
0.259921,-0.582052,1390.51,0.00102471,4.67251,0.0269294,0.192394,0.442416,4.53895,4.54513,0,0.0627709,3.35112,23.2857,3304,0.000165466,0.0149971,0.000132345,292.397
0.263434,-0.592223,1439.45,-0.0001872,4.75042,0.0271747,0.198854,0.454603,4.70297,4.70352,0,0.0610801,3.37833,23.4812,3300,-4.84275e-05,0.015585,0.000136156,300.846
0.266926,-0.6022,1488.2,-5.50814e-05,4.96708,0.0277578,0.200357,0.483436,4.8562,4.86325,0,0.0604941,3.42373,23.716,3289,-0.000423785,0.0156439,0.000141061,309.387
0.270424,-0.612068,1537.4,-0.00024857,5.20065,0.0285803,0.2139,0.501613,5.04054,5.04165,0,0.0573212,3.48226,23.6023,3284,0.000134353,0.0156262,0.000137849,318.085
0.27389,-0.622269,1589,-0.000177076,5.35809,0.028818,0.221516,0.535852,5.21859,5.22743,0,0.0566515,3.51894,24.3982,3273,-0.000357878,0.0158718,0.000145669,326.847
0.277332,-0.632146,1639.8,-0.000181078,5.54327,0.0294842,0.230998,0.54982,5.41529,5.41617,0,0.0552017,3.57853,24.3515,3267,3.95917e-05,0.0161309,0.000146702,335.692
0.280748,-0.642144,1691.98,0.000464692,5.69693,0.0296182,0.235928,0.590626,5.60158,5.60754,0,0.0545185,3.61642,24.69,3260,-6.72971e-05,0.0160664,0.000146654,344.608
0.284153,-0.652504,1746.91,-0.000311321,5.89706,0.0301391,0.241285,0.618431,5.8208,5.82322,0,0.0538428,3.66838,24.7932,3252,0.000492269,0.0163719,0.000150738,353.637
0.287555,-0.662313,1799.85,2.1625e-05,6.16934,0.0309327,0.256468,0.647046,6.04973,6.05176,0,0.0518403,3.72716,25.5345,3240,-0.000109944,0.0163709,0.000156821,362.8
0.290924,-0.673003,1858.31,-0.00014438,6.55802,0.0321437,0.262219,0.676678,6.27389,6.28192,0,0.0502292,3.79799,26.1747,3235,-9.27795e-05,0.0167575,0.000158292,372.01
0.294277,-0.682864,1913.13,-5.89533e-05,6.54803,0.0317515,0.273366,0.711739,6.51757,6.51977,0,0.0492441,3.83859,25.819,3222,0.000310558,0.0167535,0.000159651,381.325
0.297606,-0.69325,1971.65,0.000116674,7.09009,0.0331315,0.276795,0.771973,6.79611,6.80148,0,0.04781,3.896,26.2545,3214,-8.99492e-05,0.0171884,0.000170498,390.71
0.300933,-0.70371,2031.53,2.31019e-05,7.08,0.0331253,0.286419,0.778066,7.05172,7.06269,0,0.0468945,3.94651,26.0047,3197,-0.000201584,0.0171744,0.000172127,400.226
0.304248,-0.713968,2091.17,-0.000438701,7.43576,0.0340132,0.299213,0.820592,7.35686,7.36003,0,0.0455176,4.00564,26.5871,3191,0.000440835,0.0174878,0.000178561,409.852
0.307539,-0.724256,2151.75,-1.12571e-05,7.89991,0.0351823,0.303425,0.870308,7.66488,7.67538,0,0.0445376,4.08177,27.0976,3186,-5.61325e-05,0.0176669,0.000176343,419.548
0.310824,-0.735405,2218.51,-0.000249555,8.05454,0.0353475,0.319,0.912835,7.99522,8.01138,0,0.0442191,4.15621,27.8637,3179,0.000364219,0.0180009,0.000186476,429.366
0.314083,-0.745639,2280.61,0.00032513,8.8215,0.0370871,0.32813,1.00119,8.34492,8.36108,0,0.0416003,4.23888,27.9569,3174,0.000304539,0.0180436,0.000184861,439.254
0.317323,-0.756063,2344.79,0.000189626,8.88689,0.0372618,0.340878,1.01538,8.71686,8.73647,0,0.0417266,4.28273,28.0049,3166,0.000145014,0.0183845,0.00019253,449.222
0.320539,-0.767371,2415.37,9.73635e-05,9.49955,0.0383763,0.350458,1.11138,9.11886,9.14018,0,0.0400978,4.38466,28.4399,3163,0.000178626,0.0184686,0.000197585,459.255
0.323738,-0.778287,2484.5,0.000183169,10.0482,0.0397061,0.359221,1.16239,9.54605,9.56954,0,0.0385586,4.44985,28.9807,3158,0.000119017,0.0192105,0.00020473,469.38
0.326924,-0.789492,2556.48,-0.000144927,10.207,0.0397356,0.368379,1.22261,10.0114,10.0362,0,0.0384703,4.52289,29.2914,3151,0.000146141,0.0192937,0.00020804,479.607
0.330099,-0.800306,2627.01,-0.000186533,10.8123,0.041116,0.387907,1.2834,10.4999,10.5256,0,0.0376335,4.61317,29.2757,3143,9.14771e-05,0.0192405,0.000213476,489.946
0.333243,-0.811236,2699.12,-0.000100836,11.2156,0.0418561,0.39168,1.3462,11.0254,11.0458,0,0.036037,4.69533,29.905,3136,-0.000169369,0.0196761,0.000221446,500.325
0.336379,-0.82204,2771.56,-0.000399598,12.1232,0.0433722,0.417396,1.48613,11.6337,11.647,0,0.0352819,4.81966,30.5681,3133,0.000254044,0.0200201,0.000227605,510.817
0.339476,-0.833404,2848.68,-0.00100266,12.3278,0.0438197,0.432681,1.515,12.2108,12.243,0,0.0344423,4.88675,30.9418,3129,0.000117986,0.0203897,0.000232548,521.317
0.342539,-0.844572,2925.49,-0.000167605,12.9088,0.0447281,0.447269,1.61484,12.8541,12.8868,0,0.0335254,4.97645,30.9673,3124,0.000221009,0.0208223,0.000246769,531.848
0.345575,-0.855948,3004.68,0.000550184,13.9958,0.0466762,0.449149,1.75275,13.5448,13.5833,0,0.0325647,5.1047,31.6707,3119,-0.000334857,0.0211864,0.000258358,542.424
0.348608,-0.867349,3085.25,0.00010186,14.7041,0.0476475,0.46722,1.88422,14.3354,14.3744,0,0.0316968,5.2154,32.3938,3108,0.000342019,0.0215135,0.000268074,553.128
0.351622,-0.878797,3167.15,0.000606706,15.4833,0.0490863,0.479161,1.97405,15.1362,15.176,0,0.0308574,5.32265,32.9691,3104,-0.000955492,0.0218997,0.00027177,563.908
0.354622,-0.890674,3253.33,-0.000303358,16.363,0.0503567,0.500012,2.11934,16.0831,16.1241,0,0.0299657,5.42707,33.0542,3098,0.000509787,0.022536,0.000295022,574.776
0.357594,-0.902147,3337.66,0.000487876,17.7537,0.0525734,0.518292,2.30025,17.0743,17.1164,0,0.0294127,5.57984,33.3746,3094,-0.000272949,0.0227608,0.000300096,585.692
0.360539,-0.91406,3426.33,-0.000643035,18.4454,0.0534376,0.532679,2.43325,18.2028,18.2439,0,0.0284318,5.66953,33.6945,3091,0.000131799,0.0233192,0.000312529,596.647
0.363462,-0.925726,3514.26,-0.000691884,19.8941,0.0555609,0.543748,2.63497,19.3599,19.4094,0,0.0279006,5.83346,34.2398,3089,-0.000323187,0.0236702,0.000330637,607.664
0.366372,-0.937511,3604.23,0.000123934,21.0099,0.0571484,0.555915,2.7964,20.6329,20.6857,0,0.0271926,5.97681,34.8198,3087,0.000229945,0.0243125,0.000333977,618.767
0.36927,-0.949954,3700.54,-5.71754e-05,22.6417,0.0593531,0.580881,3.03258,21.969,22.027,0,0.0255454,6.14049,34.7355,3082,0.000112086,0.0250317,0.000365008,629.968
0.372142,-0.961755,3793.07,0.0017651,23.5701,0.0605447,0.607168,3.18386,23.6606,23.7258,2.24077e-07,0.0253149,6.2363,35.6291,3076,-0.000678765,0.0258537,0.000388435,641.214
0.37498,-0.974736,3896.12,-0.000151811,26.1406,0.0639708,0.628006,3.51681,25.3546,25.4218,0,0.0238254,6.50741,35.3063,3072,-0.000284271,0.0267346,0.000397714,652.468
0.377788,-0.987241,3996.78,0.000295345,28.2918,0.0662269,0.66198,3.90132,27.4425,27.5185,2.579e-07,0.0238324,6.67799,35.1701,3070,0.000538058,0.0271087,0.000424152,663.754
0.380556,-0.999675,4098.03,-0.00101548,30.5039,0.0690792,0.679033,4.17016,29.6352,29.7067,2.80053e-07,0.0221625,6.86548,35.6647,3064,-0.000134711,0.0281581,0.000452578,675.018
0.383296,-1.01242,4203.14,-0.00168089,33.7492,0.0723152,0.698027,4.72571,32.0851,32.1687,3.00511e-07,0.0213946,7.14709,36.0882,3062,-0.000199932,0.0286604,0.000481636,686.31
0.386013,-1.02498,4308.17,0.000228078,35.3295,0.0742283,0.739606,4.926,34.7498,34.8383,4.55445e-06,0.0208024,7.31699,36.4605,3062,0.000237177,0.029876,0.000493655,697.65
0.388689,-1.03792,4417.37,0.00092121,38.3096,0.0777883,0.733712,5.2569,37.9043,37.9971,5.98786e-06,0.0197439,7.52342,36.4654,3058,8.39677e-05,0.0306668,0.00054357,708.959
0.39136,-1.0509,4528.59,0.000661309,41.8347,0.0808817,0.766115,5.88581,41.4395,41.5285,1.29242e-05,0.0191873,7.79349,36.8432,3056,-0.000160232,0.0316589,0.000572795,720.386
0.394009,-1.06414,4643.3,-0.00150672,47.2867,0.0858318,0.779622,6.74193,45.4995,45.5729,4.5753e-05,0.0184479,8.13815,37.2526,3055,0.000152959,0.0332629,0.000615884,731.86
0.396644,-1.07701,4756.46,-0.00164667,50.879,0.0893057,0.83332,7.22339,50.1903,50.2496,7.11453e-05,0.0176192,8.37815,37.3972,3051,0.000196118,0.0346702,0.000677597,743.417
0.399237,-1.09144,4884.7,0.00140474,56.8666,0.0942659,0.856916,8.17207,55.9145,55.9667,8.77888e-05,0.0169346,8.69776,38.7304,3047,0.000505103,0.036196,0.000731149,754.929
0.4018,-1.10626,5018.27,-0.0029637,63.9981,0.100387,0.891262,9.12902,62.6064,62.5376,0.000241028,0.0162018,9.12018,38.8263,3046,0.000932868,0.0374505,0.000804835,766.46
0.404331,-1.12078,5151,-0.000304356,71.7694,0.10605,0.947735,10.3928,70.8868,70.5624,0.000575042,0.0153595,9.5318,39.2427,3044,0.00021925,0.0396555,0.000905086,778.001
0.406815,-1.13539,5285.98,0.00170539,79.4917,0.112038,0.964271,11.4218,79.9649,79.3673,0.000859423,0.0145939,9.92937,39.2628,3041,7.87325e-05,0.041734,0.000992017,789.48
0.409274,-1.14958,5419.13,-0.000425815,90.6186,0.119626,1.0195,13.0983,90.4318,89.2302,0.00153219,0.0135512,10.4995,39.5361,3040,0.00054129,0.0438089,0.00107379,800.987
0.411693,-1.16436,5559.35,0.000542702,103.733,0.128157,1.0658,15.0102,104.374,101.756,0.00287222,0.0128813,11.0023,40.3676,3034,-0.000387959,0.0460693,0.00122984,812.451
0.414073,-1.1801,5710.88,-0.00531118,123.053,0.14078,1.13248,17.3387,121.262,116.435,0.00491551,0.0117364,11.7788,40.3683,3031,0.000160477,0.0489553,0.00140686,823.875
0.416404,-1.19517,5857.54,0.00118651,146.522,0.153277,1.15419,20.9413,142.503,132.308,0.00951108,0.0109978,12.5121,41.2853,3027,0.000648583,0.0532596,0.00164163,835.22
0.418708,-1.21149,6018.94,-0.000840751,168.492,0.164928,1.25834,23.8976,169.072,150.995,0.0159945,0.0102384,13.2826,42.0439,3022,-3.64091e-06,0.0564964,0.00184905,846.572
0.420954,-1.22345,6138.07,0.00287874,193.734,0.177649,1.24863,27.1379,193.284,164.752,0.0235496,0.0097967,14.0386,42.9345,3019,0.000609505,0.060441,0.00216448,857.794
0.423184,-1.23959,6301.68,-0.00191443,235.816,0.196931,1.39605,32.5706,232.881,183.783,0.0377219,0.00861194,15.162,43.7955,3015,0.000643761,0.0658408,0.00258001,869.04
0.425348,-1.25723,6482.62,-0.0018505,289.579,0.220218,1.50684,38.6811,291.473,202.046,0.064053,0.00766874,16.5197,43.2531,3013,-0.000416202,0.0731961,0.00331086,880.104
0.427445,-1.27846,6703.92,-0.00122095,375.091,0.25356,1.67474,47.7662,376.227,216.075,0.105187,0.00666795,18.484,44.5516,3013,-2.59211e-05,0.0877574,0.00460872,890.98
0.429459,-1.29131,6839.64,0.00417181,438.013,0.276311,1.76764,53.8079,441.885,219.77,0.138176,0.00608391,19.8005,44.4787,3012,-0.00037319,0.0983008,0.00585139,901.606
0.431413,-1.30902,7029.23,0.0016655,545.55,0.31274,1.96583,62.5268,544.319,213.75,0.191767,0.0050956,21.9674,45.1305,3006,-0.000920497,0.115828,0.00799734,912.015
0.433289,-1.33066,7264.05,0.000166621,698.157,0.362962,2.14844,68.6956,696.391,200.041,0.266646,0.00395519,24.7757,46.3691,3006,0.0021567,0.145273,0.0114702,922.154
0.435091,-1.35375,7519.05,-0.00666394,875.287,0.415095,2.37991,73.7614,870.531,174.886,0.34707,0.00309618,27.8412,46.6512,3004,-0.000602047,0.182966,0.0155031,932.056
0.436816,-1.36579,7653.29,-0.00276497,986.782,0.447867,2.42416,72.1568,990.313,154.312,0.399729,0.00246288,29.6871,46.5137,3003,-0.000776173,0.209417,0.0175741,941.7
0.438502,-1.38429,7862.08,-0.00987139,1153.56,0.492366,2.51529,70.4187,1148.07,130.011,0.457517,0.00193349,32.3182,46.8024,3002,-0.00269762,0.246939,0.0203001,951.203
0.440156,-1.40446,8092.72,-0.00377141,1335.13,0.538454,2.5791,64.9513,1334.82,102.585,0.520809,0.00140577,35.058,47.2933,3000,-0.00109526,0.291314,0.0221511,960.655
0.441787,-1.43233,8415.85,-0.00665188,1606.72,0.603875,2.46434,49.9477,1604.38,63.1946,0.600839,0.000777411,38.99,47.3873,2995,-0.000458439,0.365571,0.0206776,970.113
0.44343,-1.44657,8583.74,-0.00170012,1733.12,0.631706,2.48448,43.7207,1736.33,53.035,0.631232,0.00056111,40.684,47.1969,2994,0.000824429,0.399133,0.0200574,979.818
0.445077,-1.46592,8813.79,-0.0128137,1909.6,0.670044,2.33066,31.4521,1904.5,34.8574,0.669736,0.000293107,43.0159,47.8615,2994,-0.00449261,0.449362,0.0160363,989.648
0.446756,-1.48086,8993.14,-0.0121368,2037.34,0.695757,2.16971,24.3754,2032.2,25.4266,0.696813,0.00019464,44.6232,48.3947,2992,0.00331521,0.485284,0.0134259,999.797
0.448485,-1.49565,9173.27,0.00776364,2148.37,0.716996,2.13413,19.1427,2151.91,19.2291,0.719838,0.000108202,45.9363,49.3579,2988,-0.00545964,0.514683,0.0108456,1010.34
0.450249,-1.50849,9330.48,-0.00521573,2242.97,0.734645,2.01057,14.5632,2244.19,16.0593,0.73532,5.80097e-05,47.046,50.286,2985,0.000861229,0.539317,0.00877361,1021.22
0.452062,-1.52401,9522.69,0.00211381,2352.37,0.753916,1.88758,10.9597,2346.85,10.4324,0.753717,4.06983e-05,48.2626,51.222,2984,-0.0112873,0.567468,0.00710339,1032.49
0.453933,-1.53703,9685.3,-0.0194681,2441.81,0.76919,1.77473,8.35389,2441.59,8.083,0.769964,1.87538e-05,49.2383,52.4778,2981,0.00261551,0.591702,0.00534716,1044.23
