Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy
0.682244,-1.95628,3919.29,0.00179017,999.462,0.987927,0.196246,0.0261823,997.558,0.0191423,0.987173,0,31.6137,31.4004,953,-0.00341435,0.976127,7.40281e-05,691.503
0.691547,-1.9602,3934.95,0.00100002,1001.82,0.989097,0.175856,0.0225828,999.139,0.0190236,0.987137,0,31.6511,31.451,951,0.0166432,0.97826,6.40183e-05,710.159
0.701326,-1.96336,3947.64,0.00262799,1003.62,0.989985,0.164419,0.0204883,1002.58,0.0132791,0.989857,0,31.6795,31.4323,949,0.0100348,0.980141,5.48325e-05,729.803
0.711593,-1.967,3962.23,0.00995587,1005.75,0.991036,0.153866,0.0185251,1004.36,0.0129744,0.990666,0,31.7131,31.4787,949,0.00434574,0.98219,5.07087e-05,750.464
0.722369,-1.97006,3974.56,0.00146162,1007.44,0.991871,0.139339,0.0164115,1005.12,0.0131364,0.990051,0,31.7399,31.6838,948,-0.0242751,0.983824,4.42602e-05,772.186
0.733761,-1.97218,3983.08,0.00391873,1008.72,0.9925,0.134237,0.0152577,1006.9,0.0107281,0.990976,0,31.76,31.9104,947,-0.00270843,0.98499,4.08155e-05,795.185
0.74569,-1.97475,3993.45,-0.00462976,1010.17,0.993215,0.127609,0.0141317,1008.14,0.0100622,0.992075,0,31.7829,32.2283,946,0.0107175,0.986522,3.74669e-05,819.293
0.758155,-1.97746,4004.42,0.0189863,1011.66,0.993947,0.119362,0.0129571,1009.97,0.00837227,0.992757,0,31.8063,32.2327,943,0.00765164,0.987924,3.29399e-05,844.517
0.771217,-1.9798,4013.84,-0.0188035,1013.04,0.994625,0.105979,0.010976,1012.06,0.00692096,0.99363,0,31.828,32.1459,940,-0.00820766,0.989314,2.77839e-05,870.982
0.785085,-1.98238,4024.28,0.00466081,1014.46,0.995326,0.0948219,0.00939621,1013.49,0.00538614,0.994931,0,31.8504,32.0525,937,0.000397973,0.990653,2.2854e-05,899.114
0.799896,-1.98446,4032.75,-0.00399147,1015.63,0.995899,0.0870763,0.00836589,1014.19,0.00543435,0.99524,0,31.8688,31.9459,934,0.0166019,0.991888,2.04105e-05,929.196
0.815683,-1.98629,4040.17,0.00273848,1016.63,0.996389,0.0809488,0.0075935,1015.74,0.00463734,0.995719,0,31.8845,32.0712,932,-0.0201904,0.992806,1.79337e-05,961.295
0.832455,-1.98797,4046.97,0.0039307,1017.55,0.996844,0.0697849,0.00623243,1015.63,0.00429253,0.995509,0,31.899,32.2609,929,-0.00351345,0.993745,1.45326e-05,995.424
0.850533,-1.98982,4054.5,-0.00826334,1018.57,0.997344,0.0613114,0.00525633,1017.57,0.003083,0.996601,0,31.915,32.3302,929,-0.0148924,0.994626,1.22803e-05,1032.24
0.870111,-1.991,4059.28,0.0091065,1019.22,0.997659,0.0591486,0.00490039,1018.5,0.00220646,0.997084,0,31.9251,31.8038,927,0.00246103,0.995365,1.06785e-05,1072.15
0.890966,-1.99263,4065.93,-0.00437522,1020.09,0.998089,0.0500996,0.00401016,1019.01,0.00197785,0.997666,0,31.9388,31.6053,926,-0.0176998,0.996195,8.67476e-06,1114.68
0.913593,-1.99385,4070.9,-0.00157087,1020.74,0.998406,0.0434096,0.00343257,1018.68,0.0022231,0.99742,0,31.949,31.8102,921,-0.010684,0.996859,6.86489e-06,1160.87
0.938295,-1.99502,4075.68,0.000401151,1021.37,0.998715,0.0365449,0.00272582,1020.16,0.00143713,0.998004,0,31.9589,31.4736,917,0.00444424,0.997426,5.68178e-06,1211.32
0.965533,-1.99603,4079.77,0.00120713,1021.92,0.998981,0.0313298,0.00222335,1020.22,0.00141988,0.997931,0,31.9674,31.1164,914,-0.0101305,0.997993,4.41297e-06,1266.98
0.995659,-1.99684,4083.1,0.00202237,1022.34,0.999188,0.0257718,0.00179256,1020.79,0.000651997,0.998574,0,31.974,30.7977,914,-0.015038,0.998375,3.49006e-06,1328.57
1.02933,-1.99758,4086.13,0.00330025,1022.74,0.999384,0.0204063,0.001332,1021.49,0.000532133,0.998731,0,31.9803,30.7921,904,-0.0102385,0.998761,2.56038e-06,1397.43
1.06751,-1.99828,4088.96,-0.000418124,1023.1,0.999561,0.0158442,0.000983241,1021.48,0.00045417,0.99905,0,31.9859,30.8255,897,-0.0231077,0.999095,1.86991e-06,1475.53
1.11135,-1.99875,4090.91,0.00206726,1023.35,0.999684,0.0125878,0.000738618,1021.23,0.00037037,0.999012,0,31.9899,31.186,890,-0.00823005,0.999369,1.26307e-06,1565.27
1.162,-1.9992,4092.75,0.00122621,1023.59,0.9998,0.00842391,0.0004663,1022.2,0.000123102,0.999179,0,31.9936,31.484,883,-0.000815472,0.999604,7.67259e-07,1668.94
1.22238,-1.9995,4093.97,0.00204438,1023.74,0.999874,0.00610697,0.000332478,1022.7,4.09836e-05,0.999385,0,31.996,31.6099,872,0.0192691,0.999742,5.18853e-07,1792.55
1.29508,-1.9997,4094.79,-0.00164023,1023.85,0.999925,0.0039519,0.00019602,1022.46,8.16327e-05,0.999429,0,31.9976,31.691,863,0.0163285,0.999845,3.06825e-07,1941.41
1.38466,-1.99984,4095.35,5.55541e-06,1023.92,0.99996,0.0024825,0.000112054,1022.5,0,0.999675,0,31.9987,31.7554,858,0.0040626,0.999921,1.56583e-07,2124.86
1.49732,-1.99994,4095.77,0,1023.97,0.999986,0.00101779,4.24837e-05,1022.4,0,0.999472,0,31.9995,31.6131,851,0.00121912,0.999971,5.57604e-08,2355.57
1.6461,-1.99998,4095.92,-0.00121803,1023.99,0.999995,0.000411548,1.56259e-05,1022.46,0,0.999432,0,31.9998,31.6619,845,0.0133967,0.999991,1.69607e-08,2660.27
1.84804,-2,4095.98,0.00162509,1024,0.999999,0.00012997,4.39553e-06,1022.29,0,0.99935,0,32,31.6187,841,-0.0479269,0.999998,4.64263e-09,3073.85
