0,0.0625,0.125,0.1875,0.25,
82,74,68,58,60,
82,63,75,64,71,
71,64,77,84,66,
75,58,81,56,79,
77,76,76,69,54,
77,71,72,64,70,
90,70,57,64,63,
78,87,51,63,61,
62,78,71,67,67,
84,98,68,76,54,
80,77,67,83,61,
97,84,73,72,61,
87,81,86,63,61,
106,82,65,73,58,
89,84,90,80,55,
83,93,84,71,58,
80,83,83,79,67,
80,97,83,75,62,
110,91,81,67,53,
88,105,77,74,66,
103,84,75,65,62,
106,89,86,67,63,
102,85,93,62,55,
84,109,80,64,51,
104,110,79,64,42,
100,105,81,65,44,
104,96,87,63,41,
98,116,76,58,52,
125,97,79,57,44,
100,111,89,57,50,
93,111,110,58,45,
110,105,112,59,27,
134,113,80,58,40,
111,121,111,60,27,
124,106,92,59,41,
118,125,100,65,27,
130,124,90,52,46,
128,140,87,59,43,
134,123,98,58,46,
133,129,95,55,42,
127,151,105,57,22,
131,134,116,55,37,
132,143,117,52,25,
146,156,82,59,32,
147,151,107,55,35,
154,166,95,47,38,
152,152,94,57,36,
157,169,95,44,21,
170,168,91,52,25,
183,154,104,44,17,
177,167,86,31,25,
171,182,80,45,22,
178,163,91,39,17,
197,157,77,34,17,
179,183,84,31,13,
154,185,91,36,13,
185,171,93,29,12,
190,180,69,41,10,
191,187,81,28,8,
176,177,78,44,18,
194,172,66,39,15,
199,173,74,33,14,
214,179,62,27,9,
221,194,60,20,8,
223,187,61,24,9,
227,205,51,21,6,
234,165,72,27,4,
228,191,64,14,11,
257,179,55,12,7,
230,199,55,15,5,
253,167,59,25,5,
274,173,46,13,5,
275,166,52,18,3,
291,172,42,4,2,
269,175,42,20,1,
293,179,35,12,0,
283,170,37,8,2,
307,146,37,8,5,
316,148,31,3,0,
329,133,20,11,0,
329,138,25,4,1,
324,139,18,6,2,
332,123,19,3,2,
361,108,14,3,0,
357,105,19,6,0,
373,92,14,3,2,
380,90,14,3,1,
374,88,8,5,1,
393,79,3,1,0,
398,61,7,2,0,
387,63,8,2,0,
401,54,10,0,1,
411,43,9,1,0,
406,57,6,1,0,
431,41,4,0,1,
438,35,4,1,0,
444,37,3,0,0,
458,26,2,0,0,
456,19,1,1,1,
476,12,1,1,0,
477,7,0,0,0,
472,10,0,0,0,
475,7,0,0,0,
483,4,1,0,0,
484,7,1,0,0,
497,3,0,0,0,
504,4,0,0,0,
499,3,0,0,0,
495,3,0,0,0,
509,1,0,0,0,
509,1,0,0,0,
504,2,0,0,0,
502,0,0,0,0,
506,0,0,0,0,
502,0,0,0,0,
500,0,0,0,0,
494,0,0,0,0,
498,0,0,0,0,
500,0,0,0,0,
496,0,0,0,0,
494,0,0,0,0,
486,0,0,0,0,
482,0,0,0,0,
482,0,0,0,0,
496,0,0,0,0,
502,0,0,0,0,
510,0,0,0,0,
518,0,0,0,0,
510,0,0,0,0,
510,0,0,0,0,
500,0,0,0,0,
506,0,0,0,0,
514,0,0,0,0,
518,0,0,0,0,
528,0,0,0,0,
530,0,0,0,0,
522,0,0,0,0,
520,0,0,0,0,
524,0,0,0,0,
516,0,0,0,0,
514,0,0,0,0,
512,0,0,0,0,
510,0,0,0,0,
502,0,0,0,0,
496,0,0,0,0,
506,0,0,0,0,
502,0,0,0,0,
498,0,0,0,0,
496,0,0,0,0,
498,0,0,0,0,
494,0,0,0,0,
476,0,0,0,0,
468,0,0,0,0,
476,0,0,0,0,
480,0,0,0,0,
472,0,0,0,0,
466,0,0,0,0,
462,0,0,0,0,
466,0,0,0,0,
466,0,0,0,0,
466,0,0,0,0,
466,0,0,0,0,
