Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.00565549,-0.0156878,2.27033,0.00251004,0.951556,0.0486634,7.06005e-05,0.00195293,0.999294,0.999231,1,0.194779,1.64392,1.09676,475,-0.00158446,0.0495262,0.00131675,0.00695674,0,0,0,nan,nan,nan
0.0109279,-0.0285408,2.18624,0.0030872,1.07983,0.0512853,0.000236175,0.00444218,1.0171,1.01705,1,0.193926,1.65302,1.18285,456,-0.00286668,0.0501197,0.00145948,0.0360142,0,0,0,nan,nan,nan
0.0164979,-0.040338,2.62666,0.000334821,1.03785,0.0489955,0.00060155,0.00698368,1.04597,1.04593,1,0.198852,1.65083,1.31612,427,0.00129145,0.0511958,0.00139971,0.0846271,0,0,0,nan,nan,nan
0.021767,-0.0400585,2.31437,0.00392181,0.968999,0.0487737,0.000901913,0.0078363,1.06352,1.06342,1,0.195468,1.65255,1.40474,413,0.00367281,0.053318,0.00149409,0.14693,0,0,0,nan,nan,nan
0.0274445,-0.0546242,2.6064,0.00259362,1.1639,0.0532642,0.0013878,0.0120101,1.11079,1.11067,1,0.182566,1.68815,1.52027,393,0.00253036,0.0516827,0.00154996,0.213032,0,0,0,nan,nan,nan
0.0332152,-0.0735836,3.49149,0.00335048,1.24902,0.0554973,0.00232274,0.0152972,1.12098,1.12095,1,0.189914,1.67968,1.62354,378,-0.00217543,0.048193,0.00139574,0.301621,0,0,0,nan,nan,nan
0.0386137,-0.0735836,3.43814,-0.00177846,1.34121,0.0581809,0.00305959,0.0183278,1.15,1.14993,1,0.170859,1.70299,1.73095,363,-0.00158791,0.0515434,0.0013902,0.411227,0,0,0,nan,nan,nan
0.044082,-0.0844264,3.91641,0.00234697,0.985211,0.0502186,0.00406461,0.0149703,1.17758,1.17753,1,0.196245,1.67985,1.84169,346,0.00390625,0.0518101,0.00156469,0.522123,0,0,0,nan,nan,nan
0.0494982,-0.0911351,4.15845,-0.00187242,1.22095,0.0545584,0.00497906,0.0227163,1.20392,1.20386,1,0.179752,1.70171,1.95513,333,-0.00164644,0.0490702,0.001343,0.647056,0,0,0,nan,nan,nan
0.054993,-0.119434,5.62878,-0.00485026,1.40137,0.0585612,0.00597919,0.0287854,1.23357,1.23351,1,0.18125,1.7501,2.10069,318,-0.00185547,0.0509115,0.00139998,0.783125,0,0,0,nan,nan,nan
0.0605639,-0.120137,5.63874,-0.00150739,1.18494,0.0532125,0.00713018,0.0278628,1.26616,1.26634,1,0.170124,1.74342,2.27699,305,-0.000210711,0.0493873,0.00129809,0.961335,0,0,0,nan,nan,nan
0.0661822,-0.131237,6.47715,0.00203519,1.25414,0.0563616,0.00905817,0.029181,1.29372,1.29356,1,0.18146,1.74706,2.348,295,-0.00011489,0.0516511,0.00139754,1.14198,0,0,0,nan,nan,nan
0.0716292,-0.146752,7.33182,0.00100493,1.29389,0.0564704,0.00933068,0.0342052,1.33981,1.33991,1,0.169995,1.77639,2.47069,289,0.000275545,0.0482527,0.00143952,1.33286,0,0,0,nan,nan,nan
0.0774379,-0.149389,7.74619,-0.00175617,1.26369,0.0559185,0.0121911,0.0358699,1.37443,1.37437,1,0.172663,1.75431,2.5775,278,0.0033318,0.0503381,0.00151504,1.55892,0,0,0,nan,nan,nan
0.0829317,-0.168598,9.49987,0.00173795,1.44674,0.0598682,0.0152892,0.0438857,1.41593,1.41584,1,0.159163,1.79146,2.66177,268,-0.00417108,0.0535289,0.00166833,1.77686,0,0,0,nan,nan,nan
0.0881854,-0.178445,10.2724,-0.00493593,1.44247,0.0595581,0.0164913,0.0471259,1.43355,1.43339,1,0.161872,1.80499,2.79232,264,-0.0011114,0.0488363,0.00146227,2.01142,0,0,0,nan,nan,nan
0.0935645,-0.192298,11.7596,0.00683999,1.57339,0.0614951,0.0200747,0.0566338,1.48265,1.48256,1,0.163382,1.84998,2.87529,260,-0.000356587,0.046875,0.00131365,2.26503,0,0,0,nan,nan,nan
