Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.00557014,-0.0179191,2.23363,0.000434028,1.09573,0.0523003,6.67513e-05,0.00220294,0.986344,0.986282,1,0.190724,1.65172,1.09836,477,-0.00212364,0.0494947,0.00127136,-0.00133315,0,0,0,nan,nan,nan
0.0109106,-0.0177951,2.05084,0.00206163,1.00679,0.0491226,0.000234483,0.00424479,1.01653,1.01656,1,0.190476,1.63399,1.21252,452,-0.00288318,0.0515253,0.00161324,0.0310149,0,0,0,nan,nan,nan
0.0164918,-0.0326843,2.37952,-0.00663757,1.00412,0.0494232,0.000572801,0.00624711,1.03412,1.03424,1,0.200684,1.6393,1.297,436,0.00154114,0.0495758,0.00139139,0.0642977,0,0,0,nan,nan,nan
0.0218895,-0.0493164,2.823,-0.000350952,0.983185,0.049881,0.00105431,0.00757876,1.0542,1.05412,1,0.192139,1.65016,1.40762,413,0.00190735,0.0475616,0.00134337,0.117302,0,0,0,nan,nan,nan
0.0271702,-0.0547809,2.81076,0.00138508,1.07884,0.0520263,0.00150782,0.0104854,1.08485,1.08476,1,0.189492,1.67054,1.51982,394,0.0023811,0.0503455,0.00145535,0.191829,0,0,0,nan,nan,nan
0.0326512,-0.0648501,3.09832,-0.0016673,1.19649,0.0548622,0.00215534,0.0139082,1.11065,1.11072,1,0.187373,1.68119,1.6318,374,-0.000714558,0.0497174,0.00138568,0.276556,0,0,0,nan,nan,nan
0.0381603,-0.0699962,3.34324,0.00248292,1.15362,0.0528372,0.00304198,0.0167498,1.13073,1.13064,1,0.188386,1.67452,1.74974,358,-0.00132844,0.0482667,0.00122272,0.375809,0,0,0,nan,nan,nan
0.0435799,-0.083323,3.72149,-0.000855951,1.13138,0.0525243,0.00369236,0.018527,1.15822,1.15822,1,0.194597,1.70512,1.82934,348,-0.00230329,0.0506101,0.00152871,0.480815,0,0,0,nan,nan,nan
0.0491978,-0.0990589,4.54199,0.00282034,1.31193,0.0578396,0.00491334,0.0224095,1.19079,1.19079,1,0.177003,1.71966,1.91559,341,0.00288067,0.0478553,0.00127335,0.608499,0,0,0,nan,nan,nan
0.0546958,-0.116036,5.5254,0.00505789,1.27873,0.0559792,0.00621819,0.026063,1.21557,1.21555,1,0.182644,1.74581,2.01187,328,0.00283242,0.0502054,0.00135041,0.75587,0,0,0,nan,nan,nan
0.060129,-0.115988,5.38423,-0.00688976,1.34006,0.057794,0.00701482,0.0291614,1.24993,1.24971,1,0.168307,1.75129,2.03825,322,0.000153789,0.0521346,0.00137038,0.92512,0,0,0,nan,nan,nan
0.0657526,-0.132342,6.6511,0.0075615,1.41183,0.0601782,0.00937067,0.0318737,1.29137,1.29121,1,0.171436,1.77104,2.1169,310,0.000941265,0.0508911,0.00128252,1.09995,0,0,0,nan,nan,nan
0.0710733,-0.137826,7.05869,0.00213767,1.52937,0.0617772,0.0110914,0.0392588,1.31532,1.3154,1,0.168061,1.77513,2.232,300,0.000123031,0.0495509,0.00138656,1.28807,0,0,0,nan,nan,nan
0.0763596,-0.152048,7.96203,-0.00261454,1.40351,0.0576133,0.0119162,0.0422859,1.35186,1.35201,1,0.163347,1.76646,2.40869,284,0.00546252,0.0511236,0.00144229,1.4825,0,0,0,nan,nan,nan
0.0818391,-0.168313,9.346,-0.000484375,1.27897,0.0556719,0.0140232,0.0397356,1.38324,1.38312,1,0.167125,1.7673,2.444,282,-0.00267188,0.0508281,0.00146081,1.70359,0,0,0,nan,nan,nan
0.0872526,-0.178955,10.2192,-0.000701904,1.36609,0.0577698,0.0153848,0.0446496,1.42925,1.42929,1,0.174072,1.81182,2.54822,276,0.00212097,0.0504913,0.00133482,1.94471,0,0,0,nan,nan,nan
0.0927628,-0.189684,11.3335,0.000968873,1.48287,0.0604854,0.0182655,0.0506761,1.46925,1.46929,1,0.168307,1.84031,2.65826,269,0.00132259,0.049797,0.00145871,2.20502,0,0,0,nan,nan,nan
0.0981393,-0.195529,11.8624,0.000710227,1.56645,0.0629941,0.0199864,0.0540335,1.4964,1.49649,1,0.154644,1.81787,2.73399,263,0.000524951,0.0532053,0.00152706,2.4739,0,0,0,nan,nan,nan
0.103577,-0.208844,13.1134,-0.000421875,1.47247,0.0601406,0.0208959,0.0566094,1.54944,1.54951,1,0.15625,1.85128,2.796,256,-0.000765625,0.0502344,0.00159382,2.75399,0,0,0,nan,nan,nan
0.10919,-0.226025,15.0319,-0.000347925,1.65707,0.0643978,0.0232911,0.0650139,1.5928,1.59282,1,0.16169,1.87306,2.94219,250,-0.00487095,0.0489942,0.00142156,3.0619,0,0,0,nan,nan,nan
0.114794,-0.228768,15.4992,-0.00485131,1.64315,0.0643901,0.0276939,0.0667811,1.62798,1.62781,1,0.15121,1.88352,2.9998,246,0.000110257,0.0492849,0.00131248,3.39406,0,0,0,nan,nan,nan
0.120198,-0.24692,17.6713,-0.00032417,1.74617,0.0653851,0.0298059,0.0783351,1.6997,1.6993,1,0.150674,1.90205,3.09912,238,6.4834e-05,0.0510244,0.00146941,3.71837,0,0,0,nan,nan,nan
0.125651,-0.260189,19.5202,0.000146484,1.66312,0.0625163,0.0345673,0.0832561,1.74324,1.74283,1,0.155729,1.90057,3.22917,233,-0.000455729,0.0494141,0.00156419,4.07098,0,0,0,nan,nan,nan
0.130945,-0.275646,21.6835,-1.64821e-05,1.88637,0.0677907,0.0382792,0.0929582,1.77729,1.77697,1,0.137922,1.95382,3.27138,227,0.000280195,0.0538469,0.00172128,4.43145,0,0,0,nan,nan,nan
0.136188,-0.279412,22.2227,0.000393908,1.87086,0.0670299,0.0414811,0.098144,1.84326,1.84306,1,0.143776,1.997,3.47345,222,-6.56513e-05,0.0509126,0.00140084,4.80928,0,0,0,nan,nan,nan
0.141425,-0.292357,23.8827,-0.0030231,1.99361,0.0712976,0.0400364,0.0979058,1.89959,1.89922,1,0.138179,1.98626,3.49716,219,-0.00349864,0.0506114,0.00153899,5.19179,0,0,0,nan,nan,nan
0.146962,-0.299079,25.3635,0.00557559,1.95913,0.0704127,0.0532351,0.101389,1.97104,1.97104,1,0.139824,1.98018,3.60691,215,0.00550881,0.0532853,0.00150931,5.61402,0,0,0,nan,nan,nan
0.151951,-0.321721,28.6823,-0.000888546,2.27317,0.0758282,0.0504541,0.121742,2.02493,2.02453,1,0.128085,2.06598,3.67478,210,-0.00323565,0.054369,0.00184628,6.00394,0,0,0,nan,nan,nan
0.15725,-0.328798,29.7276,-0.00400727,2.20663,0.0749933,0.0507382,0.120593,2.08787,2.08797,1,0.132947,2.04566,3.83193,203,-0.00614561,0.0496532,0.00155091,6.44828,0,0,0,nan,nan,nan
0.162719,-0.347155,33.1007,-0.00220353,2.1889,0.0742188,0.059531,0.126717,2.142,2.14158,1,0.130342,2.08425,3.9539,199,0.000116854,0.0551048,0.00156496,6.91652,0,0,0,nan,nan,nan
0.167943,-0.356342,34.9053,-0.00288436,2.49885,0.07946,0.0676489,0.148208,2.23555,2.23558,1,0.124868,2.09609,4.00577,197,-0.00418645,0.0505011,0.00136877,7.38871,0,0,0,nan,nan,nan
0.173001,-0.364909,36.3898,-0.00275065,2.70687,0.0831543,0.0688755,0.162054,2.30529,2.305,1,0.11888,2.1648,3.97569,193,-0.00703125,0.0523763,0.00143331,7.85796,0,0,0,nan,nan,nan
0.178164,-0.380176,39.1202,-0.0054362,2.33053,0.0765951,0.0672807,0.147633,2.39784,2.3981,1,0.119531,2.15929,4.05382,190,0.00449219,0.0542318,0.00162129,8.34822,0,0,0,nan,nan,nan
0.183545,-0.386623,40.6513,-0.00320184,2.56929,0.0800461,0.0803515,0.170513,2.47844,2.47821,1,0.127818,2.1569,4.3881,188,0.000544314,0.0506212,0.00150734,8.87978,0,0,0,nan,nan,nan
0.188617,-0.403189,43.613,0.000175383,2.58811,0.0793846,0.0710583,0.183867,2.55188,2.55208,1,0.119643,2.18403,4.34402,183,0.00400191,0.0525351,0.00165938,9.38967,0,0,0,nan,nan,nan
0.19416,-0.408619,45.0525,-0.00481878,2.70322,0.0856653,0.087016,0.160095,2.63472,2.63431,1,0.115138,2.17008,4.43009,180,0.00286565,0.0506372,0.00154362,9.96966,0,0,0,nan,nan,nan
0.199315,-0.421492,47.8329,-0.000366709,2.57235,0.0807239,0.0934777,0.180215,2.73465,2.73461,1,0.108546,2.21059,4.43149,178,-0.000430485,0.0540338,0.0017874,10.5168,0,0,0,nan,nan,nan
0.204422,-0.438322,51.5886,-0.00717991,3.04061,0.0867282,0.100467,0.227938,2.83285,2.83336,1,0.109944,2.3126,4.46246,173,0.000537702,0.0553201,0.00174219,11.0757,0,0,0,nan,nan,nan
0.209474,-0.447833,53.6908,-6.3004e-05,2.89699,0.0847089,0.103069,0.222049,2.99087,2.99056,1,0.112273,2.2723,4.41841,170,0.00220514,0.0568926,0.00166031,11.6504,0,0,0,nan,nan,nan
0.214585,-0.467262,58.3819,0.00796751,2.88635,0.0852555,0.114588,0.220081,3.05809,3.05879,1,0.105655,2.30431,4.62963,163,-0.00387525,0.0569506,0.00184313,12.2443,0,0,0,nan,nan,nan
0.21955,-0.47332,59.649,0.00785882,3.21477,0.0880219,0.11071,0.270336,3.20177,3.2012,1,0.106472,2.40552,4.81963,159,0.00183733,0.0578526,0.00193527,12.8461,0,0,0,nan,nan,nan
0.224719,-0.491115,64.0336,0.0058364,3.31443,0.0898131,0.115535,0.280771,3.38848,3.38922,1,0.105392,2.37853,4.95579,155,-0.00133272,0.0602482,0.00200346,13.4803,0,0,0,nan,nan,nan
0.229898,-0.501824,67.2123,-0.00139835,3.42631,0.0919565,0.145057,0.290034,3.5002,3.49954,1,0.102383,2.38302,5.16662,151,-0.00241671,0.0569826,0.00178624,14.1393,0,0,0,nan,nan,nan
0.234626,-0.515118,70.3787,-0.00253459,3.56602,0.0943464,0.134869,0.302035,3.66278,3.66299,1,0.0994752,2.44374,5.16433,148,-0.00415971,0.0602487,0.00206489,14.7547,0,0,0,nan,nan,nan
0.239631,-0.534083,75.9169,0.00678375,3.83173,0.0973432,0.166199,0.33691,3.80976,3.8102,1,0.0930344,2.49153,5.30272,146,0.00281787,0.0588472,0.00195551,15.4224,0,0,0,nan,nan,nan
0.244235,-0.541807,78.2251,-0.00170427,3.97343,0.0992549,0.183425,0.35449,3.87202,3.86895,0.999943,0.0973697,2.49165,5.52317,144,-0.0027751,0.0556829,0.00218708,16.0599,5.67795e-05,0,0,51,nan,nan
0.248702,-0.5534,81.3463,-0.00372665,4.22255,0.102595,0.182203,0.380005,4.15377,4.1532,1,0.0931513,2.57178,5.60033,143,0.0024545,0.0609435,0.00201033,16.6873,0,0,0,nan,nan,nan
0.253266,-0.57559,87.4829,-0.000298187,4.77004,0.109017,0.171202,0.437528,4.29826,4.29847,0.999938,0.0838502,2.68383,5.47754,143,0.00317569,0.0614414,0.00247721,17.3417,6.15612e-05,0,0,41,nan,nan
0.258061,-0.587135,91.0686,0.00567229,4.73662,0.10942,0.187693,0.431376,4.60326,4.60147,1,0.0799808,2.65519,5.66639,140,-0.0029484,0.0600006,0.00200826,18.0561,0,0,0,nan,nan,nan
0.262727,-0.596978,93.9193,0.00695282,5.2583,0.115121,0.185363,0.49013,4.75614,4.75607,1,0.0868726,2.73303,5.75424,140,-0.000241313,0.0590915,0.0019441,18.7653,0,0,0,nan,nan,nan
0.267507,-0.617702,100.702,-0.00267987,4.89774,0.110147,0.216347,0.479331,4.96483,4.96454,1,0.0795785,2.70997,6.03554,137,-0.00402737,0.0659218,0.00236109,19.5037,0,0,0,nan,nan,nan
0.272012,-0.625463,103.263,-0.00203804,5.48685,0.117867,0.230494,0.525075,5.18273,5.18093,0.999848,0.0776927,2.80126,6.1671,132,-0.00183733,0.0627625,0.00203086,20.2239,7.60109e-05,7.60109e-05,0,40,49,nan
0.27645,-0.634969,106.451,0.000515625,5.61134,0.119828,0.247247,0.535067,5.5564,5.55252,0.99992,0.072625,2.81815,6.236,131,0.00078125,0.0677813,0.00234931,20.9424,8e-05,0,0,53,nan,nan
0.280805,-0.648499,110.646,-0.00447752,5.82899,0.121325,0.235371,0.578657,5.61677,5.58238,0.999411,0.0721344,2.87482,6.43269,129,0.0078125,0.0675642,0.00229514,21.6583,0.000504583,8.40972e-05,0,67.5,38,nan
0.285339,-0.659981,114.22,-0.00567602,5.69114,0.119994,0.220899,0.57214,6.02289,6.00373,0.999645,0.0752551,2.94192,6.66805,126,-0.00522959,0.0694515,0.00272068,22.4189,0.000266193,8.87311e-05,0,59.3333,71,nan
0.290094,-0.677882,120.369,-0.00203872,5.66332,0.119257,0.229799,0.586687,6.24164,6.2339,0.999815,0.0694721,2.89209,6.78561,125,-0.0034238,0.0665774,0.0023207,23.2302,0.000185305,0,0,49,nan,nan
0.294835,-0.691916,125.482,0.00507967,6.38238,0.130574,0.254024,0.59489,6.70243,6.66412,0.999153,0.0702816,2.93938,7.15524,123,-0.0103137,0.0673172,0.00270022,24.0608,0.000846979,0,0,48.6667,nan,nan
0.299417,-0.696174,127.082,-0.00312192,6.79918,0.130859,0.26985,0.723209,6.80345,6.77742,0.999596,0.0660679,3.05702,7.33926,120,0.00327571,0.0664831,0.00237856,24.8803,0.000100949,0.000302847,0,68,73.6667,nan
