0,0.0625,0.125,0.1875,0.25,
84,54,58,68,68,
70,56,75,70,65,
65,67,76,83,61,
76,69,66,73,74,
81,64,63,70,75,
79,77,71,79,57,
92,66,78,72,76,
80,71,72,71,69,
105,69,71,70,73,
90,70,73,76,70,
89,73,85,70,58,
89,94,75,75,59,
83,81,91,75,61,
78,93,77,82,66,
99,89,77,56,63,
80,93,89,68,64,
88,101,72,71,49,
78,96,74,70,74,
96,88,73,68,52,
84,90,86,77,58,
113,87,79,71,42,
102,96,73,74,49,
105,96,77,70,56,
101,97,71,85,51,
96,97,97,60,51,
103,98,90,57,59,
102,87,89,57,41,
102,93,87,66,50,
121,101,74,64,48,
120,99,77,53,49,
103,115,98,52,50,
118,101,70,63,55,
115,110,90,54,44,
113,112,93,68,31,
95,147,89,55,43,
121,114,80,69,40,
122,133,85,57,40,
138,121,97,49,39,
128,109,92,73,37,
128,119,83,71,41,
135,131,102,59,32,
122,133,85,66,42,
130,142,99,48,30,
139,150,82,62,32,
155,146,86,58,27,
159,149,90,60,30,
157,164,96,38,30,
183,154,87,51,29,
161,162,105,48,24,
172,182,79,46,24,
164,163,119,38,18,
176,166,103,37,17,
174,169,73,47,21,
180,163,85,43,22,
180,161,86,36,27,
196,170,76,37,15,
210,149,87,42,20,
213,162,80,37,19,
210,176,80,27,13,
185,198,69,32,20,
201,183,68,31,13,
211,183,70,24,13,
201,184,72,31,10,
217,192,70,22,13,
232,175,61,28,12,
224,182,76,19,6,
230,190,55,26,7,
231,178,68,14,5,
236,168,59,20,4,
243,174,46,20,7,
236,188,39,14,8,
266,162,42,14,8,
253,176,47,15,3,
274,154,48,18,3,
282,160,48,6,8,
290,153,38,7,6,
284,155,43,7,5,
296,154,25,8,5,
284,167,31,5,5,
300,155,27,7,2,
313,153,27,5,1,
328,146,28,7,0,
347,119,33,3,3,
358,119,23,8,1,
365,127,16,7,1,
383,116,14,1,1,
406,105,7,1,1,
403,94,6,5,0,
397,90,13,4,1,
437,63,7,4,3,
434,73,11,2,0,
413,93,9,2,1,
449,53,4,2,0,
457,58,7,0,0,
458,47,6,1,0,
471,41,1,1,0,
474,36,2,2,0,
491,21,1,1,0,
491,23,4,0,0,
494,23,3,0,0,
505,16,1,0,0,
493,22,1,0,0,
512,10,0,0,0,
514,10,0,0,0,
518,15,1,0,0,
522,4,0,0,0,
516,4,0,0,0,
517,5,0,0,0,
525,3,0,0,0,
524,2,0,0,0,
517,1,0,0,0,
533,1,0,0,0,
534,0,0,0,0,
522,0,0,0,0,
514,0,0,0,0,
514,0,0,0,0,
520,0,0,0,0,
508,0,0,0,0,
498,0,0,0,0,
488,0,0,0,0,
490,0,0,0,0,
482,0,0,0,0,
478,0,0,0,0,
474,0,0,0,0,
480,0,0,0,0,
474,0,0,0,0,
472,0,0,0,0,
470,0,0,0,0,
476,0,0,0,0,
474,0,0,0,0,
484,0,0,0,0,
484,0,0,0,0,
484,0,0,0,0,
486,0,0,0,0,
484,0,0,0,0,
488,0,0,0,0,
484,0,0,0,0,
500,0,0,0,0,
498,0,0,0,0,
498,0,0,0,0,
494,0,0,0,0,
498,0,0,0,0,
494,0,0,0,0,
500,0,0,0,0,
504,0,0,0,0,
498,0,0,0,0,
492,0,0,0,0,
492,0,0,0,0,
482,0,0,0,0,
480,0,0,0,0,
466,0,0,0,0,
464,0,0,0,0,
472,0,0,0,0,
472,0,0,0,0,
466,0,0,0,0,
460,0,0,0,0,
458,0,0,0,0,
460,0,0,0,0,
458,0,0,0,0,
458,0,0,0,0,
