Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.374877,-0.989647,255.435,0.00700267,25.0766,0.256082,0.661639,3.10722,26.7036,19.1862,0.909202,0.0344258,4.97089,10.5592,92,0.00778074,0.113599,0.0078939,40.9599,0.0399483,0.0239837,0.027088,92.4311,90.3328,131.604
0.378487,-1.00218,262.477,-0.0102638,25.8977,0.259758,0.76765,3.26422,27.414,19.6391,0.903563,0.034666,4.96517,10.6255,92,0.00458629,0.110609,0.00598981,41.8825,0.0420648,0.0266397,0.0277733,91.3994,91.4818,130.223
0.381871,-1.02224,272.808,0.0315189,30.9977,0.290122,0.772457,3.60866,30.1409,20.2905,0.883036,0.0320091,5.39439,10.9697,90,-0.00423836,0.124051,0.00812839,42.7587,0.0452632,0.0331579,0.0387854,92.6592,94.8742,133.128
0.385274,-1.04703,285.956,-0.00865625,35.1452,0.310688,0.788214,4.02011,34.652,20.9129,0.848844,0.029,5.7413,11.24,86,0.000484375,0.124859,0.0101942,43.6573,0.0529778,0.0371556,0.0612444,97.2475,96.5957,137.835
0.388674,-1.06596,296.87,0.00101103,38.5323,0.324571,0.903995,4.49447,38.1314,21.802,0.822255,0.0279412,5.89706,11.4148,86,0.00487132,0.14326,0.0124801,44.5765,0.0593137,0.0443137,0.0742157,98.6678,98.2301,139.044
0.391876,-1.07482,301.979,-0.011904,40.2246,0.337559,0.957939,4.33197,41.2142,22.1455,0.797628,0.0260623,6.00935,11.5999,85,0.00850729,0.147588,0.0111879,45.4582,0.0673631,0.0478261,0.0873518,100.373,100.249,141.02
0.395012,-1.10248,317.676,-0.0192862,44.8756,0.359268,1.01678,4.6741,43.9547,22.3397,0.777815,0.0242647,6.37303,11.4917,84,-0.000505515,0.156112,0.0133448,46.3292,0.069916,0.049972,0.102745,101.638,99.7253,144.342
0.398081,-1.12252,330.065,-0.0176235,48.7204,0.373668,1.18757,5.16539,47.2473,23.6457,0.758721,0.0222868,6.58866,11.5941,83,-0.00925085,0.169619,0.0164206,47.2032,0.0773902,0.0491602,0.115181,104.184,99.7582,145.178
0.400942,-1.1455,342.108,0.0213481,53.9757,0.398831,0.995423,5.31438,54.5106,24.283,0.711757,0.0191376,6.95073,11.8533,81,0.0135508,0.185668,0.0196489,48.0334,0.0781654,0.0538114,0.156395,104.572,102.511,152.882
0.40409,-1.17365,359.557,-0.0103516,60.7901,0.430574,1.1316,5.3862,59.7855,23.7725,0.670077,0.0151442,7.37449,11.8972,81,-0.0104117,0.209721,0.0209086,48.9645,0.0765385,0.0588462,0.195154,107.396,106.112,152.326
0.407065,-1.18596,367.245,-0.0326495,63.9127,0.443944,1.18966,5.47855,66.3461,24.8827,0.631496,0.0148868,7.56134,12.2721,80,-0.0089044,0.220457,0.0239595,49.8665,0.0830709,0.0546457,0.23126,107.739,106.736,156.638
0.409989,-1.20637,380.778,-0.00341218,70.6089,0.463794,1.38096,6.37209,68.4571,24.2333,0.624802,0.0169219,7.84032,12.6545,80,0.00728755,0.224401,0.0286119,50.762,0.0844862,0.052668,0.238538,110.029,107.392,161.919
0.412722,-1.24049,402.13,0.0240151,80.4824,0.510457,1.39615,5.68623,76.598,23.7515,0.560895,0.0122811,8.48589,12.9676,80,-0.000623176,0.268315,0.0298286,51.614,0.0983463,0.0606031,0.280058,111.737,109.396,164.46
0.415458,-1.25637,412.309,-0.00715144,82.2843,0.511388,1.41909,6.37132,85.1172,22.8846,0.513269,0.0121394,8.56175,13.0067,80,0.00835337,0.283504,0.0341105,52.4908,0.0934615,0.0455769,0.348558,112.65,111.086,166.773
0.41819,-1.27308,423.856,-0.0023528,84.3323,0.512669,1.5654,7.12928,87.9334,25.4264,0.508687,0.0145994,8.67174,13.0328,80,-0.0157155,0.287765,0.0366364,53.3773,0.086583,0.0573359,0.348069,115.848,112.852,169.489
0.420808,-1.28999,434.008,0.021792,94.0841,0.561931,1.4181,5.57483,92.3887,22.5204,0.479659,0.00824311,9.24019,13.4192,80,0.00166093,0.325295,0.0357451,54.2385,0.0783465,0.0509186,0.39147,115.523,112.884,171.737
0.423576,-1.31187,448.828,0.00408585,98.4192,0.572991,1.48028,6.08657,99.2384,21.4714,0.444317,0.00862069,9.49267,13.4907,80,-0.0119732,0.330669,0.0424646,55.1606,0.0600255,0.0553001,0.440485,113.787,108.494,175.046
0.426303,-1.34189,469.165,0.0403442,108.94,0.612396,1.48936,5.51328,106.689,21.5754,0.411198,0.00756836,9.98611,13.6719,78,0.0104218,0.366714,0.0348994,56.0843,0.0660156,0.0490885,0.47474,116.858,112.958,178.851
0.429039,-1.35685,479.787,0.00215832,111.279,0.620714,1.56078,5.42551,112.192,20.9853,0.387289,0.00559339,10.1254,13.8193,77,-0.00235591,0.387144,0.0395528,57.0321,0.0592737,0.0413748,0.511284,119.781,115.313,181.256
0.431729,-1.38631,500.072,0,119.791,0.649501,1.50569,5.09293,118.347,19.4698,0.360571,0.00559339,10.5462,13.9669,77,-0.00927164,0.436831,0.0415647,57.9743,0.050454,0.0402075,0.548768,119.445,117.561,183.856
0.434485,-1.41041,517.376,-0.0267966,127.197,0.674201,1.53337,4.70698,125.4,19.39,0.338911,0.00316148,10.8835,14.1259,74,-0.0394729,0.465178,0.0394838,58.9602,0.0552529,0.0287938,0.57834,121.251,113.369,188.64
0.437234,-1.43095,531.788,0.0363176,133.417,0.695252,1.45189,4.22929,134.338,16.3842,0.298842,0.00374035,11.2395,13.998,74,0.0346585,0.481962,0.0411215,59.9604,0.0362934,0.0263835,0.638481,120.794,114.117,191.5
0.440076,-1.45721,552.275,-0.00802284,141.223,0.714633,1.67858,4.61376,140.908,17.9125,0.274615,0.00348558,11.5663,14.3676,73,0.00850361,0.505499,0.0468743,61.0094,0.0436538,0.025,0.658269,119.37,119.631,194.365
0.442737,-1.46645,557.979,-0.0165679,142.06,0.721279,1.46246,3.93028,144.062,17.4038,0.272797,0.00215517,11.6338,14.3568,73,-0.00323276,0.520744,0.0374414,62.0097,0.0298851,0.0170498,0.68046,124.577,118.36,196.804
0.445605,-1.47874,567.738,0.0284641,146.631,0.733618,1.57819,3.94475,149.39,16.0378,0.246124,0.00290698,11.8544,14.148,71,0.000938711,0.534702,0.0388601,63.0941,0.0234496,0.0296512,0.699806,123.744,119.595,199.002
0.448383,-1.50162,583.415,-0.00510357,152.651,0.756331,1.24096,2.78449,151.085,12.9238,0.249042,0.00119732,12.1365,14.555,71,0.0333603,0.575715,0.0277824,64.1537,0.0216475,0.0191571,0.711303,134.938,120.57,200.603
0.451536,-1.52636,603.501,0.0424469,160.469,0.775331,1.44336,2.97002,157.865,13.0299,0.229962,0.00119275,12.448,14.8884,71,0.00180403,0.599937,0.0325048,65.3735,0.0179389,0.0124046,0.740649,126.043,124.462,204.348
0.45448,-1.54927,620.747,-0.0727411,164.161,0.783883,1.29775,3.11601,162.94,13.3705,0.216854,0.0019897,12.6266,15.346,71,0.00324789,0.614466,0.0358938,66.5315,0.0185393,0.0172285,0.748502,129.283,117.304,208.074
0.457605,-1.55998,629.283,0.0684114,167.98,0.798034,1.31945,2.26261,169.815,11.6526,0.193156,0.000475285,12.7858,14.9959,71,-0.0142437,0.640551,0.023918,67.7787,0.0129278,0.0106464,0.784411,131.118,127.518,209.854
0.460726,-1.58789,651.47,-0.00815805,174.152,0.813837,1.27197,2.11698,175.277,11.2111,0.180385,0.000480769,13.0529,15.0962,71,0.0274639,0.666136,0.0242781,69.0326,0.00692308,0.00403846,0.81,146.056,113.571,212.448
0.463926,-1.60581,665.904,0.0151161,179.806,0.829143,1.2426,1.76821,177.483,11.4388,0.178544,0.000598659,13.285,15.3587,70,-0.0229137,0.690718,0.0201837,70.3411,0.00632184,0.00363985,0.811686,134.424,129.263,214.571
0.467186,-1.62029,677.182,0.0324485,185.604,0.844712,1.11129,1.37281,184.076,9.02331,0.1625,0.000355114,13.5233,16.181,69,0.0385446,0.710331,0.0155838,71.6889,0.00227273,0.00265152,0.835985,124.833,128.857,217.791
0.470657,-1.64065,693.557,-0.0165756,190.306,0.857058,0.990015,1.0644,190.833,8.53794,0.140304,0.000237643,13.7174,16.344,69,0.0565441,0.735103,0.0150439,73.1365,0.00456274,0.00361217,0.852852,131.667,125.737,221.313
0.474363,-1.65595,706.235,-0.0182644,193.851,0.865785,0.954266,0.92844,192.582,6.39718,0.137066,0.000120656,13.8633,17.4863,68,-0.0031069,0.749608,0.0121767,74.7005,0.00173745,0.003861,0.857529,116.889,116.55,222.994
0.478166,-1.67305,720.519,0.039911,197.767,0.875205,0.904056,0.80094,196.154,5.82874,0.129026,0.000117041,14.0055,17.6921,67,0.0100802,0.768449,0.0108866,76.3207,0.00337079,0.00205993,0.865543,107.222,114.545,225.219
0.482106,-1.69522,739.606,-0.0544388,202.625,0.886807,0.910375,0.626718,201.206,4.82154,0.116479,0,14.1889,17.7166,65,0.0107971,0.787541,0.00849117,78.0156,0.00243446,0,0.879775,129.385,nan,227.754
0.486064,-1.70884,751.114,0.0507812,206.245,0.895609,0.840456,0.439369,206.215,4.13489,0.106513,0,14.3297,17.6157,63,-0.0208782,0.800512,0.00684762,79.741,0,0,0.895402,nan,nan,229.912
