0,0.0625,0.125,0.1875,0.25,
78,68,50,66,78,
72,65,67,65,61,
59,64,64,77,70,
80,81,69,65,70,
89,61,57,64,69,
75,76,87,57,62,
61,82,65,67,76,
80,73,87,72,62,
84,78,75,76,69,
95,64,66,71,65,
81,83,81,65,57,
86,72,79,68,65,
87,85,57,79,59,
78,79,85,74,60,
101,77,71,63,59,
108,85,72,66,64,
93,86,72,92,65,
103,90,84,71,59,
92,91,69,69,77,
102,91,84,65,56,
96,98,81,78,56,
103,96,94,69,61,
101,107,81,63,51,
113,111,72,70,53,
105,114,74,79,41,
104,108,88,67,56,
99,118,76,72,45,
106,99,97,63,57,
105,105,85,67,45,
109,118,84,56,47,
98,116,82,73,43,
103,124,84,72,37,
111,101,101,62,42,
122,123,76,64,37,
134,124,81,51,38,
121,116,86,74,30,
130,118,100,50,32,
128,122,98,54,23,
113,127,94,62,40,
144,126,79,45,37,
143,140,78,53,36,
129,134,96,44,36,
149,118,76,56,41,
144,146,78,53,23,
125,145,95,56,27,
141,151,83,53,26,
148,137,90,49,26,
147,151,92,56,21,
160,165,91,41,21,
172,146,92,57,26,
170,164,90,39,29,
167,174,76,53,26,
191,155,97,29,22,
175,183,92,31,16,
172,176,101,32,13,
182,192,76,37,18,
184,173,105,38,11,
174,212,75,29,17,
207,191,74,23,17,
211,191,86,24,11,
207,185,78,29,18,
214,187,73,28,7,
210,174,90,34,13,
209,196,78,26,17,
219,181,81,25,9,
240,189,70,10,9,
236,180,78,19,4,
243,203,68,11,1,
227,194,70,16,9,
257,177,57,15,3,
248,202,34,17,6,
250,176,49,20,5,
263,200,35,10,3,
262,190,43,11,1,
285,179,35,11,2,
307,157,36,11,5,
290,180,32,11,2,
312,156,37,9,2,
339,145,18,6,2,
319,158,32,9,2,
348,138,33,3,0,
363,120,22,10,0,
344,143,15,1,1,
371,117,15,3,1,
391,101,15,2,1,
388,104,13,3,0,
398,81,15,3,2,
381,90,15,5,0,
405,75,12,2,4,
422,72,7,3,0,
436,62,1,3,0,
417,65,6,0,0,
416,57,6,0,0,
443,41,3,1,0,
442,39,5,0,0,
454,31,5,0,0,
440,33,6,2,0,
449,28,3,0,0,
464,19,1,0,0,
463,22,0,1,0,
464,11,1,0,0,
456,12,0,0,0,
457,12,1,0,0,
467,7,0,0,0,
474,8,0,0,0,
480,7,1,0,0,
484,4,0,0,0,
483,3,0,0,0,
489,1,0,0,0,
485,0,1,0,0,
469,1,0,0,0,
478,0,0,0,0,
484,0,0,0,0,
489,1,0,0,0,
479,1,0,0,0,
477,1,0,0,0,
477,1,0,0,0,
474,0,0,0,0,
476,0,0,0,0,
458,0,0,0,0,
464,0,0,0,0,
468,0,0,0,0,
474,0,0,0,0,
474,0,0,0,0,
474,0,0,0,0,
476,0,0,0,0,
478,0,0,0,0,
476,0,0,0,0,
470,0,0,0,0,
472,0,0,0,0,
470,0,0,0,0,
466,0,0,0,0,
474,0,0,0,0,
472,0,0,0,0,
482,0,0,0,0,
490,0,0,0,0,
492,0,0,0,0,
480,0,0,0,0,
480,0,0,0,0,
486,0,0,0,0,
492,0,0,0,0,
488,0,0,0,0,
478,0,0,0,0,
478,0,0,0,0,
474,0,0,0,0,
496,0,0,0,0,
490,0,0,0,0,
486,0,0,0,0,
494,0,0,0,0,
494,0,0,0,0,
486,0,0,0,0,
486,0,0,0,0,
494,0,0,0,0,
488,0,0,0,0,
484,0,0,0,0,
490,0,0,0,0,
492,0,0,0,0,
486,0,0,0,0,
486,0,0,0,0,
