0,0.0625,0.125,0.1875,0.25,
86,80,52,66,86,
86,80,50,70,71,
75,70,73,73,80,
73,73,54,66,80,
70,74,81,72,80,
86,73,68,78,64,
89,59,84,58,82,
75,69,75,79,64,
93,76,90,61,68,
83,83,82,73,64,
91,68,79,61,79,
88,81,85,76,64,
95,75,87,80,67,
100,97,89,51,64,
92,85,78,70,77,
96,105,67,76,56,
108,102,80,62,53,
95,95,83,68,56,
102,94,72,80,51,
102,80,91,65,61,
95,86,90,74,62,
81,107,76,76,61,
88,97,66,72,69,
91,92,94,68,47,
110,108,76,55,42,
114,97,76,64,46,
100,93,96,63,41,
106,107,90,61,46,
103,122,72,75,39,
103,120,91,69,43,
107,131,92,68,43,
110,127,82,67,36,
125,108,89,87,37,
99,131,101,64,40,
125,133,93,58,42,
121,133,88,67,39,
117,111,93,71,40,
124,130,101,54,41,
133,126,116,42,38,
127,146,92,64,30,
154,135,89,58,36,
139,146,94,50,41,
149,147,102,45,32,
143,155,88,56,39,
150,132,104,63,32,
145,165,105,49,26,
148,142,93,53,40,
157,177,86,49,19,
182,165,98,42,17,
163,154,104,53,25,
177,173,88,37,22,
192,150,100,33,15,
173,173,87,48,14,
186,173,79,38,12,
179,159,88,40,15,
178,195,65,38,17,
173,194,94,28,18,
179,172,89,39,19,
199,169,77,37,13,
185,199,79,26,11,
222,179,70,23,7,
197,182,75,33,8,
200,195,70,24,10,
210,188,76,24,10,
218,195,63,24,8,
211,204,64,23,6,
241,187,61,18,10,
231,162,73,24,10,
247,164,68,16,11,
250,183,55,10,6,
260,175,56,7,5,
274,169,51,9,1,
268,164,53,13,6,
274,166,45,14,4,
293,168,36,10,3,
276,185,28,10,3,
313,150,31,7,4,
306,166,27,7,2,
312,163,31,4,1,
319,166,25,4,0,
324,159,20,11,2,
347,136,27,6,0,
361,133,20,4,2,
382,118,17,3,3,
394,112,15,4,3,
409,96,11,9,1,
389,100,19,4,0,
400,97,10,2,1,
422,79,14,1,1,
433,73,8,5,0,
438,62,10,0,0,
422,64,8,2,0,
435,48,8,2,0,
455,43,2,0,0,
442,38,5,1,0,
429,49,0,0,0,
462,22,2,0,0,
461,19,2,0,0,
463,22,1,0,0,
475,20,1,0,0,
469,14,0,1,0,
488,5,1,0,0,
490,9,1,0,0,
494,14,0,0,0,
498,7,1,0,0,
501,5,0,0,0,
508,2,0,0,0,
508,2,0,0,0,
506,0,0,0,0,
498,2,0,0,0,
511,0,1,0,0,
517,0,1,0,0,
504,0,0,0,0,
496,0,0,0,0,
494,0,0,0,0,
488,0,0,0,0,
498,0,0,0,0,
490,0,0,0,0,
492,0,0,0,0,
482,0,0,0,0,
486,0,0,0,0,
484,0,0,0,0,
490,0,0,0,0,
502,0,0,0,0,
506,0,0,0,0,
506,0,0,0,0,
500,0,0,0,0,
492,0,0,0,0,
484,0,0,0,0,
490,0,0,0,0,
490,0,0,0,0,
498,0,0,0,0,
494,0,0,0,0,
500,0,0,0,0,
508,0,0,0,0,
504,0,0,0,0,
502,0,0,0,0,
500,0,0,0,0,
504,0,0,0,0,
512,0,0,0,0,
516,0,0,0,0,
516,0,0,0,0,
514,0,0,0,0,
518,0,0,0,0,
522,0,0,0,0,
518,0,0,0,0,
514,0,0,0,0,
502,0,0,0,0,
512,0,0,0,0,
504,0,0,0,0,
498,0,0,0,0,
510,0,0,0,0,
506,0,0,0,0,
502,0,0,0,0,
502,0,0,0,0,
498,0,0,0,0,
506,0,0,0,0,
506,0,0,0,0,
502,0,0,0,0,
500,0,0,0,0,
