0,0.0625,0.125,0.1875,0.25,
88,68,84,66,54,
91,69,66,77,49,
63,68,70,72,55,
68,74,66,75,74,
72,75,73,67,70,
65,69,78,81,64,
87,73,73,69,62,
82,81,55,74,69,
72,85,65,78,61,
86,88,84,64,71,
103,82,77,68,64,
78,68,73,87,59,
73,88,96,54,66,
81,73,82,80,62,
91,84,89,63,52,
84,95,76,66,62,
92,88,78,67,67,
77,89,86,58,49,
104,90,79,49,60,
107,92,67,54,55,
89,97,91,66,49,
94,99,86,80,47,
85,88,95,64,52,
85,102,89,73,55,
83,101,94,55,61,
90,106,87,59,51,
94,114,69,80,49,
116,91,79,73,44,
108,102,80,74,35,
117,104,88,65,42,
110,109,75,78,46,
109,122,93,61,41,
115,124,86,53,38,
117,113,77,72,49,
125,104,100,59,38,
125,115,89,70,25,
124,124,87,48,45,
131,119,95,56,29,
139,133,88,52,33,
146,114,93,62,34,
128,144,97,60,24,
127,138,99,67,37,
150,141,79,55,40,
154,137,88,58,31,
141,132,110,65,28,
159,129,104,52,33,
132,162,113,57,29,
165,150,104,61,27,
153,162,113,49,26,
184,150,100,35,26,
163,181,101,41,27,
175,164,108,41,16,
174,167,86,46,26,
199,174,70,36,22,
185,174,89,31,17,
184,164,85,39,19,
184,186,89,29,16,
194,180,91,30,10,
198,167,90,28,10,
189,190,89,20,9,
208,189,85,22,9,
226,187,72,32,6,
244,168,80,25,13,
236,194,78,18,5,
234,177,73,28,7,
253,163,78,19,9,
231,191,77,11,8,
238,179,57,26,9,
240,177,65,13,10,
249,175,55,20,4,
230,202,44,9,6,
257,168,38,22,3,
248,173,45,14,3,
243,173,44,13,3,
258,171,37,9,7,
266,174,34,6,2,
294,152,29,5,3,
283,153,37,8,1,
308,144,20,4,1,
299,147,22,6,2,
306,137,18,6,4,
315,124,22,11,1,
339,118,15,2,1,
338,119,21,4,3,
357,115,15,2,1,
382,95,18,2,1,
394,91,16,4,0,
397,78,9,1,0,
404,70,10,1,1,
376,90,17,1,1,
406,67,8,1,0,
416,61,5,0,2,
418,60,6,0,0,
424,52,7,0,0,
453,37,3,0,0,
445,36,2,1,0,
450,25,1,2,0,
462,18,1,1,0,
455,22,1,0,0,
471,14,2,0,1,
474,8,0,0,0,
474,9,1,0,0,
477,8,1,0,0,
489,6,1,0,0,
490,7,0,1,0,
495,8,3,0,0,
507,7,0,0,0,
500,4,0,0,0,
508,5,1,0,0,
516,4,0,0,0,
501,1,0,0,0,
496,0,0,0,0,
492,0,0,0,0,
496,0,0,0,0,
480,0,0,0,0,
482,0,0,0,0,
474,0,0,0,0,
466,0,0,0,0,
468,0,0,0,0,
468,0,0,0,0,
462,0,0,0,0,
462,0,0,0,0,
460,0,0,0,0,
462,0,0,0,0,
470,0,0,0,0,
468,0,0,0,0,
466,0,0,0,0,
476,0,0,0,0,
478,0,0,0,0,
474,0,0,0,0,
484,0,0,0,0,
474,0,0,0,0,
474,0,0,0,0,
486,0,0,0,0,
488,0,0,0,0,
488,0,0,0,0,
496,0,0,0,0,
494,0,0,0,0,
500,0,0,0,0,
500,0,0,0,0,
504,0,0,0,0,
500,0,0,0,0,
490,0,0,0,0,
490,0,0,0,0,
502,0,0,0,0,
506,0,0,0,0,
514,0,0,0,0,
518,0,0,0,0,
516,0,0,0,0,
520,0,0,0,0,
506,0,0,0,0,
504,0,0,0,0,
498,0,0,0,0,
490,0,0,0,0,
498,0,0,0,0,
500,0,0,0,0,
496,0,0,0,0,
490,0,0,0,0,
488,0,0,0,0,
488,0,0,0,0,
488,0,0,0,0,
