Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.0635434,-0.142747,7.43854,-0.00213799,1.18978,0.0552341,0.00897237,0.0259751,1.40741,1.41018,1,0.183385,1.74857,2.20156,616,0.00118152,0.050934,0.00147568,1.18353,0,0,0,nan,nan,nan
0.0687982,-0.153365,8.0956,-0.00279597,1.20732,0.0543714,0.00981795,0.0309951,1.45943,1.46311,1,0.181665,1.7488,2.2813,597,-0.00105355,0.0500357,0.00141015,1.3834,0,0,0,nan,nan,nan
0.074237,-0.167435,9.41568,-0.00360701,1.21959,0.0551404,0.0123386,0.0327558,1.5,1.503,1,0.18213,1.78548,2.37688,582,-0.000509511,0.0533854,0.0016151,1.60476,0,0,0,nan,nan,nan
0.0794722,-0.177028,10.0723,-0.00259879,1.18553,0.054058,0.0129445,0.0347636,1.58957,1.59084,1,0.182787,1.77407,2.48019,568,-0.0022356,0.0484488,0.00136356,1.83705,0,0,0,nan,nan,nan
0.0849437,-0.192687,11.5875,-0.00138531,1.31285,0.0569265,0.0150275,0.0410493,1.62539,1.63057,1,0.176675,1.80635,2.5635,552,-0.00333441,0.0501289,0.00153593,2.09287,0,0,0,nan,nan,nan
0.0903716,-0.20731,13.0537,0.00182557,1.20971,0.0548549,0.0167543,0.0397084,1.68269,1.68402,1,0.178699,1.79288,2.64681,538,0.00315689,0.0509247,0.00153215,2.36846,0,0,0,nan,nan,nan
0.0958406,-0.209741,13.5476,0.000692655,1.17371,0.054607,0.0209954,0.0393272,1.76883,1.7722,1,0.182023,1.78159,2.72292,520,0.00121617,0.0515867,0.00156805,2.6666,0,0,0,nan,nan,nan
0.101022,-0.225695,15.0092,-0.000298618,1.31997,0.0585534,0.0200945,0.0446796,1.81036,1.81378,1,0.180333,1.83871,2.78328,511,-0.00146888,0.0507651,0.00138552,2.95264,0,0,0,nan,nan,nan
0.106604,-0.234901,16.3345,0.00110114,1.34164,0.0571068,0.0251013,0.0540249,1.88327,1.88977,1,0.172647,1.85798,2.91284,495,0.00189686,0.0536265,0.00157248,3.28301,0,0,0,nan,nan,nan
0.111875,-0.243553,17.3593,-0.000732925,1.34824,0.0578528,0.0272084,0.0549783,1.96246,1.96944,1,0.173325,1.87472,3.06302,479,9.66495e-05,0.0502577,0.00137903,3.60775,0,0,0,nan,nan,nan
0.117188,-0.257984,19.2286,3.18878e-05,1.34149,0.0571269,0.0300792,0.0593009,2.04273,2.04867,1,0.170918,1.89121,3.1945,468,-0.00209662,0.0502312,0.00151991,3.94678,0,0,0,nan,nan,nan
0.12248,-0.264346,20.0421,0.000533384,1.39389,0.0595507,0.0322996,0.0595302,2.14133,2.14555,1,0.17062,1.89901,3.32454,460,0.000345131,0.0502322,0.00145982,4.30423,0,0,0,nan,nan,nan
0.127819,-0.277006,21.7687,0.000376506,1.3969,0.0589859,0.0347204,0.0647004,2.22221,2.23499,0.999983,0.166416,1.93203,3.44551,452,-0.000854982,0.0531736,0.00147708,4.67334,1.67336e-05,0,0,22,nan,nan
0.133192,-0.287986,23.293,0.00214569,1.36637,0.0589553,0.0365694,0.0634772,2.29237,2.30194,0.999983,0.176874,1.91894,3.50999,436,0.00279018,0.0494765,0.0014994,5.06223,1.73455e-05,0,0,16,nan,nan
0.138648,-0.300029,25.1184,-0.00162494,1.49204,0.0604748,0.039869,0.0770603,2.41847,2.42245,0.999982,0.165984,1.95424,3.64905,425,0.00196913,0.0515497,0.00155355,5.47233,1.82963e-05,0,0,23,nan,nan
0.144087,-0.311092,26.7369,-0.00211756,1.49018,0.0607354,0.0407249,0.0786504,2.51062,2.51785,0.999981,0.163373,1.95177,3.79265,412,-0.0004572,0.0518079,0.0015357,5.89799,1.93716e-05,0,0,15,nan,nan
0.14968,-0.328872,29.7225,0.000548812,1.56315,0.0614508,0.0455793,0.0892748,2.64443,2.65607,0.99998,0.166387,1.97686,3.85262,399,0.00208226,0.0544615,0.00159102,6.35122,2.0256e-05,0,0,20,nan,nan
0.155172,-0.337879,31.2861,0.00115266,1.578,0.0623239,0.0496167,0.090562,2.77613,2.78248,0.999937,0.16656,2.01693,4.04167,389,-0.00100858,0.05203,0.00143689,6.82144,6.33767e-05,0,0,31,nan,nan
0.160629,-0.346229,32.7608,-0.00286297,1.40311,0.0600414,0.0534842,0.0771402,2.92745,2.94105,0.999933,0.168478,1.97813,4.11292,384,0.00148001,0.0514929,0.00159901,7.30124,6.67869e-05,0,0,21,nan,nan
0.166069,-0.355606,34.46,4.84246e-05,1.55488,0.0614508,0.0575669,0.0976776,3.05879,3.07265,0.999906,0.163417,2.02633,4.192,378,-0.000298618,0.0515157,0.00159735,7.79131,9.39144e-05,0,0,28.75,nan,nan
0.171491,-0.373302,37.8223,-0.000519236,1.51995,0.060447,0.0631558,0.100249,3.23751,3.24673,0.99983,0.166283,2.04617,4.18826,373,-0.000399412,0.0520514,0.00158983,8.29272,0.000170416,0,0,26.7143,nan,nan
0.176836,-0.376725,38.2741,0.000128074,1.61876,0.0632524,0.0607325,0.105135,3.36376,3.38125,0.999718,0.16259,2.04469,4.25163,367,-0.00134477,0.0540311,0.00159611,8.81141,0.000281762,0,0,30.3636,nan,nan
0.182457,-0.390305,40.9901,-0.00188522,1.59257,0.0627077,0.0662974,0.106904,3.52617,3.54412,0.999628,0.158551,2.03449,4.41827,355,-0.00246038,0.053649,0.00162016,9.36138,0.000371816,0,0,27.7143,nan,nan
0.188008,-0.399696,42.9376,-0.00200216,1.4521,0.059746,0.0721037,0.101201,3.71611,3.72493,0.999226,0.169783,2.08302,4.51016,350,-0.00148732,0.0539847,0.00166061,9.92385,0.000773772,0,0,27.963,nan,nan
0.193492,-0.4112,45.343,0.000937826,1.69854,0.0649057,0.0770155,0.11998,3.86539,3.88348,0.999697,0.165253,2.10041,4.53929,345,0.0020306,0.0534887,0.00160402,10.4929,0.000302563,0,0,28.9,nan,nan
0.198954,-0.430277,49.4133,-0.00271914,1.66162,0.0637593,0.0798732,0.123535,4.13871,4.16381,0.999448,0.159651,2.15154,4.58534,341,0.00236621,0.0556099,0.00180081,11.0756,0.000551657,0,0,32.5,nan,nan
0.204468,-0.437763,51.0642,0.00148772,1.60039,0.0632717,0.083839,0.117679,4.40194,4.41874,0.998653,0.163315,2.11551,4.75566,335,-0.000238671,0.0527781,0.0016903,11.6909,0.00134682,0,0,30.561,nan,nan
0.21,-0.457067,55.5103,0.00259628,1.78234,0.0665483,0.0894946,0.136205,4.68759,4.68911,0.998288,0.160227,2.22485,4.97296,328,2.36742e-05,0.0562421,0.00169726,12.3186,0.00171204,0,0,34.64,nan,nan
0.215499,-0.459233,55.9835,0.000964701,1.74019,0.0665486,0.0926128,0.130688,4.95782,4.96131,0.997976,0.155238,2.1934,5.07917,322,0.00176335,0.0547112,0.00180529,12.9698,0.00202429,0,0,32.5455,nan,nan
0.221045,-0.470976,58.8701,0.00128649,1.64095,0.0639892,0.101855,0.13102,5.30389,5.28823,0.997889,0.157435,2.21359,5.30874,316,-0.00216754,0.0547499,0.00176904,13.6298,0.00211116,0,0,33.5273,nan,nan
0.226471,-0.483669,62.0069,0.00273671,1.73143,0.0657981,0.108694,0.141115,5.47489,5.4736,0.997393,0.159119,2.22468,5.29281,312,-0.0020038,0.0559116,0.00192403,14.2918,0.00260703,0,0,34.125,nan,nan
0.231852,-0.492867,64.2381,0.00159375,1.90863,0.0686094,0.110257,0.163124,5.84621,5.76558,0.996043,0.154562,2.26784,5.272,308,-0.00130469,0.0578672,0.00174044,14.9659,0.00395745,0,0,40.4194,nan,nan
0.237321,-0.501672,66.5065,-0.000367188,1.84642,0.0685859,0.117025,0.152405,6.294,6.1786,0.995091,0.156,2.27367,5.41,302,-0.00292187,0.0559062,0.0017324,15.6638,0.00486364,4.54545e-05,0,37.6916,60,nan
0.242755,-0.514098,69.667,0.000731925,1.83283,0.067162,0.118285,0.164609,6.53703,6.47225,0.996125,0.158032,2.30311,5.58526,297,-0.00127291,0.0572174,0.00184802,16.3696,0.00382495,0,0,39.8182,nan,nan
0.248284,-0.529309,73.7307,-0.00216057,1.83426,0.0669777,0.123771,0.170284,7.21869,7.04941,0.992685,0.149987,2.33198,5.61042,297,-0.00129947,0.0563471,0.00180188,17.1051,0.00731463,0,0,41.5479,nan,nan
0.253812,-0.536511,75.4556,-0.000962863,1.866,0.0679719,0.113873,0.173413,7.59491,7.43322,0.992374,0.15982,2.31271,5.74696,293,-0.00168305,0.05767,0.00191322,17.8621,0.00751503,5.56669e-05,5.56669e-05,41.0519,49,87
0.259704,-0.549465,79.4191,0.00224219,1.8728,0.0678984,0.143644,0.179867,7.90482,7.68847,0.990353,0.15825,2.38546,5.936,291,0.00378125,0.0571875,0.00200449,18.6791,0.00952941,0,0.000117647,43.3704,nan,83.5
0.265072,-0.557111,81.3639,0.00300481,1.93364,0.0689366,0.134093,0.190073,8.54306,8.17587,0.987057,0.153973,2.3983,5.98477,290,0.00115448,0.0584198,0.00190522,19.442,0.0123298,0.000429395,0.000184026,44.4677,69.1429,84
0.270742,-0.569373,84.9591,0.00163084,1.86602,0.0675944,0.144232,0.188533,9.10689,8.66779,0.98383,0.155007,2.38755,6.04326,286,0.00226764,0.058353,0.00189176,20.2585,0.015772,0.000265076,0.000132538,44.3866,74.75,90
0.276326,-0.579579,87.7928,0.000606275,2.01515,0.0717476,0.13739,0.192691,9.42416,9.00379,0.983809,0.1514,2.41092,6.18918,283,0.00166534,0.0594993,0.00211853,21.0803,0.0157171,0.00033873,0.000135492,44.9526,78.6,83
0.282166,-0.593421,92.218,0.000986118,1.91458,0.0683938,0.164641,0.202338,10.3426,9.50208,0.976097,0.152764,2.44996,6.36678,276,-0.000779721,0.0583721,0.00204036,21.9546,0.0233436,0.000139782,0.000419346,47.9671,73.5,84.8333
0.287613,-0.603261,95.1234,0.00149714,2.0534,0.0713385,0.162042,0.215873,10.9354,10.1669,0.975953,0.150657,2.49847,6.50653,275,0.00195312,0.0587837,0.00180294,22.79,0.0235019,0.000311284,0.000233463,49.1987,66.75,83
0.29321,-0.613475,98.4555,-0.00084193,1.96036,0.0699863,0.181369,0.207138,11.8532,10.8554,0.970146,0.154854,2.47203,6.60948,273,0.00315534,0.059557,0.00221598,23.6622,0.0283172,0.000566343,0.000970874,49.6086,82.1429,92.3333
0.298603,-0.625144,101.965,-0.00279558,1.96818,0.0702974,0.171092,0.209946,12.5506,11.2834,0.963777,0.152321,2.532,6.64823,271,0.000906673,0.0628022,0.00219599,24.517,0.0348162,0.00105504,0.000351679,51.1288,77.9167,95.75
0.304258,-0.639543,106.575,-0.00747615,1.966,0.0689518,0.172827,0.227854,13.6485,11.8969,0.954431,0.15411,2.59096,6.7574,268,-0.00176584,0.0604895,0.00222721,25.4299,0.0424937,0.00130463,0.00177057,52.9715,79.7143,93.7368
0.309991,-0.647215,109.2,-0.0032514,1.95768,0.0698328,0.188821,0.219865,14.8898,12.5451,0.943572,0.151255,2.55284,6.72952,264,-0.00302297,0.0613045,0.00223849,26.3763,0.05099,0.0022571,0.00287268,56.171,76.1364,97.3571
0.315579,-0.656941,112.347,-0.00084418,2.07235,0.0716325,0.185738,0.239449,15.1419,12.9133,0.946737,0.155268,2.64156,6.90325,261,0.000260928,0.063513,0.0023911,27.31,0.0497708,0.00109146,0.00218293,56.6645,87.5,97.95
0.321314,-0.669568,116.737,0.00105319,2.17373,0.0744938,0.203019,0.241982,16.3473,13.5097,0.931471,0.156816,2.66633,7.14144,255,-0.000896001,0.0657853,0.00233519,28.2825,0.0633211,0.00118357,0.00402414,56.9327,76.9,98.9706
0.3269,-0.680148,120.384,0.00509545,2.04513,0.0708874,0.209216,0.248026,18.0653,14.3296,0.919481,0.150454,2.6835,7.30847,251,-0.00166961,0.0647209,0.00245382,29.2478,0.0733367,0.00201613,0.00516633,60.3574,82.4375,101.024
0.332499,-0.689231,123.504,-0.00312183,2.1012,0.0725311,0.209397,0.250852,19.0692,14.9925,0.913455,0.15213,2.71638,7.5026,248,0.000744802,0.0641164,0.00241156,30.2303,0.0755916,0.00270453,0.0086545,60.0215,80.25,103.094
0.338191,-0.698297,126.606,-0.00391413,2.01482,0.0705566,0.203018,0.250394,20.8783,15.6821,0.893721,0.154864,2.73694,7.66617,244,0.00047253,0.0647209,0.00239697,31.2425,0.0900058,0.00460829,0.0118088,62.3088,78.0938,102.695
0.34407,-0.709217,130.623,-0.00336284,2.15365,0.0743999,0.219983,0.253443,22.4324,16.7261,0.88384,0.152848,2.75953,7.85518,240,-0.00161448,0.0634687,0.00235611,32.3014,0.0992556,0.00558313,0.0116315,62.9719,87.9444,104.667
0.349816,-0.723281,135.811,-0.00290201,2.30227,0.0762668,0.231048,0.284475,23.4978,16.5327,0.87112,0.153973,2.81797,7.92506,239,-0.000933072,0.0628954,0.00230028,33.3525,0.10442,0.00624157,0.018556,65.8142,82.3514,106.055
0.355517,-0.735111,140.261,-0.00285093,2.38124,0.0763451,0.242843,0.316098,25.7055,17.6649,0.849633,0.156313,2.87854,7.99135,237,0.00121283,0.0685799,0.00264649,34.4159,0.121463,0.00712977,0.0219208,67.0276,86.0694,106.463
0.361168,-0.740402,142.476,0.00111496,2.07069,0.0710688,0.278949,0.280876,27.5718,18.5287,0.837904,0.157872,2.89223,8.00395,235,0.000615956,0.0659384,0.00248179,35.4872,0.126766,0.00790419,0.0275449,68.6805,86.6566,108.67
0.366525,-0.750248,145.956,0.000727104,2.28586,0.0759437,0.250005,0.296663,29.336,19.0225,0.817446,0.152785,2.89458,8.04039,232,0.00078125,0.0684483,0.00238735,36.5103,0.140713,0.00912871,0.0328713,69.5871,86.6941,109.48
0.372267,-0.766648,152.373,0.0015036,2.14078,0.0727152,0.264512,0.293042,31.3814,19.5754,0.795899,0.160962,2.95004,8.25539,228,-0.000217014,0.0692429,0.00263838,37.621,0.154211,0.0105159,0.0395944,71.597,88.3543,108.958
0.377937,-0.777383,156.57,-0.00346183,2.33234,0.0759107,0.266172,0.32395,32.8257,20.0241,0.786826,0.154878,2.97909,8.30475,227,0.00708739,0.0720044,0.00301679,38.7416,0.154912,0.011976,0.046507,72.0553,88.6741,111.016
0.383675,-0.787083,160.446,-0.000959295,2.14356,0.0721467,0.273029,0.311176,35.7121,21.0205,0.761346,0.159197,3.04728,8.06312,226,-0.000913249,0.0743876,0.00301135,39.8914,0.169204,0.0127701,0.056778,74.107,90.2058,112.574
0.389427,-0.796786,164.422,0.0010484,2.13673,0.0725724,0.287519,0.307039,37.4977,21.266,0.744036,0.158424,3.09988,7.90683,225,0.00504784,0.0716638,0.00287435,41.0582,0.178355,0.0138419,0.0639662,75.785,89.9856,113.402
0.395116,-0.808679,169.204,0.000326818,2.38244,0.077378,0.279405,0.33572,41.0086,22.2122,0.711013,0.155752,3.10981,8.2082,222,0.00423307,0.073783,0.00297211,42.2265,0.189243,0.0151964,0.0847183,76.0717,91.2772,114.633
0.400971,-0.822601,175.151,-0.00187223,2.24324,0.0749122,0.309203,0.323426,42.5767,22.8285,0.701381,0.156127,3.13682,8.09379,222,0.0056475,0.0720615,0.00299627,43.4465,0.193463,0.0176669,0.0876303,78.1939,92.1308,114.979
0.406619,-0.830365,178.444,-0.00775123,2.45236,0.0775735,0.319168,0.370772,44.981,22.9665,0.675742,0.154412,3.21939,8.33141,219,0.00190717,0.0775965,0.00323428,44.6439,0.206499,0.0173669,0.100308,79.2714,93.3758,115.878
0.412257,-0.838808,182.025,-0.0021258,2.18405,0.0737276,0.323582,0.326711,47.1708,23.6408,0.65465,0.158399,3.27515,8.62086,217,0.000161162,0.0740192,0.00322442,45.8502,0.209267,0.0203995,0.115881,79.5522,92.9165,116.536
0.417934,-0.852598,187.961,0.000443371,2.16818,0.0730645,0.326444,0.334991,49.3925,23.5018,0.633268,0.158574,3.27256,8.81967,216,-0.00109314,0.0743716,0.00305374,47.0771,0.216601,0.0209393,0.129256,81.265,92.433,117.703
0.423664,-0.869371,195.408,-0.00200591,2.2227,0.0749427,0.344906,0.332535,53.0387,24.4862,0.605212,0.161378,3.33656,8.75248,214,-0.0025187,0.0789998,0.00342533,48.3356,0.221718,0.022426,0.15119,83.1836,94.0029,119.223
0.429315,-0.874822,197.731,-0.00162318,2.2267,0.0745904,0.3338,0.344475,54.8745,24.6245,0.587456,0.162136,3.40843,8.64737,214,0.00461924,0.0789366,0.00343005,49.6011,0.220621,0.0246214,0.16765,83.5013,94.8785,119.552
0.435136,-0.880784,200.37,0.00215673,2.31344,0.075742,0.335093,0.367602,57.8563,24.8508,0.557568,0.161137,3.44254,8.74316,212,-0.00279772,0.0768656,0.00322403,50.9125,0.232587,0.0259846,0.184517,85.6029,95.8663,119.683
0.441024,-0.890021,204.664,0.00482537,2.22375,0.0744856,0.364959,0.354332,60.2913,25.928,0.539317,0.162773,3.50202,8.64152,210,-0.00696009,0.0836323,0.00384795,52.248,0.232448,0.0290702,0.199583,85.4751,95.6919,120.361
0.446742,-0.910668,214.171,0.00299971,2.40146,0.0775133,0.372282,0.385687,62.8449,25.9977,0.521698,0.163738,3.6581,8.76646,209,-0.00444428,0.083719,0.00414507,53.5588,0.22966,0.0307547,0.218943,87.4231,96.2049,122.116
0.452478,-0.916786,216.991,-0.0022619,2.27824,0.0738244,0.37351,0.399553,65.5947,26.0429,0.494971,0.162738,3.67471,8.72925,207,0.00141369,0.087872,0.00421512,54.9038,0.235429,0.0320381,0.237943,88.4267,95.1902,122.691
0.458277,-0.928245,222.461,-0.00361032,2.17226,0.0738488,0.395059,0.35568,68.1106,27.0544,0.481771,0.165601,3.77045,8.79175,205,0.000399503,0.0888968,0.00411435,56.2727,0.230398,0.0331439,0.25535,89.7727,97.3357,123.451
0.463988,-0.938335,227.24,-0.00240786,2.32659,0.0763881,0.395968,0.386407,71.0749,27.6154,0.460448,0.16442,3.78514,8.90828,201,-0.000119275,0.091111,0.00483531,57.6377,0.227672,0.0356393,0.276813,91.1215,98.0535,124.318
0.469764,-0.951613,233.56,-0.000957854,2.15784,0.0735752,0.382838,0.362672,73.1812,27.4785,0.441906,0.166188,3.88835,8.87759,200,0.00171366,0.0932486,0.00500621,59.033,0.232807,0.0339559,0.291715,91.77,97.4217,125.384
0.475711,-0.957723,236.717,0.00373414,2.22963,0.0732085,0.431096,0.407971,76.0629,27.2158,0.416092,0.164452,3.98009,9.11613,196,0.00161638,0.0926574,0.00493809,60.4896,0.229837,0.0365421,0.319013,93.1398,100.354,125.729
0.481387,-0.96585,240.527,-0.00612571,2.21419,0.0742927,0.397102,0.385698,77.3814,28.2018,0.410559,0.167554,3.99109,9.36567,195,0.00449071,0.0940089,0.00499343,61.889,0.221259,0.0369792,0.332813,92.6749,100.114,126.087
0.487371,-0.977447,246.508,0.00452105,2.27023,0.0732591,0.457286,0.436833,79.4893,28.186,0.394722,0.166687,4.04397,9.41825,191,0.0049934,0.0955644,0.00523273,63.3764,0.214731,0.0396353,0.351871,93.7783,101.241,126.899
0.493016,-0.988225,251.832,0.0015133,2.27476,0.0742411,0.443591,0.425847,81.3643,28.497,0.380534,0.166687,4.13528,9.37445,190,0.00125239,0.103769,0.00541375,64.7969,0.215124,0.0405057,0.364838,94.4691,100.872,127.836
0.498815,-0.995458,255.481,-0.000639881,2.19164,0.0725446,0.448196,0.421189,83.8633,28.7073,0.359905,0.168274,4.16933,9.55465,188,-0.00230655,0.100193,0.00597899,66.2717,0.214333,0.0418095,0.385762,95.2766,100.737,127.697
0.504651,-1.01067,263.416,0.000173444,2.22875,0.0736532,0.489996,0.423908,85.4308,29.1321,0.354681,0.168074,4.37348,9.58356,186,0.00493937,0.108342,0.00590774,67.7668,0.209025,0.0430502,0.394691,97.0139,100.589,128.747
0.510298,-1.02236,269.224,0.000526855,2.09809,0.072164,0.429472,0.390341,88.0525,29.1526,0.338279,0.170701,4.45146,9.59679,186,-0.00468901,0.109503,0.00673696,69.2358,0.204303,0.0429672,0.416763,97.674,101.904,129.952
0.516398,-1.02849,272.636,-0.00501478,2.08526,0.0718132,0.490367,0.395062,90.1023,29.5262,0.323488,0.172116,4.51558,9.51462,186,0.00895119,0.110936,0.00707346,70.84,0.193243,0.046332,0.437452,98.3903,101.604,131.017
0.522174,-1.0452,281.47,-0.00134016,2.20127,0.0741502,0.491617,0.414457,92.4323,29.5426,0.311501,0.173489,4.65142,9.69719,183,0.00903082,0.116015,0.00746895,72.3688,0.182781,0.0458739,0.461144,98.4067,101.085,132.311
0.528008,-1.05166,284.892,-0.00294286,2.11433,0.0728339,0.490701,0.399335,93.7527,29.8738,0.303918,0.175397,4.77198,9.73044,181,0.00127198,0.118715,0.00782681,73.9375,0.184265,0.0498394,0.463198,99.2757,102.215,133.308
0.533912,-1.06155,290.257,-0.00341797,2.2825,0.0753784,0.506228,0.442044,95.1783,30.7209,0.296029,0.1745,4.84666,9.87816,180,0.000610352,0.122116,0.00851765,75.5349,0.175065,0.0489583,0.480794,99.3328,102.33,133.22
0.53979,-1.0746,297.39,-0.00343323,2.24619,0.0745544,0.516374,0.444379,96.9031,31.1726,0.287109,0.174438,4.94699,10.0079,178,0.00169373,0.127228,0.00880222,77.1402,0.169792,0.0541667,0.491211,99.8708,104.001,133.695
0.545675,-1.08603,303.62,0.00032935,2.15394,0.0730162,0.500451,0.430595,99.0031,29.6781,0.270261,0.173775,5.06692,10.0423,174,0.00293352,0.132575,0.00942012,78.7667,0.15732,0.0533987,0.51915,99.3872,101.814,135.37
0.551717,-1.0945,308.458,0.00339739,2.06765,0.0717792,0.544561,0.413054,100.595,31.138,0.26986,0.175048,5.15359,10.0575,172,-0.00220756,0.140528,0.0101892,80.4545,0.154278,0.0539591,0.522797,100.861,102.721,136.491
0.557573,-1.10401,313.776,0.00169517,2.08196,0.0716834,0.54453,0.42738,101.344,31.915,0.264969,0.178007,5.24963,10.0943,172,0.00616893,0.142711,0.0113556,82.1032,0.148365,0.0569811,0.529623,100.379,102.489,136.629
0.563492,-1.11644,320.849,-0.000242761,2.02408,0.0686573,0.559478,0.460567,104.213,30.7634,0.247269,0.177495,5.39454,10.1344,172,-0.00311911,0.138712,0.0106788,83.7838,0.139611,0.0571877,0.557125,100.889,102.649,138.101
0.569393,-1.12646,326.52,0.00150523,1.90844,0.0685429,0.543865,0.40183,106.14,32.2034,0.241541,0.178865,5.5357,10.0186,171,-0.0138922,0.158658,0.0134871,85.4783,0.13584,0.0576441,0.566103,101.951,103.01,139.184
0.575441,-1.13782,333.033,0.000585567,1.96903,0.0683779,0.532789,0.444294,106.716,31.0654,0.241682,0.180918,5.65135,9.98455,170,0.0024831,0.160897,0.0131278,87.2301,0.121632,0.059203,0.578621,100.937,102.136,140.299
0.581616,-1.14946,339.992,0.00122961,1.72427,0.0661738,0.590971,0.35086,109.446,31.3221,0.234613,0.181382,5.81071,9.95797,170,0.00945447,0.172272,0.0139924,89.0367,0.116507,0.0575176,0.592578,101.075,103.294,142.736
0.587543,-1.15886,345.45,0.00162132,1.70866,0.0640912,0.571506,0.386071,110.163,31.9467,0.227156,0.18195,5.94759,9.91339,168,0.000180985,0.173459,0.0146596,90.7885,0.1213,0.0571429,0.595431,102.251,102.266,142.534
0.593631,-1.16802,350.911,0.00283604,1.79126,0.0663298,0.584602,0.394738,112.189,32.7587,0.220548,0.18273,6.10206,9.97239,165,0.00990705,0.184228,0.0155635,92.6023,0.106132,0.0610568,0.61272,100.585,102.029,144.1
0.599712,-1.17902,357.396,0.00291626,1.68554,0.0649711,0.551464,0.362763,112.018,31.6248,0.2241,0.182404,6.1669,10.0471,164,-0.00976946,0.187093,0.0165161,94.4287,0.105043,0.0582187,0.61336,100.165,103.279,144.62
0.606038,-1.19032,364.207,0.00672701,1.68102,0.0645487,0.546399,0.372341,113.902,32.2917,0.222048,0.182302,6.28778,10.1122,164,0.00574089,0.198989,0.0170487,96.3459,0.0941944,0.060013,0.625506,101.042,101.693,145.846
0.612461,-1.19764,368.636,0.000291054,1.63977,0.0633119,0.54086,0.375817,115.904,32.5826,0.210458,0.18315,6.41241,10.2095,164,-0.00809589,0.201953,0.0178654,98.3107,0.0894771,0.0695425,0.632288,101.709,99.8186,147.399
0.618984,-1.20739,374.637,-0.00280449,1.71453,0.0645186,0.55367,0.401652,117.024,31.7757,0.208744,0.184172,6.57705,10.2412,162,0.0118035,0.206993,0.0186839,100.319,0.0852071,0.0627876,0.64451,101.59,100.557,148.273
