Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.168968,-0.348717,33.9214,-0.00584644,2.31033,0.0763142,0.0796803,0.138456,2.32545,2.32545,1,0.137831,2.12485,3.9143,59,0.00222475,0.0531353,0.00173002,7.46913,0,0,0,0,0,0
0.173657,-0.38292,40.1353,-0.0101134,2.53821,0.0779645,0.0783678,0.170553,2.40361,2.40361,1,0.119863,2.17363,4.16588,58,-0.00963185,0.0499786,0.00144267,7.89563,0,0,0,0,0,0
0.178517,-0.372693,38.3045,-0.0106963,2.53104,0.0790688,0.0875138,0.16612,2.52615,2.52615,1,0.119128,2.06411,4.19576,58,0.00823196,0.0524853,0.00157961,8.37998,0,0,0,0,0,0
0.183243,-0.383121,40.1262,0.0144428,2.63785,0.0797183,0.0856291,0.185253,2.53148,2.53148,1,0.120066,2.16026,4.23303,57,0.000925164,0.0552015,0.00146619,8.83877,0,0,0,0,0,0
0.188149,-0.405833,44.2758,0.00447917,2.09208,0.0740625,0.0747808,0.12942,2.65869,2.65869,1,0.134583,2.09404,4.32,55,-0.000208333,0.0495833,0.00176187,9.3278,0,0,0,0,0,0
0.193538,-0.412845,46.4834,0.0108563,2.26968,0.0723417,0.10677,0.179981,2.73458,2.73458,1,0.112825,2.09982,4.54124,55,0.0059862,0.0609781,0.00213708,9.89565,0,0,0,0,0,0
0.198178,-0.421364,47.9003,0.00250204,2.47743,0.0762357,0.0961459,0.196114,2.88235,2.88235,1,0.133987,2.1423,4.67128,52,-0.00439134,0.0530025,0.00165468,10.3939,0,0,0,0,0,0
0.203184,-0.434773,50.9673,-0.0174602,3.10917,0.0869862,0.106352,0.238156,2.91672,2.91672,1,0.111158,2.26327,4.62817,52,-0.00692114,0.0564178,0.00209883,10.9418,0,0,0,0,0,0
0.208065,-0.462171,57.5181,-0.0104338,3.33851,0.0895868,0.122771,0.267135,3.01824,3.01824,1,0.106908,2.36598,5.21988,50,-0.00560238,0.0551501,0.00174049,11.4928,0,0,0,0,0,0
0.212716,-0.470026,58.6276,-0.000690901,3.0575,0.0918899,0.0937095,0.190573,3.13832,3.13832,1,0.0943878,2.28015,5.75455,50,-0.00233844,0.0628189,0.00197129,12.0511,0,0,0,0,0,0
0.218159,-0.463021,57.5504,-0.00614583,3.20792,0.0889583,0.126932,0.257873,3.28488,3.28488,1,0.10125,2.33429,5.68,48,-0.0078125,0.0597917,0.00209553,12.714,0,0,0,0,0,0
0.222956,-0.493258,65.0749,0.00920377,3.49015,0.0951413,0.138654,0.2615,3.51668,3.51668,1,0.0997432,2.37899,5.92513,46,-0.00214041,0.0610017,0.00234719,13.2905,0,0,0,0,0,0
0.227646,-0.486064,62.9611,0.00934333,3.1988,0.0882073,0.128468,0.274764,3.50038,3.50038,1,0.108953,2.36855,6.40979,45,-0.00680954,0.0651921,0.00227538,13.8906,0,0,0,0,0,0
0.232621,-0.513238,70.033,-0.0189345,4.13726,0.104329,0.140651,0.314224,3.72297,3.72297,1,0.0954861,2.45638,6.77083,45,-0.00271267,0.0525174,0.00205862,14.5175,0,0,0,0,0,0
0.23748,-0.525216,73.3517,-0.0018319,3.48405,0.09375,0.154176,0.293062,3.87972,3.87972,1,0.0926724,2.47005,6.24257,45,0.0115302,0.0547414,0.00215222,15.1637,0,0,0,0,0,0
0.242217,-0.551786,80.2562,0.00195312,3.5481,0.0952567,0.135677,0.296765,4.08442,4.08442,1,0.09375,2.54016,6.71939,43,0.00686384,0.0642299,0.00197498,15.8085,0,0,0,0,0,0
0.247368,-0.566264,84.9056,-0.0130018,4.48791,0.104927,0.172436,0.412965,4.21027,4.21027,1,0.100365,2.5544,6.81709,42,0.00210995,0.0635835,0.00278729,16.544,0,0,0,0,0,0
0.252035,-0.567671,84.9901,-0.00573291,5.10746,0.112185,0.158426,0.475228,4.59616,4.59616,1,0.0854317,2.72425,7.05709,42,0.00590153,0.0568233,0.0021927,17.2283,0,0,0,0,0,0
0.256995,-0.575374,87.511,-0.00550176,4.90911,0.112126,0.182342,0.434481,4.72435,4.72435,1,0.0792254,2.66163,7.00754,42,0.00880282,0.0474252,0.00158059,17.9569,0,0,0,0,0,0
0.261709,-0.589302,91.766,-0.00279425,4.59523,0.106353,0.196098,0.444813,4.72533,4.72533,1,0.084854,2.67162,7.28062,42,-0.00764142,0.0660356,0.00246276,18.6592,0,0,0,0,0,0
0.266338,-0.600479,95.6182,-0.00604471,6.03102,0.121807,0.234866,0.594678,4.91538,4.90132,0.99973,0.0757299,2.78945,7.7921,42,0.00165374,0.0600479,0.00243049,19.3654,0,0.000270343,0,0,0.0140579,0
0.270643,-0.617788,101.389,0.00289554,5.32485,0.114019,0.269798,0.540414,5.4107,5.39806,0.999731,0.0804196,2.75723,7.70942,42,-0.00196678,0.0644668,0.00236669,20.0351,0.000268962,0,0,0.0126412,0,0
0.274725,-0.628746,104.188,0.0152504,5.39394,0.114137,0.225342,0.565642,5.41239,5.41239,1,0.0864726,2.74627,7.234,42,0.00390625,0.064908,0.00240091,20.6885,0,0,0,0,0,0
0.279258,-0.638542,107.38,0.00442708,4.95844,0.110469,0.233934,0.512266,5.72306,5.69361,0.999444,0.0795833,2.68996,7.28,42,-0.00640625,0.0654688,0.00224583,21.4261,0.000277778,0.000277778,0,0.015,0.0144444,0
0.283781,-0.635906,106.26,0.000314597,3.98364,0.0970008,0.220631,0.446925,5.94265,5.9158,0.99939,0.0830537,2.64897,7.31724,42,0.000943792,0.0664849,0.00238293,22.1733,0.000305064,0.000305064,0,0.0122026,0.0146431,0
0.288513,-0.653931,112.629,0.00962702,5.64466,0.1187,0.262729,0.58791,6.42639,6.40205,0.999707,0.0681452,2.86931,7.66077,41,0.0078125,0.0611391,0.00211154,22.9516,0.000293255,0,0,0.0243402,0,0
0.292922,-0.672294,118.529,0.0137374,6.62332,0.125629,0.242146,0.756605,6.52047,6.50101,0.999664,0.067953,3.01599,7.72263,41,-0.00393247,0.0676909,0.00256562,23.6975,0.00033557,0,0,0.0194631,0,0
0.297585,-0.707454,130.543,0.0101879,7.40108,0.136877,0.214049,0.775159,7.3598,7.33514,0.999662,0.0650338,3.16016,8.45051,39,-0.00559544,0.0713682,0.00311993,24.5079,0.000337838,0,0,0.0246622,0,0
0.302624,-0.71768,135.702,0.00476241,7.529,0.136933,0.352184,0.825815,7.94561,7.80298,0.997985,0.0689212,3.11556,8.41621,39,0.00824058,0.072988,0.0025304,25.4284,0.000805802,0.0012087,0,0.0547945,0.0878324,0
0.306618,-0.724892,137.806,-0.0286638,7.90884,0.138578,0.308895,0.917609,7.83966,7.74741,0.998707,0.0672414,3.19131,8.95363,39,0.00172414,0.0689655,0.0029586,26.1702,0.000431034,0.000862069,0,0.0267241,0.0655172,0
0.31094,-0.745957,145.329,0.00185752,8.09681,0.139642,0.278194,0.965426,8.42308,8.28584,0.998252,0.0638112,3.22103,8.82439,38,-0.00770323,0.0751202,0.00288011,26.9801,0.000874126,0.000874126,0,0.0633741,0.0738636,0
0.315558,-0.760948,151.972,-0.00759991,9.55687,0.155559,0.372092,1.06091,8.59546,8.45714,0.998186,0.0556973,3.41671,8.51728,38,-0.00977891,0.0720663,0.00283568,27.8698,0.000907029,0.000907029,0,0.078458,0.0598639,0
0.31961,-0.766667,153.957,0.00208333,9.89271,0.162083,0.356051,1.01231,9.31911,9.08356,0.996444,0.0570833,3.45403,8.24,38,-0.00630208,0.0709896,0.00326574,28.6671,0.00222222,0.00133333,0,0.140444,0.0951111,0
0.323805,-0.812931,172.865,-0.0233297,9.73416,0.159968,0.386403,1.03074,10.3635,10.0793,0.996059,0.0586207,3.51183,8.35434,38,-0.00280172,0.0751078,0.00318914,29.4985,0.00197044,0.00147783,0.000492611,0.1133,0.112808,0.0581281
0.327886,-0.814961,172.808,0.00915026,9.76851,0.160049,0.299119,1.0528,10.5828,9.89669,0.991438,0.0535103,3.46212,8.47251,37,-0.00593964,0.0780715,0.003553,30.3556,0.00342466,0.00399543,0.00114155,0.226027,0.348174,0.111872
0.332582,-0.82704,178.798,-0.0264757,11.8589,0.176432,0.408708,1.29377,11.706,10.8351,0.989005,0.0499132,3.67579,9.17245,37,-0.0107964,0.0936957,0.00468317,31.3432,0.00636574,0.00347222,0.00115741,0.471065,0.273148,0.126736
0.336657,-0.84161,185.186,-0.0219392,12.3853,0.179366,0.437402,1.39684,11.7995,11.3057,0.993773,0.0440925,3.88732,9.34509,37,-0.00508348,0.0838506,0.00373258,32.2139,0.00435866,0.001868,0,0.363014,0.13076,0
0.340644,-0.843001,185.418,-0.0254174,13.7625,0.195901,0.405175,1.34144,14.0037,12.2895,0.980697,0.0355308,3.80696,9.14806,37,0.00181935,0.0837971,0.00326373,33.0809,0.00747198,0.00996264,0.001868,0.610212,0.851806,0.252179
0.344836,-0.868508,197.529,0.0419784,15.9196,0.20186,0.526442,1.89255,14.5908,12.9077,0.981221,0.0444542,4.14462,9.00119,37,-0.00423636,0.0886334,0.00371545,33.9934,0.0109546,0.00625978,0.00156495,0.940532,0.531299,0.211268
0.348559,-0.880974,203.942,-0.0210823,16.2871,0.194336,0.638629,2.30708,14.518,12.7908,0.980392,0.0537684,4.03704,9.19658,36,0.00109145,0.0877183,0.00498062,34.8289,0.0106209,0.00653595,0.00245098,0.808007,0.611928,0.30719
0.351976,-0.882435,203.013,-0.0222522,14.6331,0.192942,0.454439,1.79616,16.3508,13.7962,0.973333,0.0482759,4.0222,9.15339,36,0.00878233,0.0876616,0.00386539,35.6074,0.0118774,0.0101916,0.0045977,1.08437,0.880307,0.589885
0.356066,-0.893301,207.843,-0.00422731,18.2054,0.217305,0.45116,2.17793,17.0102,14.0702,0.968664,0.0402397,4.34112,9.37324,36,0.00214041,0.0874358,0.00420166,36.5393,0.0153253,0.0115582,0.00445205,1.35753,1.01584,0.56661
0.360218,-0.943771,234.152,-0.0191327,21.1441,0.237457,0.795608,2.41681,18.9895,14.8062,0.958163,0.0348639,4.58174,10.1833,34,0.00558036,0.090827,0.00569762,37.4969,0.0177721,0.0147959,0.00926871,1.61224,1.3483,1.22279
0.363382,-0.946685,234.136,0.0323585,23.6462,0.253114,0.621301,2.63273,19.8345,15.2518,0.954826,0.0308277,4.84993,9.45033,33,-0.0111381,0.101193,0.005971,38.2693,0.0203668,0.0153475,0.00945946,1.88475,1.41988,1.27799
0.366993,-0.944622,232.58,0.0155187,20.5774,0.226722,0.558804,2.72245,21.3068,15.7411,0.946834,0.0454932,4.46258,9.50298,33,-0.00664328,0.105389,0.00610797,39.1524,0.0243851,0.0162219,0.0125589,2.30141,1.53658,1.72768
0.370838,-0.975152,248.862,-0.0461155,25.1367,0.255968,0.746269,3.10159,23.7459,15.9668,0.92735,0.0355903,4.96937,9.17245,33,-0.00113932,0.100966,0.00550171,40.0902,0.0301282,0.021047,0.0214744,2.83953,2.02521,2.91442
0.374201,-0.978423,250.087,0.0226403,21.7481,0.232781,0.702315,2.94731,25.5962,16.4527,0.916265,0.0412415,4.63503,9.46134,33,-0.0131271,0.104964,0.00630702,40.9375,0.036611,0.0227582,0.0243661,3.57291,2.24836,3.3222
0.377699,-1.01477,268.562,0.0666454,31.2494,0.29645,0.705007,3.30541,29.4905,16.5692,0.888064,0.0267857,5.49118,9.35027,32,0.00116922,0.136692,0.00956082,41.8216,0.0403216,0.0300557,0.0415584,3.94199,2.91874,6.06061
0.381222,-1.01607,268.958,-0.0160683,29.6068,0.28801,0.677944,3.19149,32.4629,16.9682,0.867612,0.0292553,5.3363,9.09159,32,-0.0130762,0.116024,0.00877256,42.745,0.0472813,0.037037,0.0480693,4.80946,3.59574,7.08952
0.384849,-1.00792,264.734,0.0248129,27.9255,0.278884,0.690446,3.08447,31.2805,16.5815,0.87412,0.028169,5.23706,9.23924,32,-0.0147997,0.122854,0.00816164,43.6964,0.0482394,0.0352113,0.0424296,4.87113,3.59014,6.23768
0.388477,-1.07489,301.09,0.00636161,37.6277,0.318415,0.801531,4.53442,38.9644,17.1421,0.829841,0.0276786,5.90361,9.42857,31,0.0046875,0.149554,0.0141101,44.6404,0.0534921,0.0377778,0.0788889,5.58397,3.89698,12.3414
0.391876,-1.06395,295.524,-0.0156808,42.2521,0.342467,0.880527,4.7917,40.1947,17.2645,0.823265,0.0258929,6.23847,9.32143,31,0.0279576,0.158873,0.0132321,45.5836,0.0526531,0.0391837,0.084898,5.47469,4.19633,13.2592
0.395147,-1.09603,314.639,0.0180201,46.5098,0.360858,1.11016,5.20565,44.404,16.8557,0.78999,0.0241788,6.45774,9.23065,31,-0.0078125,0.152657,0.0156829,46.4826,0.0636079,0.0415016,0.104901,6.72909,4.32596,16.4932
0.398085,-1.12672,331.345,0.0529642,46.3451,0.365809,1.00657,4.81214,48.5757,15.4873,0.753676,0.0183824,6.44171,9.1317,31,-0.00517004,0.167739,0.0166051,47.315,0.0664216,0.0502451,0.129657,7.07353,5.20956,20.8054
0.401193,-1.13298,334.38,-0.0622752,48.6848,0.375,0.928155,5.08906,55.0374,15.3106,0.718705,0.0202338,6.54759,9.02904,31,0.0205148,0.174854,0.0172606,48.2194,0.0613909,0.0491607,0.170743,6.6777,5.23309,27.8161
0.404455,-1.17269,360.159,-0.0448344,56.092,0.397097,1.32612,6.35984,60.8907,14.1212,0.675522,0.0247201,7.10812,9.23925,31,-0.0208722,0.184585,0.0223796,49.1735,0.0758209,0.0525373,0.196119,8.45433,5.7597,32.5555
0.407206,-1.17748,363.383,-0.0264194,67.9178,0.459864,1.40091,5.6114,62.094,14.6382,0.679389,0.0166985,7.66862,8.88934,31,-0.0371541,0.242188,0.025222,50.0074,0.0659542,0.0451908,0.209466,7.51145,5.04733,34.8971
0.409901,-1.17488,362.337,-0.0110577,63.9572,0.438582,1.50702,6.03154,63.5809,13.0597,0.659385,0.0153846,7.37384,9.21302,30,0.0161058,0.209135,0.0254522,50.8277,0.0686154,0.0544615,0.217538,7.38954,6.01538,37.1163
0.412517,-1.21711,388.662,-0.0228501,75.928,0.487606,1.60594,6.21316,75.1068,13.0932,0.601203,0.0150376,8.18397,9.57375,30,0.0394149,0.274495,0.0295243,51.6223,0.0709774,0.0415038,0.286316,7.97383,4.76421,49.2755
0.415067,-1.24303,403.89,-0.0700877,77.3938,0.500169,1.43652,5.54139,75.1917,13.0522,0.601079,0.00989209,8.38215,9.26194,30,0.00977968,0.275967,0.0299803,52.4248,0.0719424,0.0485612,0.278417,8.1741,5.4259,48.5396
0.417779,-1.24703,406.089,-0.00506162,79.7322,0.501651,1.39431,6.39576,83.9919,10.9204,0.544014,0.0114437,8.37374,9.62607,29,-0.00984815,0.268321,0.0315879,53.296,0.0651408,0.0492958,0.341549,7.57148,5.54085,59.9592
0.420551,-1.27941,425.97,-0.10395,85.1224,0.533312,1.22553,5.17721,91.9576,10.4219,0.510764,0.00737847,8.804,9.59201,28,0.0451931,0.287489,0.0324059,54.1886,0.0604167,0.040625,0.388194,7.13299,4.60208,69.8007
0.423527,-1.29114,434.512,0.0152316,92.4565,0.554688,1.38969,5.79845,91.6566,10.7909,0.520863,0.00854317,9.1889,10.0694,26,0.0302945,0.316715,0.0349633,55.1711,0.0647482,0.0340528,0.380336,7.50839,3.86715,69.4902
0.426341,-1.33337,462.901,0.0136582,104.754,0.599541,1.41138,5.42948,99.6946,8.82611,0.468998,0.00786713,9.84996,10.0274,26,0.00262238,0.377076,0.0351434,56.1092,0.0610723,0.0456876,0.424242,7.34079,5.41352,78.1142
0.429152,-1.35882,482.147,0.0647879,113.877,0.622935,1.7446,6.23828,109.233,7.54,0.419524,0.00625,10.1695,9.90306,26,-0.0216518,0.413951,0.0501674,57.0765,0.0619048,0.0447619,0.47381,7.54714,5.42619,88.72
0.431697,-1.37478,494.446,0.00357614,118.99,0.64167,1.97567,5.86413,114.265,7.5446,0.406103,0.00704225,10.4468,10.4295,26,-0.00583187,0.403389,0.048317,57.9697,0.0483568,0.0370892,0.508451,5.80235,4.2615,96.6563
0.434103,-1.40614,516.569,-0.0139628,126.891,0.666334,1.95955,5.74172,120.704,6.21702,0.382033,0.00576241,10.7908,10.7817,26,-0.0504765,0.461492,0.0449848,58.8242,0.0425532,0.0335697,0.541844,5.23972,4.14374,105.104
0.436532,-1.41667,522.718,0.0457357,125.395,0.664876,1.70363,5.33754,130.433,5.34259,0.3375,0.00520833,10.8446,11.1979,26,-0.0432943,0.444987,0.0455516,59.7064,0.0347222,0.025463,0.602315,4.14444,3.025,117.921
0.439152,-1.43395,533.819,0.0106383,134.265,0.695146,1.43211,4.63693,130.579,4.44326,0.328369,0.00398936,11.2957,11.7625,25,-0.0434951,0.481549,0.0426833,60.6644,0.0411348,0.0262411,0.604255,5.15816,3.09929,117.879
0.442026,-1.45456,549.743,-0.0225022,140.612,0.711543,1.58561,4.86288,137.984,4.52042,0.315493,0.00352113,11.5504,11.9917,24,-0.0782901,0.521952,0.0392447,61.7273,0.0352113,0.0232394,0.626056,4.56056,2.73662,126.166
0.444776,-1.48833,574.928,0.028735,150.083,0.74299,1.55327,3.897,139.792,4.78836,0.315753,0.00256849,12.0024,12.0332,22,0.0271832,0.539491,0.0393399,62.759,0.0321918,0.0164384,0.635616,4.25342,1.99932,128.751
0.447572,-1.48523,571.421,-0.0654966,152.114,0.754388,1.34372,2.8752,147.327,3.75137,0.280137,0.00128425,12.1078,11.6814,22,0.00808005,0.585884,0.022902,63.8318,0.0342466,0.010274,0.675342,4.55205,1.29384,137.73
0.450596,-1.54964,621.71,-0.00042517,166.722,0.791667,1.4124,2.82861,155.174,2.77551,0.242857,0.00085034,12.6949,11.9464,22,-0.101722,0.613839,0.0363288,64.9895,0.0278912,0.0170068,0.712245,3.64082,2.14286,146.615
0.453566,-1.54611,619.167,-0.0177557,164.613,0.788844,1.48327,2.40877,165.882,2.3028,0.208392,0.000874126,12.6723,11.4651,22,-0.00677448,0.619427,0.023823,66.1754,0.0188811,0.0104895,0.762238,2.50839,1.33636,159.734
0.456483,-1.59754,659.728,0.109375,174.772,0.809487,1.32894,3.20594,170.05,2.68929,0.207857,0.003125,13.0104,11.7857,21,-0.0257812,0.668638,0.0341936,67.3378,0.00714286,0.0107143,0.774286,0.962143,1.39071,165.008
0.459585,-1.55145,622.223,-0.165816,166.304,0.796344,1.27471,1.81906,171.059,1.4381,0.203401,0.00042517,12.7415,11.641,21,0.0509141,0.626169,0.0189129,68.6139,0.00748299,0.00340136,0.785714,1.01088,0.376871,168.233
0.462774,-1.59808,659.746,0.0955448,177.662,0.82253,1.27624,2.06558,176.517,1.48041,0.183784,0.000844595,13.1991,11.7787,21,0.0603357,0.659259,0.0263478,69.888,0.00810811,0.0027027,0.805405,1.16149,0.358784,173.516
0.465982,-1.59782,659.524,0.12409,181.115,0.832138,1.29225,1.79244,178.872,1.50205,0.182877,0.000428082,13.3232,11.2732,21,0.0158926,0.698042,0.018107,71.2086,0.00342466,0.00684932,0.806849,0.416438,0.929452,176.024
0.469193,-1.63043,686.465,-0.153701,187.968,0.850953,1.30758,1.21646,182.006,1.14255,0.17234,0,13.6152,11.2796,21,0.0109707,0.73781,0.0137259,72.5296,0.00851064,0.00141844,0.81773,0.943262,0.206383,179.714
0.472407,-1.62888,683.753,-0.0157391,186.099,0.847742,1.00931,1.00162,186.862,1.27956,0.154015,0,13.5639,11.1967,21,0.0307368,0.717324,0.0139412,73.8789,0.00656934,0.00437956,0.835036,1.01022,0.49708,184.075
0.476091,-1.65824,709.211,-0.042664,190.74,0.857934,1.19417,1.10028,189.755,0.767376,0.151773,0,13.727,11.7021,21,-0.0726396,0.740969,0.0126211,75.4226,0.00283688,0.00212766,0.843262,0.32695,0.285106,188.375
0.479503,-1.67142,719.67,0.0879904,196.578,0.87232,1.03422,0.852085,192.38,0.663504,0.143066,0,13.9571,11.6442,21,-0.0152828,0.767222,0.0115692,76.879,0.00291971,0.00145985,0.852555,0.423358,0.219708,191.073
0.483197,-1.67686,723.939,-0.0185688,198.108,0.874207,0.958657,1.19008,201.37,0.494203,0.118116,0.000452899,14.0019,11.5942,21,-0.0769361,0.766927,0.0179891,78.467,0.000724638,0.000724638,0.880435,0.073913,0.0710145,200.731
0.487063,-1.70235,746.123,0.0264085,202.843,0.885563,1.00391,1.01391,199.325,0.647887,0.130282,0.000440141,14.1832,11.7983,21,-0.0245929,0.782075,0.0129555,80.1343,0,0.00140845,0.86831,0,0.183803,198.494
