Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.38016,-1.04134,284.451,-0.0775825,34.4238,0.298177,0.989503,4.43379,30.6228,16.9332,0.881806,0.0290799,5.53621,9.99711,30,0.00878906,0.125543,0.00895153,42.4508,0.0427778,0.03375,0.0416667,4.30083,3.32347,6.06528
0.383153,-1.0332,279.259,-0.0351562,34.9685,0.311351,0.877389,3.88977,32.7332,16.6595,0.867157,0.0280331,5.67383,10.1211,29,-0.00143612,0.128504,0.01019,43.2569,0.0433007,0.0334967,0.0560458,4.36258,3.34771,8.3634
0.386357,-1.04824,286.465,-0.00747035,38.7538,0.336052,0.771485,3.80312,35.5053,16.9504,0.852372,0.0209854,6.04288,10.4934,28,0.0408873,0.151175,0.0125016,44.1124,0.0507299,0.0332117,0.0636861,5.30456,3.29215,9.95821
0.389803,-1.10516,319.678,0.0501825,40.9779,0.336793,1.0648,4.65422,37.654,16.9936,0.837409,0.0269161,6.06856,10.2856,27,-0.00307938,0.144845,0.0121331,45.0449,0.0509124,0.0354015,0.0762774,5.33905,3.68102,11.6403
0.392762,-1.07352,301.183,0.038388,43.5143,0.355497,0.950051,4.38382,42.5355,16.8958,0.796917,0.0238309,6.25658,9.89856,27,0.015625,0.158723,0.0132135,45.89,0.0614594,0.0468654,0.0947585,6.36793,4.92107,14.3507
0.395918,-1.07588,302.186,0.00933004,42.3793,0.336781,0.91902,5.28292,45.7914,16.0923,0.774306,0.0278777,6.12165,10.1159,27,0.00933004,0.148044,0.0150632,46.7655,0.0729702,0.0388489,0.113875,7.75725,4.06721,17.8746
0.399154,-1.1226,329.322,-0.0109266,42.7614,0.340253,1.06823,5.23834,47.1981,16.6515,0.778788,0.0262238,6.14467,10.1888,27,0.00988855,0.164062,0.0146758,47.6644,0.0587413,0.0375291,0.124942,6.30653,3.95781,20.2823
0.402179,-1.13631,336.694,0.00991379,52.903,0.394828,0.99384,5.2265,56.834,14.5651,0.702529,0.0185345,6.87266,10.6088,26,0.0147629,0.180603,0.0172199,48.5419,0.0712644,0.0455172,0.18069,7.67034,5.0292,29.5694
0.405339,-1.14404,340.41,-0.0259683,50.9835,0.393596,0.879367,4.59028,60.1839,15.3431,0.688451,0.0198063,6.67264,11.6346,26,0.0179357,0.169014,0.018562,49.4691,0.0743662,0.0470423,0.190141,8.29944,5.21915,31.3223
0.408725,-1.18968,369.394,0.114545,68.1112,0.464154,1.18032,5.29656,63.3782,13.9212,0.667647,0.0147059,7.85197,12.2783,25,0.0258502,0.228631,0.0260945,50.4688,0.0758824,0.0441176,0.212353,8.51618,4.83441,36.1065
