0,0.0625,0.125,0.1875,0.25,
63,13,9,19,21,
24,24,18,29,13,
25,13,29,13,16,
24,21,21,20,20,
18,20,20,23,19,
23,21,15,20,16,
17,23,19,29,12,
30,23,26,13,12,
25,27,18,16,22,
25,20,22,16,23,
26,17,29,24,14,
28,26,19,26,22,
27,23,21,24,17,
29,26,21,23,22,
18,28,19,30,19,
31,35,11,22,18,
33,28,23,23,14,
26,29,19,18,19,
26,27,26,22,18,
43,32,17,19,14,
33,31,32,18,13,
26,34,35,14,14,
29,33,29,20,13,
31,23,31,24,19,
32,37,28,19,15,
30,30,26,22,23,
32,39,28,15,15,
28,38,28,20,15,
42,38,24,18,15,
35,35,26,17,17,
40,29,39,19,16,
33,29,30,27,12,
37,36,25,19,15,
40,33,30,19,11,
41,33,26,26,12,
28,40,27,19,18,
38,36,34,24,12,
30,39,28,22,14,
40,40,28,17,9,
39,42,33,19,8,
37,50,33,14,6,
42,39,28,25,8,
41,46,27,12,9,
37,44,24,23,9,
50,34,26,18,6,
41,44,30,16,10,
38,51,19,20,4,
44,37,22,15,10,
49,39,24,16,4,
50,45,24,10,8,
41,46,26,16,4,
51,42,20,17,2,
44,54,26,7,7,
47,43,28,15,8,
47,55,26,11,6,
44,54,27,13,7,
51,57,35,6,6,
55,48,31,9,5,
59,46,30,8,2,
51,51,26,15,2,
53,60,13,10,6,
58,47,26,4,5,
64,52,18,11,1,
68,49,20,8,2,
58,56,23,1,4,
65,52,21,4,2,
74,45,12,9,2,
67,58,19,1,1,
82,49,11,4,0,
74,43,20,3,1,
61,48,16,8,2,
69,50,20,4,0,
77,49,18,1,0,
81,52,12,2,0,
95,40,8,4,0,
79,45,14,6,0,
78,56,8,0,0,
78,50,13,3,3,
96,44,5,0,1,
91,38,10,1,0,
90,42,8,2,0,
88,47,3,1,0,
92,42,3,2,1,
94,35,6,2,0,
101,30,5,0,0,
102,31,4,2,0,
94,33,4,2,0,
106,17,6,2,0,
106,20,2,1,0,
107,21,4,1,0,
117,22,0,0,0,
120,19,2,1,0,
128,15,1,0,0,
120,19,0,0,0,
128,12,3,0,0,
126,14,0,0,0,
126,16,0,0,0,
132,5,4,0,0,
133,10,1,0,0,
132,9,0,0,0,
134,8,0,0,0,
140,6,0,0,0,
143,3,0,0,0,
145,2,0,0,0,
141,2,0,0,0,
135,4,0,1,0,
146,1,0,0,0,
146,2,0,0,0,
145,1,0,0,0,
141,0,0,0,0,
137,0,0,0,0,
141,0,0,0,0,
137,0,0,0,0,
137,1,0,0,0,
141,1,0,0,0,
142,0,0,0,0,
144,0,0,0,0,
149,0,0,0,0,
147,0,0,0,0,
146,0,0,0,0,
143,0,0,0,0,
144,0,0,0,0,
142,0,0,0,0,
148,0,0,0,0,
149,0,0,0,0,
154,0,0,0,0,
152,0,0,0,0,
155,0,0,0,0,
155,0,0,0,0,
158,0,0,0,0,
157,0,0,0,0,
158,0,0,0,0,
154,0,0,0,0,
159,0,0,0,0,
161,0,0,0,0,
161,0,0,0,0,
153,0,0,0,0,
152,0,0,0,0,
152,0,0,0,0,
151,0,0,0,0,
149,0,0,0,0,
143,0,0,0,0,
143,0,0,0,0,
144,0,0,0,0,
152,0,0,0,0,
154,0,0,0,0,
155,0,0,0,0,
157,0,0,0,0,
160,0,0,0,0,
162,0,0,0,0,
172,0,0,0,0,
160,0,0,0,0,
161,0,0,0,0,
154,0,0,0,0,
154,0,0,0,0,
155,0,0,0,0,
153,0,0,0,0,
154,0,0,0,0,
150,0,0,0,0,
154,0,0,0,0,
151,0,0,0,0,
150,0,0,0,0,
