0,0.0625,0.125,0.1875,0.25,
168,112,164,120,126,
152,132,133,141,151,
143,117,146,135,130,
152,134,123,139,136,
142,143,144,125,133,
169,167,137,114,129,
152,134,133,145,131,
161,168,134,141,112,
156,159,141,127,136,
172,178,144,129,110,
149,146,163,165,121,
177,153,141,136,121,
199,148,161,126,134,
176,167,159,135,108,
191,178,144,149,124,
207,174,149,126,93,
198,165,157,128,123,
182,169,146,168,114,
178,181,152,151,113,
168,181,164,142,133,
194,200,166,138,107,
212,179,170,151,92,
197,169,178,150,116,
198,205,157,151,111,
223,213,177,124,111,
215,210,181,151,113,
216,224,173,116,96,
244,214,161,134,96,
218,202,182,151,99,
235,228,179,131,90,
226,213,182,147,85,
217,232,184,128,89,
253,229,191,111,99,
245,252,183,125,94,
235,247,194,104,86,
253,255,168,124,80,
272,239,195,97,82,
243,291,189,105,81,
278,250,198,131,66,
282,247,185,124,87,
296,274,176,120,71,
293,260,205,119,76,
283,291,201,96,59,
307,288,199,101,59,
311,290,176,90,73,
308,303,205,83,61,
323,278,196,91,63,
351,294,160,107,63,
332,295,180,101,53,
327,300,196,105,39,
325,317,197,84,47,
321,319,217,82,40,
370,311,184,86,35,
348,339,166,102,38,
346,370,180,77,38,
380,337,167,95,33,
382,380,168,59,25,
360,389,170,67,35,
385,380,162,63,29,
421,374,153,57,25,
421,373,150,56,23,
391,373,156,60,31,
441,368,124,59,18,
455,348,133,45,23,
447,380,135,41,19,
439,385,141,47,12,
494,358,122,33,11,
492,345,126,34,24,
495,374,112,30,7,
493,373,108,27,16,
505,377,101,33,8,
495,374,110,25,9,
517,346,93,27,10,
561,321,79,26,4,
533,345,83,16,6,
581,303,66,26,3,
611,288,64,26,9,
583,319,61,11,6,
619,279,62,23,3,
651,266,62,12,6,
642,286,57,16,6,
635,294,47,9,4,
663,271,32,9,4,
693,241,27,6,2,
726,198,28,6,3,
750,191,15,11,1,
746,193,26,5,3,
761,182,19,7,2,
790,155,20,3,0,
835,138,6,2,2,
843,125,14,2,2,
856,113,15,3,2,
864,111,7,3,1,
874,87,12,3,0,
883,80,10,0,1,
930,62,1,1,0,
936,62,8,0,0,
963,44,4,0,0,
975,42,3,0,0,
1003,24,1,2,0,
979,35,2,0,0,
996,18,0,0,0,
1007,14,1,0,0,
1009,18,1,0,0,
1011,14,1,0,0,
1016,7,1,0,0,
1009,1,0,0,0,
1013,3,0,0,0,
1017,1,0,0,0,
1013,1,0,0,0,
1003,1,0,0,0,
1002,0,0,0,0,
1002,0,0,0,0,
1014,0,0,0,0,
1020,0,0,0,0,
1020,0,0,0,0,
1024,0,0,0,0,
1020,0,0,0,0,
1032,0,0,0,0,
1038,0,0,0,0,
1034,0,0,0,0,
1036,0,0,0,0,
1050,0,0,0,0,
1042,0,0,0,0,
1036,0,0,0,0,
1026,0,0,0,0,
1000,0,0,0,0,
1010,0,0,0,0,
1020,0,0,0,0,
1010,0,0,0,0,
994,0,0,0,0,
988,0,0,0,0,
994,0,0,0,0,
1012,0,0,0,0,
1018,0,0,0,0,
998,0,0,0,0,
990,0,0,0,0,
988,0,0,0,0,
986,0,0,0,0,
990,0,0,0,0,
1006,0,0,0,0,
982,0,0,0,0,
986,0,0,0,0,
974,0,0,0,0,
980,0,0,0,0,
974,0,0,0,0,
974,0,0,0,0,
980,0,0,0,0,
984,0,0,0,0,
966,0,0,0,0,
952,0,0,0,0,
938,0,0,0,0,
930,0,0,0,0,
934,0,0,0,0,
926,0,0,0,0,
920,0,0,0,0,
924,0,0,0,0,
928,0,0,0,0,
924,0,0,0,0,
920,0,0,0,0,
918,0,0,0,0,
