0,0.0625,0.125,0.1875,0.25,
218,128,116,130,132,
141,123,159,141,140,
155,122,141,164,138,
144,153,135,126,137,
158,135,136,125,147,
169,154,148,143,117,
150,156,146,164,135,
152,167,151,153,121,
167,159,167,139,143,
168,157,151,143,143,
191,159,156,138,136,
188,162,142,133,140,
188,165,156,135,135,
180,168,148,142,130,
202,158,168,140,126,
181,169,185,137,115,
184,169,172,137,138,
159,191,146,162,122,
211,191,173,134,118,
183,180,186,136,123,
205,171,148,156,124,
194,201,162,148,108,
205,209,164,153,87,
216,198,183,119,101,
207,197,153,136,105,
218,196,169,142,101,
209,197,162,120,109,
200,228,176,122,106,
239,223,161,124,97,
245,217,171,120,89,
224,219,183,131,90,
214,207,190,134,90,
236,230,184,122,79,
238,250,165,123,88,
225,218,200,125,90,
234,240,173,124,88,
267,242,169,117,69,
245,258,199,105,76,
270,274,176,98,82,
275,250,188,101,69,
259,270,177,124,68,
274,261,187,123,67,
278,297,165,105,60,
271,299,184,112,74,
281,293,201,102,50,
295,315,166,97,52,
273,308,177,95,52,
302,282,179,99,54,
288,285,187,100,63,
300,300,179,98,58,
325,306,161,87,42,
315,300,179,83,41,
354,284,172,81,37,
351,302,170,71,35,
356,331,172,67,28,
362,305,177,70,37,
353,339,165,67,28,
375,332,127,81,34,
377,349,135,76,16,
359,372,122,54,30,
392,330,145,52,20,
374,344,152,57,22,
401,363,144,47,19,
443,326,133,58,23,
414,380,139,44,13,
456,355,112,50,19,
451,346,134,44,15,
450,376,116,40,13,
500,353,100,35,14,
476,362,118,20,14,
487,356,112,32,10,
520,326,94,27,10,
467,393,85,27,10,
539,328,78,26,11,
542,335,85,20,5,
546,344,77,13,4,
558,316,83,24,1,
597,327,55,9,5,
622,296,59,17,3,
629,298,55,9,3,
657,296,61,8,1,
657,291,55,11,5,
709,261,44,9,2,
727,251,35,11,4,
733,247,41,6,1,
766,223,25,6,1,
771,208,28,4,1,
793,180,27,4,0,
808,172,28,2,2,
821,164,19,2,0,
866,132,13,3,0,
857,133,9,1,0,
878,120,16,1,3,
909,104,8,4,0,
897,104,9,2,0,
927,71,9,3,0,
947,59,6,2,0,
955,56,5,2,0,
981,33,4,0,0,
964,32,3,0,0,
969,39,1,1,0,
980,31,3,0,0,
1006,20,0,0,0,
1007,15,2,0,0,
1017,16,1,0,0,
1009,17,0,0,0,
1007,7,0,0,0,
1001,6,1,0,0,
1014,6,0,0,0,
1035,1,0,0,0,
1023,1,0,0,0,
1018,2,0,0,0,
1012,2,0,0,0,
993,3,0,0,0,
994,2,0,0,0,
1003,1,0,0,0,
997,1,0,0,0,
982,0,0,0,0,
984,0,0,0,0,
970,0,0,0,0,
966,0,0,0,0,
982,0,0,0,0,
980,0,0,0,0,
976,0,0,0,0,
988,0,0,0,0,
984,0,0,0,0,
998,0,0,0,0,
994,0,0,0,0,
998,0,0,0,0,
996,0,0,0,0,
988,0,0,0,0,
968,0,0,0,0,
968,0,0,0,0,
960,0,0,0,0,
956,0,0,0,0,
950,0,0,0,0,
944,0,0,0,0,
952,0,0,0,0,
948,0,0,0,0,
958,0,0,0,0,
950,0,0,0,0,
966,0,0,0,0,
974,0,0,0,0,
978,0,0,0,0,
998,0,0,0,0,
1004,0,0,0,0,
1010,0,0,0,0,
1008,0,0,0,0,
1000,0,0,0,0,
1018,0,0,0,0,
998,0,0,0,0,
992,0,0,0,0,
984,0,0,0,0,
972,0,0,0,0,
976,0,0,0,0,
978,0,0,0,0,
970,0,0,0,0,
966,0,0,0,0,
964,0,0,0,0,
964,0,0,0,0,
