Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.0931437,-0.189075,11.1693,-0.00353932,1.44868,0.0596334,0.0175036,0.0501397,1.47067,1.47057,1,0.172639,1.81509,2.80138,526,0.00140656,0.0489543,0.00135971,2.22192,0,0,0,nan,nan,nan
0.0986585,-0.202988,12.6466,-0.000586318,1.657,0.0646245,0.0204245,0.0579972,1.50207,1.50209,1,0.153509,1.85247,2.92398,513,-0.00112695,0.052525,0.0015306,2.49675,0,0,0,nan,nan,nan
0.104066,-0.209477,13.2518,0.00303734,1.58571,0.0626,0.0218588,0.060619,1.55278,1.5525,1,0.160864,1.86782,2.97601,497,0.000761257,0.0515425,0.00160748,2.78565,0,0,0,nan,nan,nan
0.10958,-0.229006,15.5308,-0.00208541,1.65202,0.0635894,0.025279,0.0675945,1.5905,1.59028,1,0.159861,1.88808,3.12693,480,-0.00382844,0.0506256,0.00143716,3.08918,0,0,0,nan,nan,nan
0.114978,-0.233556,16.0848,0.00178774,1.65897,0.0644137,0.028032,0.0686188,1.64093,1.64085,1,0.151588,1.88032,3.35344,458,-0.00186649,0.0490408,0.00145837,3.41355,0,0,0,nan,nan,nan
0.120358,-0.248135,17.8388,-0.00187341,1.69887,0.0655851,0.0300834,0.0719386,1.69298,1.69306,1,0.143814,1.91448,3.46314,441,0.000382653,0.0534439,0.00165313,3.74305,0,0,0,nan,nan,nan
0.125793,-0.263176,19.8056,-0.000664383,1.86816,0.067759,0.0328305,0.087149,1.74074,1.74095,1,0.142098,1.93332,3.58817,427,0.00150487,0.0521741,0.00151781,4.09616,0,0,0,nan,nan,nan
0.131232,-0.265688,20.2155,-0.00289205,1.96259,0.0686248,0.0369302,0.0993408,1.78984,1.78959,1,0.151623,1.98458,3.65358,420,-0.00164015,0.0516053,0.00150257,4.47044,0,0,0,nan,nan,nan
0.136581,-0.276508,21.807,0.00109789,1.86797,0.0688646,0.0416749,0.0893144,1.84196,1.842,1,0.144221,1.92984,3.78296,404,-0.00166274,0.0522451,0.00161383,4.84217,0,0,0,nan,nan,nan
0.141822,-0.28903,23.5352,-0.00148389,1.96504,0.0705772,0.0432307,0.0978387,1.88213,1.88213,1,0.148165,1.95849,3.88542,394,0.00137962,0.052201,0.00154363,5.22103,0,0,0,nan,nan,nan
0.147165,-0.304128,25.8381,-0.000702965,1.84957,0.0671172,0.0467711,0.102479,1.95417,1.95408,1,0.140337,1.96876,4.05025,383,-0.000327518,0.0517239,0.00145475,5.62428,0,0,0,nan,nan,nan
0.152495,-0.317628,28.2971,0.00492076,2.22348,0.0752972,0.0574347,0.117733,2.02095,2.02104,1,0.131774,2.04371,4.1088,376,-0.0014938,0.0535612,0.0015892,6.04717,0,0,0,nan,nan,nan
0.157479,-0.330398,30.2258,-0.00060835,2.26828,0.0749872,0.0565447,0.130515,2.08137,2.08135,1,0.130635,2.05161,4.12356,372,-0.000440254,0.0509974,0.0015142,6.46032,0,0,0,nan,nan,nan
0.162667,-0.33982,31.6989,-0.000601579,2.22178,0.0745717,0.0565365,0.129838,2.15255,2.15289,1,0.131994,2.0627,4.189,366,0.00139566,0.052217,0.00161578,6.90695,0,0,0,nan,nan,nan
0.168026,-0.350772,33.752,0.00251001,2.15575,0.0727741,0.0636246,0.134413,2.22024,2.22,1,0.134685,2.05979,4.27951,360,0.000992704,0.0519192,0.00158928,7.38104,0,0,0,nan,nan,nan
0.173244,-0.366223,37.0517,-0.00493506,2.44229,0.0778678,0.0815512,0.154198,2.27654,2.2768,1,0.126865,2.12823,4.3756,351,0.00305427,0.0536105,0.00156202,7.8575,0,0,0,nan,nan,nan
0.177996,-0.373119,38.0548,-0.00351563,2.47693,0.0774314,0.0765185,0.167681,2.35707,2.35655,1,0.124043,2.13625,4.43149,346,0.00028699,0.0563935,0.00173746,8.3109,0,0,0,nan,nan,nan
0.183036,-0.385368,40.4373,0.00371335,2.39824,0.0776427,0.0810434,0.156491,2.45926,2.45889,1,0.127701,2.12313,4.55342,342,-0.00376961,0.0550653,0.0017089,8.80023,0,0,0,nan,nan,nan
0.188073,-0.398261,43.1336,-0.000184864,2.67347,0.0811069,0.0894537,0.186081,2.53619,2.53588,1,0.125579,2.19122,4.67408,335,0.00210584,0.0523405,0.00167484,9.30501,0,0,0,nan,nan,nan
0.192998,-0.411442,45.8268,-9.58589e-05,2.90999,0.0854263,0.0927423,0.201064,2.62437,2.62437,1,0.118226,2.24177,4.63573,331,-0.000686989,0.0550709,0.00186086,9.81511,0,0,0,nan,nan,nan
0.197962,-0.428103,49.2573,0.00469859,2.76884,0.0832039,0.091689,0.197286,2.73939,2.73908,1,0.117203,2.22797,4.72333,327,-0.00133114,0.0551629,0.0016783,10.3459,0,0,0,nan,nan,nan
0.203084,-0.435345,51.0614,0.000206009,2.97975,0.0863178,0.104878,0.217777,2.85836,2.85816,1,0.10909,2.2688,4.82002,321,-0.00264642,0.056399,0.00178096,10.915,0,0,0,nan,nan,nan
0.207996,-0.445968,53.2315,0.00193315,2.89139,0.0841961,0.100212,0.223931,2.94822,2.94788,1,0.109982,2.26266,4.82601,317,-0.00107042,0.0551668,0.00183494,11.4703,0,0,0,nan,nan,nan
0.213143,-0.459104,56.6286,-0.00314094,3.20316,0.0898916,0.121291,0.241821,3.03992,3.03967,1,0.110459,2.30932,4.93336,313,-0.00236767,0.0570552,0.00172225,12.0658,0,0,0,nan,nan,nan
0.217937,-0.4724,59.6935,0.00176902,3.3518,0.0915647,0.121785,0.262716,3.16736,3.1669,1,0.103804,2.35383,4.98858,310,0.000320184,0.055568,0.00177162,12.6371,0,0,0,nan,nan,nan
0.222828,-0.487614,63.466,-0.0014053,3.35742,0.0922812,0.128968,0.262352,3.25334,3.25201,0.999975,0.102642,2.3538,5.12261,305,-0.000309642,0.0577601,0.00178582,13.2366,2.50928e-05,0,0,38,nan,nan
0.227689,-0.494745,65.412,0.00112275,3.40182,0.0913953,0.142578,0.287668,3.40623,3.40305,0.999924,0.102171,2.38766,5.23902,303,-0.00240145,0.0578842,0.00185288,13.8512,5.05318e-05,2.52659e-05,0,52,33,nan
0.232412,-0.508323,68.7147,0.00408163,3.70427,0.0953763,0.138621,0.319691,3.58195,3.58029,1,0.0954082,2.4587,5.44357,294,0.00166614,0.0583785,0.00194006,14.4574,0,0,0,nan,nan,nan
0.237302,-0.526434,73.4355,-0.00206186,3.90274,0.0989046,0.140196,0.33187,3.74493,3.74459,1,0.0896907,2.51621,5.53725,290,-0.000185245,0.0585132,0.00205974,15.1016,0,0,0,nan,nan,nan
0.242266,-0.536328,76.3975,0.000455729,3.94424,0.096875,0.161974,0.373511,3.87757,3.87723,1,0.0953776,2.49421,5.67057,288,-0.00226237,0.0606934,0.00219133,15.7785,0,0,0,nan,nan,nan
0.246982,-0.547571,79.3474,-0.000242624,4.10032,0.101142,0.15799,0.365907,3.99929,3.99864,0.999969,0.0926501,2.53409,5.77824,284,-0.00128591,0.0593863,0.00206708,16.4338,3.09014e-05,0,0,37,nan,nan
0.251849,-0.558303,82.6282,0.00325252,4.18761,0.101571,0.179653,0.389502,4.14361,4.14269,1,0.094202,2.58314,5.95929,281,0.00185628,0.0610311,0.00215992,17.124,0,0,0,nan,nan,nan
0.256503,-0.567357,85.092,-0.00209292,4.36487,0.104965,0.176802,0.396125,4.39432,4.39462,1,0.0905547,2.56499,6.01578,278,-0.0028518,0.0623482,0.00195554,17.7971,0,0,0,nan,nan,nan
0.261282,-0.583516,90.159,-0.00554462,4.89868,0.110804,0.204341,0.458722,4.55827,4.55661,0.999965,0.0845816,2.68031,6.06815,275,0.0011864,0.0624274,0.00222721,18.499,3.50189e-05,0,0,44,nan,nan
0.265809,-0.596186,93.8503,-0.00138059,4.81702,0.109619,0.201942,0.462736,4.8033,4.79696,0.999854,0.085369,2.68473,6.07276,274,0.000389813,0.0615742,0.00217395,19.1833,7.29474e-05,7.29474e-05,0,53.5,44.5,nan
0.270443,-0.613828,99.2369,-0.00100469,5.53355,0.118465,0.203334,0.524883,5.01094,5.00282,0.999848,0.0812757,2.76597,6.18131,267,3.21502e-05,0.0613104,0.00219723,19.8983,0.000152416,0,0,53.75,nan,nan
0.275141,-0.632168,105.249,0.00222294,5.69433,0.119233,0.222702,0.565384,5.33799,5.33496,0.999921,0.0782861,2.78814,6.23446,265,-0.00113563,0.0631041,0.00240222,20.6445,7.93021e-05,0,0,41,nan,nan
0.279708,-0.646612,109.949,-0.0010406,5.73325,0.120742,0.227949,0.559738,5.66504,5.656,0.999658,0.0714011,2.84615,6.47927,263,0.00481878,0.0647893,0.00237113,21.3915,0.00034153,0,0,43.25,nan,nan
0.284297,-0.662551,115.574,0.013652,6.00614,0.122534,0.258351,0.614771,5.91291,5.89321,0.999646,0.0754837,2.89797,6.62848,259,0.000342095,0.0673609,0.00256117,22.159,0.000177101,0.000177101,0,61,61,nan
0.288678,-0.669095,117.717,0.0026521,6.12775,0.125128,0.259033,0.611872,6.21533,6.19871,0.999675,0.0722137,2.90466,6.66817,257,-0.0014938,0.0674447,0.00269174,22.91,0.000232385,9.29541e-05,0,49.8,67.5,nan
0.293121,-0.684308,122.911,-0.0102188,6.90163,0.13193,0.260497,0.716917,6.50919,6.49225,0.999658,0.0709061,3.01499,6.84955,250,-0.00251861,0.0668474,0.00263657,23.6789,9.77804e-05,0.000244451,0,64.5,54.2,nan
0.29762,-0.694766,126.573,0.000233089,7.3962,0.13663,0.265937,0.778941,6.91327,6.83992,0.998714,0.0653292,3.12727,6.96667,244,-0.00126993,0.0664062,0.00248731,24.4749,0.000668724,0.000617284,0,61.5385,65,nan
0.302141,-0.707112,130.848,0.00688862,7.37565,0.13492,0.259812,0.820494,7.29559,7.26605,0.999399,0.0676867,3.11654,7.11937,240,-0.00444923,0.0700613,0.00287043,25.2869,0.000436777,0.000163791,0,51,53,nan
0.306784,-0.727672,138.852,0.00908468,7.95319,0.142599,0.310488,0.84292,7.70448,7.58513,0.997912,0.0625652,3.17508,7.33958,239,0.00524367,0.0695704,0.00267041,26.1353,0.0013338,0.000695894,5.79912e-05,66.4783,65.3333,96
0.311097,-0.744599,145.277,0.00172004,8.65387,0.147537,0.323586,0.95863,8.14863,7.99296,0.997519,0.0662294,3.26792,7.43662,236,0.00258005,0.072346,0.00313133,26.9465,0.0016945,0.00060518,0.000181554,70.8571,64.6,90.3333
0.315381,-0.757401,150.236,-0.00120192,9.43307,0.154748,0.336187,1.0416,8.83591,8.70497,0.99747,0.0597166,3.40356,7.38416,234,0.00241175,0.0753179,0.00312203,27.771,0.00126518,0.0010754,0.000189777,61.5,57.3529,75
0.319641,-0.772922,156.597,-0.000304687,10.4301,0.162461,0.373988,1.17415,9.28497,9.10647,0.996897,0.059375,3.48592,7.554,229,-0.00139844,0.0732266,0.00330212,28.6051,0.00151724,0.00124138,0.000344828,63.0455,71.2778,103.2
0.323736,-0.784844,161.057,0.000351562,9.62883,0.156945,0.352832,1.0758,9.88429,9.62216,0.9955,0.055875,3.45612,7.538,227,-0.00188281,0.0760703,0.00358776,29.4231,0.00242857,0.00185714,0.000214286,68.2647,66.5769,81.3333
0.328005,-0.800579,167.547,0.00277795,10.8883,0.165876,0.373337,1.26104,10.4337,10.1521,0.994943,0.0540961,3.58434,7.61099,226,-0.00572709,0.0802571,0.00374182,30.2888,0.00206865,0.00260496,0.000383083,66.4444,68.0882,91.4
0.33221,-0.812282,172.487,-0.00665856,11.4359,0.170565,0.394848,1.32494,11.4025,10.8789,0.992016,0.0547031,3.63998,7.75893,222,-0.000631549,0.0798481,0.00348292,31.1585,0.00471058,0.00199601,0.00127745,69.1864,69.16,125.938
0.336351,-0.8266,178.992,-0.000614729,12.3746,0.176209,0.461025,1.48864,11.8565,11.2686,0.990126,0.0514193,3.75426,7.84313,219,-0.00301139,0.0784752,0.00378546,32.0276,0.00528321,0.00389745,0.000692881,72.1475,74.4667,97.5
0.340231,-0.843719,185.954,0.00212717,12.5368,0.181768,0.430366,1.38767,12.7008,11.9706,0.988389,0.0466584,3.74005,8.02078,217,-0.00462562,0.0858756,0.00413721,32.8566,0.00540054,0.00477048,0.00144014,70.65,75.2642,102.125
0.344294,-0.851312,189.582,-0.00657565,13.3492,0.183868,0.48019,1.61631,13.4951,12.5558,0.985209,0.0475326,3.873,7.89555,215,-0.00266157,0.0834012,0.00383364,33.742,0.00887489,0.00496231,0.00095429,72.7204,77.8654,108.7
0.348186,-0.87267,198.927,0.00124254,13.7658,0.187749,0.481195,1.65109,14.3366,13.0381,0.980956,0.0476516,3.90373,8.07876,212,0.0006834,0.0903019,0.00466549,34.5981,0.00878937,0.00774302,0.00251125,77.4762,78.5676,114.417
0.352118,-0.892356,208.058,-0.00186579,17.7038,0.213899,0.52147,2.10958,15.5882,13.8777,0.975474,0.0427464,4.23394,8.28293,210,0.0044382,0.0918525,0.00510505,35.4843,0.0126468,0.00844625,0.0034327,79.6152,81.6832,116.033
0.355937,-0.906582,214.52,-0.00616776,16.1723,0.201891,0.521388,2.04227,17.1372,14.859,0.968457,0.0453568,4.17232,8.3082,208,-0.0015024,0.0891163,0.00458668,36.3648,0.015206,0.0105382,0.00581091,81.9264,83.6599,118.139
0.359799,-0.927944,224.656,0.00525323,19.2661,0.225049,0.546181,2.26689,18.4768,15.7336,0.961839,0.0396805,4.46478,8.67315,203,-0.000998352,0.0951128,0.00543027,37.2689,0.0197025,0.0118864,0.00657201,82.4015,84.7213,118.706
0.363612,-0.934744,227.994,0.0103878,19.9539,0.228571,0.570573,2.3923,19.9847,16.535,0.952592,0.0386215,4.55717,8.90796,200,2.36265e-05,0.0965143,0.00537902,38.1827,0.0245248,0.0147033,0.00816532,85.7628,84.9589,117.952
0.367383,-0.95756,239.564,0.00806503,21.7006,0.2378,0.652145,2.65403,22.0846,17.4488,0.939021,0.0369949,4.64289,8.9848,199,0.00321181,0.104743,0.0065032,39.0929,0.0270707,0.0193629,0.0144833,86.3387,87.5136,123.013
0.370946,-0.971407,246.437,0.00593845,24.179,0.252744,0.669756,2.90296,23.5283,18.1508,0.931275,0.0372596,4.83292,9.08268,197,-0.00495003,0.107446,0.00664763,39.9745,0.031697,0.0201417,0.0169366,88.6354,89.2596,125.489
0.374497,-0.991215,256.488,0.00970287,27.6579,0.273194,0.696445,3.20244,25.8372,18.8019,0.914275,0.0313755,5.14025,9.02203,195,0.00294145,0.113728,0.00779018,40.8653,0.0369843,0.0238956,0.0248266,90.4235,91.1558,131.81
0.378012,-1.00473,262.973,-0.00135156,28.2465,0.279023,0.649263,3.14348,27.973,19.7419,0.8994,0.0308125,5.20446,8.97,194,-0.00616406,0.117633,0.0080764,41.7653,0.04388,0.0289,0.02802,93.9749,91.6491,129.67
0.381687,-1.0217,272.594,-0.00935774,31.1793,0.291016,0.781618,3.6255,30.7763,20.6419,0.88008,0.0288655,5.43145,9.23775,194,-0.000368662,0.127,0.00878672,42.7184,0.0513052,0.0301406,0.0385141,94.9123,93.4817,133.008
0.385069,-1.03961,282.258,0.00133755,33.8621,0.302028,0.826777,4.04694,34.01,20.99,0.854388,0.0287573,5.56109,9.3794,194,0.00107916,0.131125,0.0105416,43.6109,0.0548854,0.0370514,0.0539991,97.0043,96.5811,137.309
0.388386,-1.05377,289.778,-0.00978474,35.7244,0.313066,0.830839,4.13001,36.5214,21.8828,0.83728,0.0288038,5.7327,9.41518,191,-0.00837818,0.13162,0.0105525,44.5018,0.0606164,0.0370352,0.0651908,97.9778,96.4326,137.536
0.391724,-1.08316,306.017,0.0227535,41.3156,0.342868,0.870236,4.39536,39.4146,22.2736,0.813862,0.0243799,6.15758,9.43618,190,-0.0140823,0.149798,0.0133416,45.4101,0.0658074,0.0452578,0.0755593,98.1412,98.302,140.845
0.395013,-1.09351,312.346,-0.0114305,44.9067,0.357365,0.972321,4.82429,44.7466,23.0795,0.773814,0.0230583,6.33905,9.53907,190,-9.10194e-05,0.161757,0.0154525,46.3301,0.0745354,0.0505687,0.101442,101.489,99.5469,143.859
0.398151,-1.11305,324.013,0.0206028,48.015,0.368457,1.08713,5.27964,47.3315,23.165,0.75749,0.02134,6.53004,9.82036,187,-0.0102596,0.156402,0.0153986,47.2165,0.0766537,0.0475032,0.118418,103.472,101.545,146.417
0.401142,-1.13955,339.133,-0.0055192,53.3238,0.397612,1.07735,5.15523,51.8205,23.698,0.722114,0.0183464,6.8594,9.89197,187,-0.000397505,0.184045,0.0191487,48.0768,0.0826484,0.0555447,0.140117,104.083,102.016,148.181
0.404169,-1.16197,352.465,0.00757366,58.3416,0.417522,1.11451,5.54301,57.932,24.1837,0.680355,0.0178748,7.19091,9.85221,185,0.00396018,0.197608,0.0216838,48.968,0.0910059,0.0547929,0.174398,105.995,103.557,151.813
0.407168,-1.18168,365.327,-0.0173102,65.2175,0.444916,1.30298,5.92111,62.7685,24.0649,0.651133,0.0159046,7.5881,10.0688,184,0.00413146,0.219511,0.0248677,49.868,0.0856064,0.0586481,0.205169,107.987,106.014,155.992
0.409962,-1.19879,375.588,-0.0278069,65.3434,0.446995,1.29291,5.81875,67.4025,24.6672,0.621542,0.0149457,7.58432,10.2915,183,0.01615,0.218765,0.0239269,50.7212,0.0881818,0.0595257,0.231146,108.226,106.135,157.922
0.412787,-1.21963,388.688,0.0212286,72.1905,0.475005,1.34387,5.95625,71.6314,24.5557,0.60005,0.0135169,8.0274,10.4501,182,0.000403026,0.242932,0.0281476,51.5959,0.0873016,0.0532738,0.259573,110.107,109.034,161.411
0.415576,-1.24854,407.45,0.0110716,82.7105,0.517281,1.44839,5.90533,79.9533,24.1202,0.544379,0.0102934,8.61261,10.4844,181,-0.0114645,0.28125,0.0334233,52.4747,0.0892505,0.0567554,0.310108,113.187,109.548,164.552
0.418281,-1.27027,421.461,-0.0194141,88.8224,0.539414,1.46721,5.99594,86.7774,22.6297,0.50955,0.009625,8.97981,10.808,177,0.0155781,0.304094,0.0358679,53.3472,0.08005,0.04995,0.36075,114.55,111.148,168.865
0.420986,-1.29376,437.017,0.0117188,92.4612,0.550843,1.51024,6.22373,92.2211,23.2395,0.483432,0.0102529,9.13783,11.1066,177,-0.0124708,0.310482,0.0341527,54.2347,0.0794368,0.048723,0.389129,116.54,110.03,171.067
0.423669,-1.31025,447.857,0.011102,98.2953,0.573891,1.50236,5.92346,98.4687,22.3688,0.449123,0.00834552,9.4531,11.1962,177,0.0132721,0.336646,0.0381432,55.1313,0.0673164,0.0497726,0.433853,114.663,113.808,173.671
0.426377,-1.3364,466.221,0.0289495,104.494,0.592808,1.63867,6.19539,103.689,22.4584,0.42253,0.00790514,9.72478,11.3051,176,-0.0337512,0.359591,0.0430235,56.0474,0.0658762,0.0525033,0.458169,114.979,112.946,176.863
0.428986,-1.36757,487.201,-0.0114712,115.444,0.634383,1.54862,5.32743,112.314,21.3337,0.385875,0.00606436,10.3392,11.5361,173,0.0168704,0.40485,0.0422267,56.9479,0.0644884,0.0407921,0.508581,118.197,116.293,181.084
0.431686,-1.39141,503.758,0.0295781,120.378,0.651373,1.51607,5.07677,119.608,20.2355,0.358777,0.00474606,10.5469,11.7157,172,-0.00729629,0.423824,0.0427943,57.901,0.0549638,0.0343853,0.552465,120.092,114.505,184.798
0.434432,-1.40602,514.587,0.0480569,125.966,0.669496,1.60476,4.87467,125.838,18.4237,0.33294,0.00442043,10.8711,11.8631,171,-0.00201068,0.450224,0.0408001,58.8871,0.054224,0.0299935,0.583759,121.798,116.897,188.346
0.437119,-1.42596,527.973,-0.0135606,133.276,0.696824,1.42045,3.92182,131.043,16.7652,0.313752,0.00251719,11.225,12.3224,168,0.00135836,0.488404,0.0351223,59.8618,0.0390963,0.0263916,0.620825,127.715,119.303,190.01
0.439992,-1.44637,542.379,0.0519844,138.09,0.710656,1.32163,3.87272,137.673,16.598,0.2918,0.0026875,11.4573,12.47,166,0.00497656,0.510477,0.0362975,60.9183,0.0317,0.0193,0.6575,127.325,122.663,192.87
0.44299,-1.46346,556.055,0.0068224,142.46,0.719864,1.52601,4.34112,141.526,16.7124,0.279208,0.00272277,11.631,12.5811,165,0.00774288,0.523089,0.043463,62.0361,0.0333663,0.0172277,0.669703,124.261,118.736,195.664
0.445799,-1.48991,575.605,-0.0172276,150.803,0.746256,1.45688,3.67235,148.814,16.064,0.25286,0.00228057,12.0204,13.2601,165,0.021989,0.544163,0.0415677,63.0963,0.0309665,0.017357,0.697929,122.029,119.023,199.263
0.448692,-1.50902,589.844,-0.00881,156.726,0.766577,1.38906,2.82231,155.706,12.8218,0.233041,0.00121832,12.3075,13.5654,165,0.0004721,0.593811,0.0282206,64.2075,0.0231969,0.0135478,0.730994,122.298,122.331,203.083
0.451674,-1.52716,603.634,-0.00492859,160.489,0.776138,1.34364,2.83503,160.386,13.6465,0.221289,0.00115967,12.4501,13.4487,162,0.00674438,0.594955,0.0316536,65.3672,0.019043,0.00800781,0.752637,125.421,121.927,204.844
0.454726,-1.54298,616.31,0.0121192,165.406,0.789335,1.41251,2.68544,164.63,12.5051,0.207737,0.00108801,12.6555,13.506,158,-0.00224402,0.624494,0.0309339,66.5683,0.0216634,0.0065764,0.764603,124.366,127.412,207.629
0.457723,-1.5641,632.228,0.0178561,169.838,0.801238,1.24612,2.51311,170.02,12.4375,0.191813,0.00103558,12.8662,13.5122,157,0.0260112,0.646168,0.0269261,67.7598,0.0179337,0.00506823,0.78538,119.598,121.115,210.234
0.460935,-1.58529,649.105,-0.0658746,174.74,0.815613,1.21948,2.04794,175.322,10.7539,0.178698,0.00043146,13.0644,13.4099,156,-0.000454573,0.661127,0.0238543,69.0536,0.00739645,0.00522682,0.807495,129.453,122.509,212.888
0.464205,-1.60096,661.789,0.0372334,179.322,0.828063,1.2162,1.75745,179.632,10.0928,0.168849,0.000496032,13.2633,14.0975,154,0.00540985,0.684973,0.021218,70.3882,0.00664683,0.00386905,0.820139,135.955,130.872,215.373
0.467502,-1.6169,674.267,-0.0368796,184.06,0.841215,1.09119,1.35763,182.242,9.87515,0.164902,0.000367647,13.4696,13.7735,151,0.0206419,0.708019,0.0189121,71.7472,0.00705882,0.00294118,0.825098,134.625,132.867,217.481
0.471008,-1.63483,689.076,0.0235355,188.457,0.853123,1.08027,1.00558,188.85,7.19428,0.145077,6.03282e-05,13.6506,14.257,149,0.0279772,0.728448,0.0126715,73.2061,0.00173745,0.00135135,0.85222,146,130.571,219.935
0.474557,-1.65184,703.032,-0.0283127,192.312,0.862083,1.01721,0.975632,191.621,7.34167,0.140625,6.10352e-05,13.7935,14.3986,149,0.0148773,0.738297,0.0130881,74.6994,0.000878906,0.000292969,0.858008,175.444,170.667,221.995
0.478243,-1.6672,715.63,-0.00203738,195.541,0.869669,0.928822,0.919205,194.05,6.96791,0.134412,0.000122549,13.9197,14.4387,149,-0.0204504,0.754642,0.0120881,76.2657,0.000490196,0.00137255,0.863235,149.8,141.643,223.561
0.48213,-1.68004,726.589,0.018391,198.977,0.877781,0.934025,0.833509,198.851,6.05447,0.121302,0.000123274,14.0516,14.3241,147,-0.0452416,0.769123,0.0118174,77.9325,0.00197239,0.00108481,0.875444,124.2,123,225.961
