0,0.0625,0.125,0.1875,0.25,
220,29,52,59,56,
102,58,66,65,61,
79,75,60,66,77,
82,54,74,61,81,
69,70,68,78,76,
88,68,79,63,73,
96,68,77,62,58,
84,79,72,72,66,
79,76,81,60,67,
89,86,62,66,70,
78,77,79,70,70,
76,82,88,73,59,
80,78,92,76,57,
81,94,70,67,61,
83,84,74,81,65,
96,82,79,79,67,
99,85,89,80,58,
97,90,91,67,53,
88,100,78,81,61,
88,108,83,61,53,
93,102,95,55,49,
92,101,91,61,67,
86,119,95,54,51,
108,111,77,79,49,
103,94,94,54,54,
99,117,83,68,46,
88,103,96,59,48,
104,92,94,71,52,
97,102,85,63,54,
105,101,85,78,51,
119,104,93,55,47,
114,124,90,64,34,
123,112,77,60,46,
119,130,86,65,43,
106,139,83,67,35,
127,143,94,65,33,
127,124,98,65,41,
132,152,81,59,30,
103,161,86,71,29,
124,154,88,51,40,
141,131,99,49,38,
149,154,66,42,31,
145,128,106,48,31,
146,142,96,51,27,
160,130,96,52,36,
165,153,82,43,31,
159,171,93,50,28,
162,151,87,53,30,
160,172,96,56,21,
173,179,97,36,28,
192,167,84,40,18,
178,163,105,35,26,
154,161,106,52,19,
197,141,85,45,16,
185,162,79,42,18,
190,178,70,34,18,
172,200,83,37,16,
231,158,67,41,7,
218,173,67,27,8,
201,182,75,27,8,
190,183,86,27,11,
200,184,77,29,8,
227,185,58,24,12,
238,184,56,27,9,
210,194,69,26,8,
223,183,66,29,5,
233,174,57,31,8,
231,173,60,23,8,
230,183,54,15,8,
225,182,54,17,3,
243,179,49,19,3,
248,177,55,14,5,
274,184,35,11,2,
285,160,39,14,3,
280,157,45,8,2,
288,167,38,9,4,
304,167,32,9,3,
302,172,30,8,2,
313,163,31,4,2,
317,169,29,7,0,
352,144,22,4,2,
335,156,21,11,2,
355,134,25,3,4,
367,138,14,4,2,
376,134,13,5,0,
400,115,12,8,1,
399,105,16,2,0,
411,94,10,2,1,
409,90,18,3,1,
424,89,6,2,1,
434,78,9,2,0,
424,80,12,1,0,
445,63,4,1,0,
444,71,6,1,1,
468,48,7,0,1,
465,43,8,0,0,
474,30,5,1,0,
480,34,2,2,0,
481,27,3,0,3,
490,25,5,0,0,
489,20,3,0,0,
496,14,6,1,0,
516,11,3,0,0,
524,16,1,1,1,
528,10,1,0,0,
525,6,0,0,0,
522,11,0,0,0,
527,7,0,0,0,
519,5,0,0,0,
515,4,0,1,0,
522,3,0,0,0,
522,1,0,0,0,
509,1,0,0,0,
506,1,0,0,0,
505,3,0,0,0,
509,1,0,0,0,
505,0,0,0,0,
496,0,0,0,0,
503,0,0,0,0,
505,1,0,0,0,
499,0,0,0,0,
498,0,0,0,0,
499,0,0,0,0,
503,0,0,0,0,
501,0,0,0,0,
489,0,0,0,0,
486,0,0,0,0,
480,0,0,0,0,
480,0,0,0,0,
492,0,0,0,0,
495,0,0,0,0,
510,0,0,0,0,
513,0,0,0,0,
510,0,0,0,0,
509,0,0,0,0,
507,0,0,0,0,
509,0,0,0,0,
500,0,0,0,0,
500,0,0,0,0,
497,0,0,0,0,
498,0,0,0,0,
489,0,0,0,0,
484,0,0,0,0,
484,0,0,0,0,
488,0,0,0,0,
483,0,0,0,0,
487,0,0,0,0,
482,0,0,0,0,
482,0,0,0,0,
481,0,0,0,0,
488,0,0,0,0,
491,0,0,0,0,
486,0,0,0,0,
483,0,0,0,0,
474,0,0,0,0,
470,0,0,0,0,
474,0,0,0,0,
480,0,0,0,0,
481,0,0,0,0,
480,0,0,0,0,
487,0,0,0,0,
486,0,0,0,0,
486,0,0,0,0,
