Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Probability,Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy
0,3.55469e-05,1.94817,-8.30078e-05,1.0002,0.0249119,0,0,1,1,0,0.220919,1.82247,1,10000,9.57031e-05,0.0248629,-0.000618066,5.13062e-314
0.00280606,-0.0060034,2.01325,0.000213891,1.02705,0.0252966,1.55616e-05,0.00104322,1.01135,1.01135,0,0.214166,1.82064,1.09984,9504,0.000368455,0.0248969,-0.000619758,0.00773751
0.00560203,-0.0118659,2.15311,0.000166561,1.04834,0.0254826,6.30456e-05,0.00214775,1.02289,1.02289,0,0.21415,1.83359,1.19973,9048,-0.000375398,0.0249943,-0.000624616,0.0328335
0.00838152,-0.0174891,2.31788,0.000297321,1.05765,0.0255465,0.000140828,0.00326347,1.03441,1.03441,0,0.214034,1.84076,1.30361,8609,-7.92204e-05,0.0251183,-0.000630832,0.0745432
0.0111544,-0.0224642,2.56485,-0.000126571,1.03397,0.0253263,0.000254823,0.00420697,1.04614,1.04614,0,0.214292,1.8433,1.4073,8210,0.000127749,0.0249102,-0.000620423,0.132092
0.013909,-0.0281023,2.78507,-0.00061177,1.04236,0.0254932,0.000382349,0.00524179,1.05823,1.05823,0,0.212068,1.84333,1.50903,7875,-0.000395322,0.0246951,-0.000609752,0.20341
0.0166791,-0.0334945,3.167,-7.7519e-05,1.05847,0.0257694,0.000561448,0.00631254,1.0705,1.0705,0,0.209467,1.84808,1.60403,7565,0.000249281,0.0251435,-0.000632096,0.290899
0.0194426,-0.0395059,3.57369,-0.000305556,1.08869,0.0260371,0.000746779,0.00766997,1.08277,1.08277,0,0.208228,1.86233,1.70294,7291,-2.41539e-05,0.0251414,-0.000631992,0.393576
0.0222176,-0.0450337,4.08729,-0.000148782,1.10882,0.0261287,0.000992467,0.00910313,1.09537,1.09537,0,0.205818,1.86879,1.8,7040,0.000191402,0.025157,-0.000632775,0.513621
0.0249862,-0.0507472,4.65966,0.000473253,1.10175,0.0262099,0.00126271,0.00995205,1.10812,1.10812,0,0.2064,1.8685,1.89114,6800,-7.53838e-05,0.0250116,-0.00062548,0.649182
0.0277474,-0.0563227,5.25953,-0.000562018,1.12395,0.0265189,0.00154842,0.0112048,1.12136,1.12136,0,0.206754,1.88,1.99113,6577,0.00013568,0.0249577,-0.000622788,0.800574
0.0305089,-0.061465,5.85617,-0.000214873,1.12268,0.0262873,0.00185,0.0126633,1.13459,1.13459,0,0.200299,1.88268,2.09441,6367,-0.000131181,0.0251853,-0.000634199,0.967697
0.0332787,-0.0674981,6.6453,0.000119076,1.16448,0.0270037,0.00219275,0.0139029,1.14811,1.14811,0,0.201102,1.8982,2.20194,6137,0.000188684,0.0250418,-0.000626993,1.14983
0.0360552,-0.0725153,7.39769,-0.000159439,1.14374,0.0265798,0.00261687,0.0151541,1.16191,1.16191,0,0.198836,1.89783,2.30404,5944,-0.000264364,0.0250645,-0.000628131,1.34956
0.0388237,-0.0782991,8.31732,9.67976e-05,1.20679,0.0274921,0.00307401,0.0168044,1.17595,1.17595,0,0.198919,1.9085,2.39477,5758,-0.000164907,0.0248081,-0.000615345,1.56304
0.0415792,-0.0843266,9.32438,0.000394863,1.18448,0.0269901,0.00353156,0.0182336,1.19007,1.19007,0,0.196061,1.91433,2.49202,5608,-1.86641e-05,0.0248614,-0.000617994,1.7919
0.044327,-0.0897994,10.3066,-0.000188403,1.21945,0.0275804,0.00402638,0.0195268,1.20492,1.20492,0,0.194968,1.91392,2.57842,5458,6.9678e-05,0.0251355,-0.000631693,2.03708
0.0470689,-0.0941567,11.083,-0.000259197,1.24323,0.0276796,0.00444159,0.0215897,1.21963,1.21963,0,0.193484,1.93049,2.67209,5311,-0.000130766,0.0248393,-0.000616896,2.29708
0.0498229,-0.100302,12.3182,-0.000190201,1.26536,0.0280837,0.00500536,0.0228057,1.23423,1.23423,0,0.19191,1.92875,2.75299,5172,-0.000247554,0.0253748,-0.000643781,2.5704
0.052579,-0.105392,13.4145,-0.00033462,1.25061,0.0278561,0.00564108,0.0239773,1.24997,1.24997,0,0.190277,1.93823,2.86016,5050,-0.000275328,0.0253374,-0.000641882,2.86133
0.0553279,-0.111503,14.7666,-0.000415721,1.26554,0.0280984,0.00623058,0.0252889,1.26541,1.26541,0,0.188948,1.94487,2.95806,4917,-0.00065294,0.0253885,-0.000644473,3.16589
0.058075,-0.117503,16.1669,0.000359698,1.3237,0.0286415,0.00684132,0.0280894,1.28126,1.28126,0,0.187194,1.95779,3.05461,4814,0.000326801,0.0252023,-0.000635056,3.48743
0.0608235,-0.122606,17.4442,0.000290255,1.29417,0.0283793,0.00758859,0.0285539,1.29803,1.29803,0,0.186191,1.96083,3.16206,4706,-0.0003815,0.025319,-0.000640954,3.82599
0.0635651,-0.128787,19.0572,0.000384957,1.30958,0.028651,0.00837628,0.0298123,1.31443,1.31443,0,0.185356,1.97012,3.28291,4594,0.000153904,0.0250501,-0.00062741,4.17809
0.0662959,-0.133956,20.3843,-0.000483333,1.32265,0.0286287,0.00883214,0.0320459,1.33091,1.33091,0,0.184989,1.96797,3.40243,4499,0.000448498,0.0251357,-0.000631702,4.54613
0.0690426,-0.138659,21.7059,-3.60992e-05,1.33781,0.0289067,0.00962022,0.0332892,1.34867,1.34867,0,0.181864,1.97628,3.51236,4398,-9.81819e-05,0.0250808,-0.000628946,4.93066
0.0717945,-0.145207,23.6929,0.000239684,1.37539,0.0291947,0.0108342,0.0360846,1.36622,1.36622,0,0.180356,1.98743,3.62005,4299,0.000281876,0.0251416,-0.000632001,5.32923
0.0745208,-0.150781,25.3514,0.000478997,1.39031,0.0293948,0.0115007,0.0376717,1.38371,1.38371,0,0.178832,1.99642,3.73576,4210,0.000114387,0.0251744,-0.000633648,5.74261
0.0772447,-0.156866,27.266,-0.000449543,1.38081,0.029241,0.0123423,0.0390283,1.40212,1.40212,0,0.175588,2.00129,3.84565,4109,-3.71967e-05,0.0254205,-0.000646097,6.17105
0.0799683,-0.162044,28.9646,0.000449987,1.43406,0.0299307,0.0132774,0.0413211,1.4206,1.4206,0,0.174635,2.01332,3.95505,4010,-0.000532942,0.0254668,-0.000648455,6.61641
0.0826892,-0.167941,30.939,-0.000169517,1.40942,0.029673,0.0140703,0.0419902,1.43967,1.43967,0,0.176268,2.02246,4.02286,3933,0.000177684,0.0251837,-0.000634114,7.07577
0.0854147,-0.172941,32.6268,0.000125595,1.44629,0.0301392,0.0145946,0.0440837,1.4589,1.4589,0,0.173225,2.02207,4.12583,3850,-0.000120595,0.0253268,-0.000641345,7.55231
0.0881618,-0.178945,34.9031,1.40081e-05,1.46058,0.0300881,0.0164263,0.0470396,1.47839,1.47839,0,0.17231,2.0355,4.22811,3776,0.000455863,0.0255787,-0.000654166,8.04653
0.0908821,-0.184746,37.0788,-0.000449277,1.52445,0.0309505,0.0175824,0.0493962,1.49861,1.49861,0,0.168652,2.04652,4.33509,3706,0.000262894,0.0252542,-0.000637672,8.553
0.0935842,-0.190499,39.2431,-8.36452e-05,1.5256,0.0308101,0.018237,0.0518036,1.51933,1.51933,0,0.167926,2.05326,4.45389,3640,-0.000318534,0.0252175,-0.000635821,9.07216
0.0962923,-0.196809,41.7874,8.07142e-05,1.5338,0.0307361,0.0196942,0.0545415,1.53995,1.53995,0,0.16865,2.06002,4.52191,3559,-9.15028e-05,0.0254314,-0.000646652,9.60827
0.09899,-0.20296,44.2531,0.000445881,1.57936,0.031413,0.0202988,0.0563155,1.56121,1.56121,0,0.163189,2.06355,4.6165,3514,-0.000471651,0.0255201,-0.000651169,10.1599
0.101699,-0.208241,46.5573,0.000352065,1.58619,0.031551,0.0222617,0.0576465,1.58367,1.58367,0,0.161075,2.07648,4.71797,3447,0.000463034,0.0254258,-0.000646364,10.7307
0.104389,-0.213604,48.8485,0.000109218,1.61004,0.0316525,0.0231758,0.060975,1.60539,1.60539,0,0.159246,2.08865,4.8175,3382,0.000796533,0.0254762,-0.000648935,11.3122
0.107076,-0.219147,51.2816,0.000701137,1.64118,0.0319792,0.0241196,0.0636003,1.62816,1.62816,0,0.158674,2.09945,4.92958,3333,-0.000186556,0.0251353,-0.000631683,11.9079
0.10977,-0.224787,53.8788,-4.15302e-05,1.69789,0.0327024,0.0257509,0.0661668,1.65084,1.65084,0,0.156661,2.10693,5.04135,3274,0.000249583,0.0254105,-0.000645588,12.5202
0.112457,-0.230919,56.6936,0.000478894,1.67428,0.0322196,0.0264372,0.0687397,1.67491,1.67491,0,0.156093,2.11291,5.15618,3213,0.000183124,0.0257386,-0.000662369,13.1465
0.115154,-0.23583,59.1342,0.000702048,1.68537,0.032436,0.0289554,0.0700167,1.69936,1.69936,0,0.155423,2.12333,5.23684,3157,-0.000237008,0.0252522,-0.000637569,13.7922
0.117828,-0.241999,62.0848,-8.98239e-05,1.7409,0.0329753,0.0293753,0.0739288,1.72478,1.72478,0,0.150942,2.13562,5.31897,3102,-0.000266894,0.0260414,-0.000678046,14.4459
0.120511,-0.247954,65.1086,-0.000117732,1.75216,0.0329428,0.0312544,0.0772339,1.74799,1.74799,0,0.151413,2.14892,5.40362,3044,-0.000209015,0.0257017,-0.00066047,15.1186
0.123187,-0.253911,68.1657,0.000258759,1.75818,0.0329833,0.0325904,0.0793538,1.77576,1.77576,0,0.150754,2.1526,5.4996,3000,-0.00097696,0.0255645,-0.000653435,15.8061
0.125862,-0.259236,70.9143,3.85616e-05,1.77844,0.0333673,0.0332353,0.0803423,1.80175,1.80175,0,0.147867,2.15794,5.59273,2948,1.29201e-05,0.0256806,-0.00065939,16.5093
0.128551,-0.265467,74.3301,-0.000432816,1.84326,0.0339205,0.0357971,0.0854928,1.82819,1.82819,0,0.145769,2.17502,5.6867,2903,0.000169518,0.0260822,-0.000680172,17.2309
0.131226,-0.270738,77.2216,-0.000137497,1.87289,0.0339196,0.0372545,0.0911675,1.85492,1.85492,0,0.143533,2.18754,5.81481,2868,-0.000525582,0.0256968,-0.000660219,17.966
0.133895,-0.277528,81.0901,0.000231531,1.88432,0.0341769,0.0397999,0.0921501,1.88462,1.88462,0,0.144704,2.1964,5.90055,2821,-0.000281571,0.0263731,-0.000695434,18.7139
0.136543,-0.282989,84.2026,0.000523657,1.90416,0.034333,0.0409755,0.0951869,1.91317,1.91317,0,0.143391,2.20398,6.01219,2776,0.000142887,0.0258448,-0.000667848,19.4745
0.139189,-0.288369,87.3609,0.000319981,1.94843,0.034861,0.0427891,0.0979853,1.94336,1.94336,0,0.138339,2.22216,6.14683,2734,-1.61269e-05,0.0263132,-0.000692275,20.249
0.141829,-0.295025,91.3207,-0.000319832,1.96646,0.0350195,0.0440971,0.100792,1.97127,1.97127,0,0.138606,2.22666,6.24603,2694,0.000435255,0.0261891,-0.000685761,21.0365
0.144472,-0.300761,94.8863,6.01875e-05,2.0183,0.0353499,0.0471367,0.106721,2.00562,2.00562,0,0.135466,2.23894,6.38411,2660,0.000116613,0.0262071,-0.000686703,21.8427
0.147096,-0.30669,98.5569,-0.000316948,2.00166,0.0352714,0.0484882,0.107047,2.03587,2.03587,0,0.134661,2.25098,6.4948,2633,0.000315365,0.0259937,-0.000675563,22.6589
0.149716,-0.312521,102.264,-0.000595472,2.09605,0.0361807,0.0504595,0.113125,2.06836,2.06836,0,0.132945,2.26693,6.6545,2589,-0.000447595,0.0263752,-0.000695542,23.4897
0.152332,-0.318453,106.095,0.000420569,2.14505,0.0366177,0.0521794,0.117602,2.09892,2.09892,0,0.131554,2.27063,6.70078,2555,0.000164812,0.0264506,-0.000699521,24.3346
0.154945,-0.32377,109.648,-0.000252415,2.1657,0.0367872,0.0553568,0.120845,2.13279,2.13279,0,0.128582,2.28637,6.79105,2517,-0.000335357,0.0264677,-0.000700425,25.1947
0.157542,-0.329971,113.736,0.000195591,2.1567,0.0365891,0.0556472,0.123797,2.16942,2.16942,0,0.129162,2.29969,6.88328,2489,0.00020316,0.0266737,-0.000711373,26.0635
0.160148,-0.337085,118.655,-0.000176885,2.26522,0.0375677,0.0590298,0.131325,2.20374,2.20374,0,0.125169,2.31714,6.98069,2450,3.03802e-05,0.0265998,-0.000707436,26.9518
0.162741,-0.341985,122.08,0.00050483,2.2598,0.0375141,0.0614077,0.133238,2.24011,2.24011,0,0.126582,2.3213,7.04011,2412,5.04431e-05,0.0265875,-0.000706781,27.855
0.165324,-0.348075,126.399,2.4953e-05,2.26472,0.0374414,0.0638077,0.13709,2.27725,2.27725,0,0.122442,2.32864,7.14785,2377,0.0002126,0.0264193,-0.000697867,28.7674
0.167897,-0.355425,131.653,-0.000855683,2.34945,0.0382497,0.0646501,0.14293,2.3157,2.3157,0,0.121113,2.34917,7.22784,2346,-0.000113138,0.0267927,-0.000717737,29.6925
0.170477,-0.359931,135.018,0.000350171,2.35022,0.0384498,0.068541,0.142579,2.35205,2.35205,0,0.122089,2.35462,7.32504,2314,-0.000467224,0.0264937,-0.000701806,30.6392
0.173042,-0.366121,139.6,-0.000960952,2.37059,0.0383268,0.0700256,0.149922,2.39347,2.39347,0,0.118278,2.36632,7.46928,2287,1.08683e-05,0.0267962,-0.000717922,31.5924
0.175605,-0.372011,144.115,-0.000786889,2.50091,0.0395071,0.0740362,0.158508,2.43508,2.43508,0,0.117678,2.39392,7.60612,2258,-0.000137622,0.0270914,-0.000733826,32.5612
0.17815,-0.378788,149.277,-0.000268316,2.50304,0.0394948,0.0746828,0.161361,2.47602,2.47602,0,0.116414,2.40871,7.67927,2233,0.000507059,0.0270993,-0.000734255,33.5387
0.180699,-0.384124,153.463,-0.00037522,2.47756,0.0391795,0.077414,0.163657,2.51892,2.51892,0,0.116744,2.40872,7.79807,2213,-0.000330471,0.0270343,-0.000730735,34.5353
0.183245,-0.389964,158.099,-0.000314009,2.56977,0.0400097,0.0798349,0.170524,2.55849,2.55849,0,0.114221,2.42823,7.90101,2184,-8.47545e-05,0.027203,-0.000739886,35.5448
0.185789,-0.396235,163.142,-0.000570131,2.56301,0.0399484,0.0818698,0.172568,2.60617,2.60617,0,0.112789,2.43803,7.95282,2166,-0.000534721,0.0274334,-0.000752471,36.5683
0.188332,-0.402686,168.446,0.000706311,2.66674,0.0407308,0.0850502,0.18229,2.64944,2.64944,0,0.109598,2.46053,8.03645,2148,-0.000460268,0.0274807,-0.00075507,37.608
0.190868,-0.409066,173.809,-0.00111045,2.67981,0.0407093,0.089542,0.187583,2.70113,2.70113,0,0.106135,2.47037,8.14453,2118,0.000153268,0.0272799,-0.000744072,38.6617
0.193385,-0.414169,178.122,-0.000145203,2.70481,0.0408595,0.0923598,0.192464,2.74297,2.74297,0,0.106107,2.48273,8.15697,2093,-3.79824e-05,0.0275036,-0.000756327,39.724
0.195889,-0.420818,183.652,4.59443e-05,2.80846,0.0418044,0.0887986,0.199595,2.79649,2.79649,0,0.104395,2.50573,8.25847,2074,-0.000432823,0.0277557,-0.000770255,40.7942
0.198428,-0.426772,188.965,0.000214719,2.88456,0.0423496,0.0968445,0.207957,2.84634,2.84634,0,0.104041,2.51944,8.27374,2050,0.00037978,0.0277414,-0.000769463,41.8959
0.200946,-0.432952,194.411,-0.000487736,2.87446,0.0423385,0.0995431,0.208761,2.89981,2.89981,0,0.102855,2.52607,8.33207,2028,0.000247439,0.0277868,-0.000771985,43.0042
0.203452,-0.440201,200.83,-0.000432,2.94204,0.042841,0.0994201,0.216196,2.95886,2.95886,0,0.102217,2.5479,8.4699,2002,-0.000619835,0.0276736,-0.000765705,44.1232
0.205969,-0.446172,206.411,0.000996383,3.00608,0.0431834,0.108741,0.225849,3.01249,3.01249,0,0.0987036,2.56117,8.58485,1979,0.000379169,0.0276202,-0.000762756,45.2654
0.20845,-0.452384,212.079,-0.000855444,3.11338,0.0436941,0.109353,0.241465,3.06568,3.06568,0,0.0979802,2.59424,8.69385,1952,-4.35038e-05,0.0281142,-0.000790281,46.4068
0.210924,-0.458966,218.237,-0.000583954,3.12286,0.0441543,0.112607,0.237599,3.12427,3.12427,0,0.0978184,2.60355,8.85512,1935,5.91023e-05,0.0282126,-0.000795826,47.5611
0.213393,-0.464678,223.683,-0.00104294,3.2091,0.0446479,0.11726,0.249205,3.18795,3.18795,0,0.095852,2.61808,8.99285,1914,-1.94997e-05,0.0282197,-0.000796223,48.7291
0.215847,-0.470553,229.264,-0.000576791,3.22949,0.0448194,0.117838,0.253081,3.25293,3.25293,0,0.0940086,2.63124,9.14815,1891,0.000490844,0.0285135,-0.000812891,49.9049
0.218305,-0.477236,235.809,-0.000501858,3.30687,0.0453702,0.123374,0.26175,3.31532,3.31532,0,0.0919614,2.65689,9.27485,1873,-0.000162331,0.0289316,-0.000836903,51.0974
0.220752,-0.484287,242.683,-0.000628617,3.52191,0.0467565,0.122788,0.283286,3.38188,3.38188,0,0.0917587,2.68147,9.45281,1864,-8.29054e-05,0.0285644,-0.000815794,52.3008
0.223209,-0.490119,248.56,-7.92986e-05,3.50577,0.0469817,0.128451,0.278012,3.44627,3.44627,0,0.0894869,2.68662,9.59717,1849,0.000416516,0.0286714,-0.000821918,53.527
0.225656,-0.496406,254.9,0.000247141,3.53887,0.0468952,0.1307,0.290404,3.52134,3.52134,0,0.0882375,2.69759,9.71676,1831,-0.000620628,0.0288776,-0.000833781,54.7635
0.228103,-0.503015,261.755,0.000488924,3.57009,0.046893,0.13829,0.300721,3.58176,3.58176,0,0.0887226,2.73403,9.77897,1812,9.65581e-05,0.0289314,-0.000836894,56.0148
0.230527,-0.509099,268.092,0.000699119,3.61527,0.0473935,0.142942,0.303193,3.66168,3.66168,0,0.0868867,2.73687,9.89084,1791,-4.32891e-06,0.0287762,-0.00082794,57.2714
0.232933,-0.515601,274.989,0.000402085,3.77756,0.0485106,0.150022,0.318606,3.73442,3.73442,0,0.0848488,2.7654,9.97484,1771,-0.000386386,0.02949,-0.000869521,58.5336
0.235313,-0.522288,281.984,0.000243452,3.75703,0.0481001,0.146875,0.326587,3.81153,3.81153,0,0.0857865,2.78793,10.0725,1751,0.000163023,0.0293832,-0.000863236,59.7984
0.237705,-0.528421,288.675,-0.000349025,4.04268,0.0501376,0.155079,0.349086,3.88901,3.88901,0,0.0824524,2.81919,10.1777,1732,-0.000280281,0.0292354,-0.000854573,61.0857
0.240084,-0.533616,294.3,0.000864633,3.93906,0.0495234,0.156805,0.342749,3.96328,3.96328,0,0.0836514,2.81675,10.2292,1717,2.88407e-05,0.0295766,-0.00087464,62.3805
0.24246,-0.540431,301.717,-0.000678406,3.87074,0.0492012,0.1553,0.337476,4.05156,4.05156,0,0.0809237,2.83259,10.3331,1701,-0.000595328,0.0297337,-0.000883954,63.6869
0.244853,-0.54776,310.097,-0.00114865,4.11648,0.0506606,0.171206,0.364435,4.13691,4.13691,0,0.0789544,2.87253,10.4024,1689,-0.000274871,0.0295431,-0.000872656,65.0188
0.247207,-0.554854,318.012,0.000773816,4.23105,0.0512846,0.168638,0.38016,4.22861,4.22861,0,0.0776521,2.88976,10.5142,1676,-0.000133253,0.0299191,-0.000895008,66.3476
0.249563,-0.560466,324.484,0.000459477,4.39025,0.0522743,0.175815,0.39732,4.3212,4.3212,0,0.0770736,2.92336,10.6539,1655,-0.000375882,0.0298733,-0.000892274,67.6941
0.251907,-0.567308,332.42,-0.00036065,4.57095,0.0533026,0.18136,0.418565,4.42041,4.42041,0,0.0751987,2.95529,10.761,1634,-0.00028334,0.0302248,-0.000913393,69.047
0.254237,-0.573679,339.876,-0.00139385,4.39592,0.0521648,0.185501,0.409179,4.52066,4.52066,0,0.0770246,2.94707,10.8778,1623,2.42735e-05,0.030449,-0.000926994,70.4085
0.256558,-0.581463,349.048,7.59109e-05,4.58668,0.0534879,0.186583,0.425131,4.62514,4.62514,0,0.0723305,2.9951,10.9435,1612,0.00087001,0.0304935,-0.000929701,71.7798
0.258881,-0.587494,356.246,0.000968454,4.8097,0.054929,0.188573,0.4453,4.72225,4.72225,0,0.0717902,3.01118,11.0108,1593,2.15564e-05,0.0305054,-0.000930431,73.1712
0.26121,-0.592853,362.825,-0.000651964,5.02366,0.0561709,0.198918,0.468288,4.82299,4.82299,0,0.0699519,3.05236,11.0504,1580,0.000137589,0.0314512,-0.000989024,74.5803
0.263522,-0.60039,372.067,-0.00099625,5.0938,0.0563901,0.204652,0.484258,4.941,4.941,0,0.0702436,3.06339,11.1247,1562,2.88883e-05,0.0316532,-0.00100177,75.9914
0.265818,-0.607505,380.806,1.45917e-05,5.13589,0.0564499,0.203923,0.497828,5.05543,5.05543,0,0.068302,3.1085,11.238,1550,0.000451358,0.0316249,-0.000999972,77.4112
0.268119,-0.614771,389.957,0.000657374,5.16811,0.0569022,0.211553,0.4967,5.18292,5.18292,0,0.0682371,3.11549,11.4161,1539,0.000121699,0.0314445,-0.0009886,78.8503
0.270411,-0.62032,396.936,-0.000617924,5.38262,0.0580976,0.212302,0.520887,5.30042,5.30042,0,0.0674529,3.13739,11.5293,1527,0.000195531,0.0318703,-0.00101555,80.3011
0.272706,-0.627914,406.753,0.000649659,5.50446,0.0584527,0.224213,0.546978,5.43418,5.43418,0,0.0648584,3.17721,11.6528,1516,0.000150362,0.0321812,-0.00103547,81.7669
0.274981,-0.634736,415.52,-0.000221933,5.68542,0.0596405,0.223896,0.561805,5.56946,5.56946,0,0.0652387,3.22016,11.7758,1503,0.0001997,0.0319675,-0.00102176,83.2379
0.277257,-0.641455,424.335,-0.000218193,5.90322,0.0606876,0.230229,0.591067,5.70874,5.70874,0,0.0636794,3.24891,11.9164,1493,0.000194605,0.0323009,-0.00104318,84.7248
0.279526,-0.648071,433.14,0.000509033,5.92208,0.0606417,0.239446,0.602775,5.85027,5.85027,0,0.0631154,3.27117,12.0156,1486,0.000108714,0.0324486,-0.00105275,86.2234
0.281779,-0.655016,442.413,-0.000700144,5.98892,0.0612638,0.243714,0.604581,5.99753,5.99753,0,0.0623591,3.29129,12.126,1475,9.0379e-05,0.0330936,-0.00109501,87.7266
0.284024,-0.662279,452.225,0.000717012,6.31184,0.0630388,0.248862,0.636944,6.15529,6.15529,0,0.0608901,3.32906,12.2472,1463,0.000795551,0.0329736,-0.00108709,89.2399
0.286261,-0.668538,460.788,-0.000440061,6.40645,0.0630401,0.255534,0.668997,6.29162,6.29162,0,0.0605879,3.35823,12.3708,1451,-0.000554699,0.0333516,-0.00111216,90.7649
0.288488,-0.676486,471.742,0.000314191,6.38459,0.062919,0.260044,0.672403,6.45449,6.45449,0,0.0596327,3.37176,12.4128,1441,-0.000486382,0.0337146,-0.0011365,92.2977
0.29071,-0.682762,480.512,0.000214282,6.74799,0.0650936,0.26703,0.700353,6.63992,6.63992,0,0.05865,3.41975,12.5094,1431,-0.000528093,0.0338268,-0.00114408,93.8445
0.292922,-0.690293,491.163,-0.00130714,6.9184,0.0659576,0.276469,0.72164,6.814,6.814,0,0.0564947,3.44532,12.5479,1422,7.29649e-05,0.0337446,-0.00113852,95.3993
0.295119,-0.697403,501.189,-0.00143703,7.26447,0.0668996,0.273954,0.791361,6.99354,6.99354,0,0.0558952,3.51121,12.6646,1412,-0.00029494,0.034906,-0.00121824,96.9602
0.297322,-0.702716,508.87,-0.000905159,7.05097,0.0662706,0.283622,0.759293,7.17034,7.17034,0,0.05558,3.50219,12.7235,1393,0.000551633,0.0341366,-0.00116513,98.5411
0.299516,-0.71011,519.693,-0.000287122,7.46812,0.0680897,0.299175,0.81488,7.37611,7.37611,0,0.0558089,3.55596,12.8497,1385,-0.000563014,0.0353317,-0.00124813,100.128
0.301686,-0.717175,529.996,-0.00144272,7.71681,0.0698002,0.301344,0.822945,7.5717,7.57169,7.14849e-08,0.0531691,3.59157,12.9558,1376,0.00033089,0.0349441,-0.0012209,101.714
0.303846,-0.724559,540.921,-0.00213652,7.9903,0.0706906,0.307921,0.873014,7.78103,7.78101,1.46429e-07,0.0526144,3.63858,13.0223,1362,-3.7145e-05,0.0359379,-0.00129133,103.308
0.305999,-0.730227,549.312,0.000534155,8.15841,0.0714096,0.307487,0.898625,8.00227,8.00225,1.50791e-07,0.0525291,3.66858,13.1146,1351,-0.000571864,0.0355866,-0.00126621,104.913
0.308156,-0.737869,560.904,-0.00157891,8.26928,0.0717855,0.321573,0.922138,8.23071,8.23068,2.34375e-07,0.0517281,3.69732,13.2908,1343,-0.00015,0.0355789,-0.00126566,106.534
0.310299,-0.745629,572.632,0.00123815,8.47818,0.0725203,0.320229,0.959681,8.47123,8.4712,2.40505e-07,0.0505781,3.74382,13.4019,1332,0.00012859,0.0358834,-0.00128741,108.161
0.312444,-0.751862,582.237,0.0011168,8.9004,0.0747225,0.329251,0.994491,8.72575,8.72564,7.04452e-07,0.0496045,3.77477,13.4963,1321,-0.000129072,0.0363751,-0.00132294,109.807
0.314582,-0.76003,594.872,0.00184198,9.17122,0.0756752,0.3327,1.04034,8.98351,8.98339,7.64164e-07,0.048799,3.81265,13.5273,1311,0.000123281,0.0371593,-0.00138059,111.461
0.31672,-0.766872,605.703,-0.000247323,9.15475,0.0756974,0.350661,1.0411,9.25795,9.25782,8.35506e-07,0.0485794,3.85621,13.5476,1299,0.000456069,0.0371887,-0.00138278,113.133
0.318836,-0.775438,619.207,-0.000823449,9.74632,0.0781397,0.352825,1.114,9.54317,9.54281,2.25496e-06,0.0469,3.92822,13.7722,1292,-0.000666034,0.0375982,-0.00141341,114.802
0.320945,-0.779796,626.254,-1.36993e-05,10.0118,0.0792221,0.36854,1.1506,9.84041,9.84014,1.67001e-06,0.0465587,3.96179,13.9136,1285,3.99236e-05,0.0375012,-0.00140612,116.485
0.323034,-0.788515,640.318,-0.000302314,10.3847,0.0803627,0.379935,1.21834,10.1508,10.1504,2.80924e-06,0.0457392,4.00744,13.9923,1280,0.000788984,0.0387895,-0.00150439,118.161
0.325105,-0.795604,651.794,-0.00110799,10.5485,0.0814834,0.382215,1.21903,10.4738,10.4734,2.43085e-06,0.0447878,4.03777,13.9926,1275,0.000647258,0.0384211,-0.00147595,119.841
0.32717,-0.803641,664.997,-0.000205354,10.8835,0.0823899,0.391472,1.2866,10.7922,10.7916,3.64468e-06,0.0449681,4.10716,14.033,1266,0.00014699,0.0388735,-0.00151091,121.532
0.329227,-0.810088,675.678,-0.00163875,11.1948,0.0834529,0.399467,1.33774,11.1428,11.1419,5.88092e-06,0.0435908,4.12637,14.0142,1255,0.00105462,0.0393543,-0.00154851,123.232
0.331275,-0.817002,687.211,-0.000997831,11.5767,0.0849791,0.406016,1.38536,11.4983,11.4968,8.65795e-06,0.0442314,4.19032,14.1873,1242,-4.3324e-06,0.0404737,-0.00163786,124.939
0.333317,-0.823793,698.705,0.00131377,11.7114,0.0853161,0.420225,1.41922,11.8847,11.8832,8.45739e-06,0.0425257,4.21968,14.3525,1236,0.000442451,0.0397869,-0.00158275,126.656
0.335345,-0.832382,713.197,0.000246931,12.4528,0.0883278,0.417152,1.4969,12.2997,12.2972,1.41251e-05,0.041358,4.29692,14.3604,1229,0.0010456,0.0415202,-0.00172365,128.374
0.337376,-0.839336,725.22,-0.000566826,12.9478,0.0900082,0.43573,1.56945,12.7147,12.7116,1.67622e-05,0.0403319,4.37118,14.4471,1222,-0.000141459,0.0412896,-0.00170456,130.113
0.339392,-0.846757,738.089,-4.60717e-05,13.2791,0.0909605,0.447247,1.63135,13.1687,13.1639,2.51394e-05,0.0402092,4.40903,14.4852,1215,-0.000385112,0.0419579,-0.00176019,131.854
0.341394,-0.853038,748.983,-0.00107368,13.3553,0.0917054,0.448148,1.61944,13.6273,13.6215,3.06171e-05,0.0393068,4.44052,14.6041,1206,0.000382573,0.0417637,-0.00174393,133.598
