Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.00556838,-0.00287829,2.63898,-0.00277549,1.19408,0.0549959,8.17609e-05,0.00233758,1.01372,1.01367,1,0.189145,1.65129,1.12967,141,0.000873766,0.0462068,0.00126001,0.0137197,0,0,0,nan,nan,nan
0.0103923,-0.0210732,1.91406,-0.0026727,0.845806,0.0469778,0.000194439,0.00291852,1.03037,1.0299,1,0.191201,1.60385,1.22057,135,0.00287829,0.0476974,0.00122404,0.0251267,0,0,0,nan,nan,nan
0.0162302,-0.0286458,2.16587,0.000901442,0.896635,0.0470753,0.000515194,0.00534487,1.03506,1.03481,1,0.186298,1.62297,1.34369,128,0.00590946,0.0490785,0.00151868,0.0644687,0,0,0,nan,nan,nan
0.0218313,-0.0392603,2.54707,0.0101365,1.12629,0.0546381,0.00102589,0.00790392,1.05196,1.05186,1,0.198972,1.61296,1.41804,124,0.000148339,0.050089,0.00128261,0.11338,0,0,0,nan,nan,nan
0.0271705,-0.0534375,3.13458,-0.00520833,1.16688,0.0535417,0.00177439,0.0117647,1.07328,1.07344,1,0.185417,1.67765,1.46667,119,0.000885417,0.0495312,0.00126939,0.174864,0,0,0,nan,nan,nan
0.032223,-0.0695833,3.66917,-0.00609375,1.04448,0.0501562,0.00252277,0.0129045,1.106,1.10577,1,0.19625,1.68344,1.56,114,-0.00828125,0.0526563,0.00162877,0.251908,0,0,0,nan,nan,nan
0.0372484,-0.0669341,3.22297,0.00490921,1.10927,0.0534734,0.0028804,0.0140524,1.13053,1.13059,1,0.180743,1.62348,1.68462,108,0.00274493,0.0504645,0.00161032,0.34928,0,0,0,nan,nan,nan
0.0426849,-0.0851258,3.97687,0.000558036,1.35237,0.0591011,0.0038659,0.0195575,1.15178,1.15172,1,0.171672,1.68702,1.87215,105,-0.00192776,0.0490057,0.00157365,0.450279,0,0,0,nan,nan,nan
0.0480625,-0.100843,4.71094,0.00719572,1.40461,0.0605469,0.00486857,0.0224033,1.18338,1.18327,1,0.151727,1.70905,1.89578,103,-0.0144428,0.0488795,0.00156964,0.575409,0,0,0,nan,nan,nan
0.0534582,-0.106871,5.07893,0.00130208,1.4351,0.0601963,0.00615865,0.0271277,1.21836,1.21836,1,0.192708,1.73929,2.07101,99,0.00140224,0.0419671,0.00118957,0.722568,0,0,0,nan,nan,nan
0.0587942,-0.116587,5.39984,-0.00165264,1.15775,0.0522336,0.00663759,0.0270039,1.25368,1.2538,1,0.177083,1.71435,2.25592,94,0.00415665,0.0492288,0.001437,0.876379,0,0,0,nan,nan,nan
0.064447,-0.130986,6.45576,-0.00968953,1.18395,0.0541295,0.00857047,0.0279616,1.28362,1.28362,1,0.168425,1.7222,2.36549,89,0.00258726,0.0514915,0.0013171,1.05304,0,0,0,nan,nan,nan
0.0699001,-0.132299,6.34169,-0.00123355,1.29235,0.056435,0.00909266,0.0333433,1.30204,1.30191,1,0.167352,1.78781,2.40218,86,-0.00390625,0.0485197,0.0012437,1.24371,0,0,0,nan,nan,nan
0.0756422,-0.161601,8.39384,-0.000749144,1.4664,0.0613228,0.00977516,0.0381019,1.3417,1.34177,1,0.160531,1.85395,2.65997,80,0.0103275,0.0540989,0.00148247,1.44604,0,0,0,nan,nan,nan
0.0816352,-0.169552,9.50084,0.0120883,1.25201,0.0554793,0.0142706,0.0378828,1.38942,1.38934,1,0.172297,1.79994,2.69814,78,-0.00105574,0.0475084,0.00149991,1.70178,0,0,0,nan,nan,nan
0.0869882,-0.176309,9.89865,0.000263936,1.33414,0.0581187,0.0146868,0.040835,1.42812,1.42776,1,0.158784,1.78747,2.86249,76,0.00728463,0.0540541,0.00159394,1.94196,0,0,0,nan,nan,nan
0.0926108,-0.17806,10.1576,0.00716146,1.39996,0.0611979,0.0175051,0.0408589,1.45934,1.45926,1,0.16059,1.80342,3.06713,72,-0.00759549,0.0512153,0.00154943,2.20357,0,0,0,nan,nan,nan
0.0980938,-0.193793,11.8299,0.00330946,1.49859,0.0602756,0.0213189,0.0557666,1.51523,1.51515,1,0.172309,1.83661,3.13947,71,-0.000271267,0.0535482,0.00163436,2.46141,0,0,0,nan,nan,nan
0.103356,-0.224662,14.641,0.00211149,1.72255,0.0647171,0.0183733,0.0672174,1.55429,1.55429,1,0.152872,1.9168,3.1912,69,-0.00395904,0.0528399,0.00138184,2.73035,0,0,0,nan,nan,nan
0.109329,-0.222603,14.6233,0.000802654,1.40464,0.0589148,0.0231645,0.0564227,1.59842,1.59817,1,0.172517,1.83033,3.32145,67,-0.000856164,0.047089,0.00108187,3.08175,0,0,0,nan,nan,nan
0.114956,-0.237346,16.4177,-0.00495158,1.61026,0.0638204,0.0263825,0.065244,1.64666,1.64658,1,0.153609,1.88017,3.12438,67,-0.00627201,0.0496259,0.00121228,3.41024,0,0,0,nan,nan,nan
0.1205,-0.241518,16.7679,0.0183036,1.68973,0.0645089,0.0266469,0.0752418,1.70916,1.7087,1,0.150893,1.90436,3.22959,64,-0.00223214,0.0485491,0.00150564,3.75497,0,0,0,nan,nan,nan
0.126282,-0.264415,20.2267,-0.000825264,2.02564,0.0697073,0.0371317,0.0987157,1.74028,1.73981,1,0.150968,1.95282,3.34755,62,0.00165053,0.0525968,0.001396,4.12035,0,0,0,nan,nan,nan
0.131416,-0.269366,20.6866,-0.00753741,1.97546,0.0700374,0.0364699,0.0945827,1.80167,1.80101,1,0.136444,1.98661,3.46657,59,-0.003136,0.0481404,0.00141811,4.4757,0,0,0,nan,nan,nan
0.136806,-0.283231,22.3697,-0.00456646,2.41802,0.0778499,0.0343157,0.118544,1.85187,1.85196,1,0.131602,1.99516,3.52609,59,0.00022007,0.053147,0.00178742,4.8552,0,0,0,nan,nan,nan
0.142591,-0.297635,24.5647,-0.00640191,2.1352,0.0726997,0.0383582,0.111532,1.92636,1.92746,1,0.133247,1.96858,3.60243,58,0.00645616,0.0479058,0.00175582,5.28257,0,0,0,nan,nan,nan
0.148294,-0.300514,25.6173,0.0133776,1.89084,0.0703125,0.054941,0.0927156,1.97662,1.9759,1,0.150257,1.99586,3.75774,57,-0.00631421,0.0525471,0.00178718,5.72512,0,0,0,nan,nan,nan
0.15325,-0.322774,29.0146,0.012896,2.45066,0.0789277,0.055043,0.131165,2.01675,2.01654,1,0.131421,2.06835,4.03922,56,-0.00577911,0.0561858,0.00180624,6.11435,0,0,0,nan,nan,nan
0.158367,-0.336043,30.9886,-0.0134607,2.55479,0.075644,0.0521616,0.172613,2.14524,2.14556,1,0.132179,2.15884,4.17732,53,0.00195312,0.0514675,0.00158521,6.54502,0,0,0,nan,nan,nan
0.163798,-0.344881,32.9141,0.00221012,2.3383,0.0759149,0.0661282,0.141351,2.23158,2.22971,1,0.126645,2.07712,4.16811,53,0.00287829,0.0545847,0.00150338,7.0202,0,0,0,nan,nan,nan
