Beta,Energy,Energy Squared,Magnetization,Magnetization Squared,Absolute Magnetization,Specific Heat,Susceptibility,Cluster Size,Non-Wrapping Cluster Size,Wrapping Prob. (Neither),Dominant Frequency,Dominant Amplitude,Rho T,Unique Families,Overlap,Absolute Overlap,Overlap Variance,Free Energy,Wrapping Prob. (Z-dir.),Wrapping Prob. (X-dir.),Wrapping Prob. (both dir.),Z-Wrapping Cluster Size,X-Wrapping Cluster Size,Both-Wrapping Cluster Size
0.436619,-1.39182,504.051,0.0401218,116.958,0.638639,1.55178,5.47777,116.284,17.5291,0.377966,0.00529661,10.4046,13.5557,17,-0.0034428,0.407971,0.0387626,59.8753,0.0384181,0.0485876,0.535028,123.221,116.291,185.767
0.439365,-1.41578,520.088,0.0967293,131.859,0.692068,1.34169,4.0623,126.834,19.5237,0.333333,0.00529661,11.1663,13.9148,17,-0.0515095,0.485434,0.038511,60.8612,0.0446328,0.0175141,0.601695,117.544,118.581,188.007
0.442336,-1.42969,531.07,0.00678454,136.806,0.709772,1.52694,3.46766,137.37,14.6909,0.289474,0.00164474,11.4256,13.1194,17,-0.0712719,0.496848,0.028396,61.946,0.0374269,0.0263158,0.647953,122.734,119.956,193.797
0.44514,-1.45159,545.12,0.0297852,140.014,0.717843,1.12918,3.60468,144.844,15.6103,0.258929,0.00223214,11.65,12.8747,17,-0.0104632,0.52567,0.0340472,62.98,0.0125,0.0241071,0.704464,112.714,114.444,194.186
0.448421,-1.48047,568.359,0.0695717,147.143,0.736598,1.4602,3.69643,146.846,19.868,0.261207,0.00161638,11.8011,12.6523,17,0.0886988,0.556775,0.0311746,64.2072,0.0232759,0.0241379,0.693103,126.37,114.571,196.146
0.451328,-1.51214,592.863,0.0552455,154.833,0.759766,1.52857,3.18593,148.963,16.2203,0.255357,0.00167411,12.2336,12.6953,16,-0.0177874,0.575823,0.0337292,65.3166,0.0160714,0.0303571,0.695536,113.611,120.735,200.605
0.454188,-1.5268,602.309,-0.0602101,156.886,0.770205,1.14254,2.28135,160.316,16.0078,0.221552,0.000538793,12.326,12.9868,15,0.0660695,0.592201,0.0269031,66.4314,0.0198276,0.012069,0.74569,121.87,129.5,204.91
0.457516,-1.55859,627.342,0.0284598,170.098,0.80399,1.14344,2.1134,167.571,10.7111,0.200893,0.000558036,12.8702,13.5722,15,0.0165318,0.653669,0.0226793,67.7401,0.0178571,0,0.783036,125.95,nan,208.382
0.460868,-1.5932,654.933,-0.0359101,175.67,0.819353,1.08969,1.75468,176.533,9.2228,0.169298,0,13.1096,13.9658,15,-0.0905291,0.665228,0.0226935,69.0851,0.00789474,0.00175439,0.821053,146.111,142.5,212.135
0.464326,-1.60399,663.366,-0.0898438,182.416,0.839709,1.0211,0.885557,178.32,11.6077,0.180172,0,13.4353,13.4512,15,-0.00377155,0.694639,0.0128264,70.5034,0,0.000862069,0.817241,nan,166,215.697
0.467925,-1.61077,668.403,-0.0177176,183.641,0.840541,0.917495,1.29823,184.921,11.2011,0.155357,0.000558036,13.4883,13.5922,15,-0.0834961,0.7018,0.0203573,71.9891,0.00267857,0,0.84375,161,nan,216.817
0.471752,-1.60966,667.972,-0.0450284,183.239,0.841193,1.04042,0.986807,188.3,10.4679,0.141818,0,13.4591,13.7397,15,0.0546875,0.705256,0.0119928,73.5747,0,0,0.86,nan,nan,217.227
0.475375,-1.63239,687.311,0.0800084,186.014,0.843122,1.16268,1.91836,182.642,9.44792,0.171429,0.000558036,13.5074,12.9943,15,-0.0101144,0.700684,0.0282059,75.0754,0.00178571,0,0.828571,136.5,nan,218.181
0.478828,-1.65039,701.986,-0.00839844,188.801,0.850065,1.07666,1.82557,187.123,8.17341,0.144167,0.00104167,13.6211,13.4549,15,-0.0475911,0.725846,0.0190755,76.5261,0.0166667,0.01,0.8275,131.35,126.167,220.536
0.482443,-1.66719,715.581,0.066276,192.577,0.86224,0.936969,1.08624,191.088,8.24551,0.139167,0,13.7958,11.9097,15,0.0324219,0.739844,0.01842,78.061,0.015,0.0075,0.836667,120.833,141.222,223.589
0.486347,-1.69113,736.831,0.194336,198.726,0.872907,1.11033,1.78105,199.941,6.47967,0.109821,0.000558036,14.0092,11.9778,15,0.0137416,0.745326,0.0299088,79.735,0.0160714,0,0.874107,121.889,nan,225.682
0.489963,-1.71179,754.165,0.0507102,205.74,0.891903,0.96696,1.02607,202.92,8.22835,0.115455,0,14.2705,11.5289,15,-0.0195312,0.794247,0.0094885,81.3077,0.00727273,0,0.875455,117.75,nan,229.963
0.493866,-1.72573,765.508,0.0995396,207.082,0.895438,0.757798,0.898335,205.527,5.08527,0.115179,0,14.327,12.0376,15,0.11084,0.803362,0.0116794,83.0256,0.0160714,0,0.873214,121.611,nan,232.463
0.49831,-1.7399,777.089,0.00639817,210.898,0.906048,0.525056,0.369633,210.769,5.86486,0.0956897,0,14.4968,12.0392,14,-0.0728044,0.820515,0.00662911,84.9966,0,0,0.90431,nan,nan,232.679
